Position Generated, Velocity Generated, Time
4548, 5026.18994140625, 7326
4703, 5026.18994140625, 7357
4858, 5026.18994140625, 7389
5014, 5026.18994140625, 7421
5170, 5026.18994140625, 7453
5325, 5026.18994140625, 7485
5481, 5026.18994140625, 7517
5636, 5026.18994140625, 7549
5792, 5026.18994140625, 7580
5947, 5026.18994140625, 7612
6102, 5026.18994140625, 7644
6258, 5026.18994140625, 7676
6413, 5026.18994140625, 7708
6569, 5026.18994140625, 7740
6725, 5026.18994140625, 7771
6880, 5026.18994140625, 7803
7036, 5026.18994140625, 7835
7191, 5026.18994140625, 7867
7347, 5026.18994140625, 7899
7502, 5026.18994140625, 7931
7657, 5026.18994140625, 7963
7813, 5026.18994140625, 7994
7968, 5026.18994140625, 8026
8124, 5026.18994140625, 8058
8280, 5026.18994140625, 8090
8435, 5026.18994140625, 8122
8591, 5026.18994140625, 8154
8746, 5026.18994140625, 8185
8902, 5026.18994140625, 8217
9057, 5026.18994140625, 8249
9213, 5026.18994140625, 8281
9368, 5026.18994140625, 8313
9523, 5026.18994140625, 8345
9679, 5026.18994140625, 8376
9835, 5026.18994140625, 8408
9990, 5026.18994140625, 8440
10146, 5026.18994140625, 8472
10301, 5026.18994140625, 8504
10456, 5026.18994140625, 8536
10612, 5026.18994140625, 8568
10767, 5026.18994140625, 8599
10923, 5026.18994140625, 8631
11078, 5026.18994140625, 8663
11234, 5026.18994140625, 8695
11390, 5026.18994140625, 8727
11545, 5026.18994140625, 8759
11701, 5026.18994140625, 8791
11856, 5026.18994140625, 8822
12012, 5026.18994140625, 8854
12167, 5026.18994140625, 8886
12323, 5026.18994140625, 8918
12478, 5026.18994140625, 8950
12634, 5026.18994140625, 8982
12789, 5026.18994140625, 9013
12945, 5026.18994140625, 9045
13100, 5026.18994140625, 9077
13256, 5026.18994140625, 9109
13327, 0.0, 9129
13327, 0.0, 9138
13327, 0.0, 9147
13327, 0.0, 9157
13327, 0.0, 9166
13327, 0.0, 9175
13327, 0.0, 9185
13327, 0.0, 9194
13327, 0.0, 9203
13327, 0.0, 9213
13327, 0.0, 9222
13327, 0.0, 9232
13327, 0.0, 9241
13327, 0.0, 9250
13327, 0.0, 9260
13327, 0.0, 9269
13327, 0.0, 9278
13327, 0.0, 9288
13327, 0.0, 9297
13327, 0.0, 9306
13327, 0.0, 9316
13327, 0.0, 9325
13327, 0.0, 9335
13327, 0.0, 9344
13327, 0.0, 9353
13327, 0.0, 9363
13327, 0.0, 9372
13327, 0.0, 9381
13327, 0.0, 9391
13327, 0.0, 9400
13327, 0.0, 9409
13327, 0.0, 9419
13327, 0.0, 9428
13327, 0.0, 9437
13327, 0.0, 9447
13327, 0.0, 9456
13327, 0.0, 9466
13327, 0.0, 9475
13327, 0.0, 9484
13327, 0.0, 9494
13327, 0.0, 9503
13327, 0.0, 9512
13327, 0.0, 9522
13327, 0.0, 9531
13327, 0.0, 9540
13327, 0.0, 9550
13327, 0.0, 9559
13327, 0.0, 9569
13327, 0.0, 9578
13327, 0.0, 9587
13327, 0.0, 9597
13327, 0.0, 9606
13327, 0.0, 9615
13327, 0.0, 9625
13327, 0.0, 9634
13327, 0.0, 9643
13327, 0.0, 9653
13327, 0.0, 9662
13327, 0.0, 9672
13327, 0.0, 9681
13327, 0.0, 9690
13327, 0.0, 9700
13327, 0.0, 9709
13327, 0.0, 9718
13327, 0.0, 9728
13327, 0.0, 9737
13327, 0.0, 9746
13327, 0.0, 9756
13327, 0.0, 9765
13327, 0.0, 9774
13327, 0.0, 9784
13327, 0.0, 9793
13327, 0.0, 9803
13327, 0.0, 9812
13327, 0.0, 9821
13327, 0.0, 9831
13327, 0.0, 9840
13327, 0.0, 9849
13327, 0.0, 9859
13327, 0.0, 9868
13327, 0.0, 9877
13327, 0.0, 9887
13327, 0.0, 9896
13327, 0.0, 9906
13327, 0.0, 9915
13327, 0.0, 9924
13327, 0.0, 9934
13327, 0.0, 9943
13327, 0.0, 9952
13327, 0.0, 9962
13327, 0.0, 9971
13327, 0.0, 9980
13327, 0.0, 9990
13327, 0.0, 9999
13327, 0.0, 10008
13327, 0.0, 10018
13327, 0.0, 10027
13327, 0.0, 10037
13327, 0.0, 10046
13327, 0.0, 10055
13327, 0.0, 10065
13327, 0.0, 10074
13327, 0.0, 10083
13327, 0.0, 10093
13327, 0.0, 10102
13327, 0.0, 10111
13327, 0.0, 10121
13327, 0.0, 10130
13327, 0.0, 10140
13327, 0.0, 10149
13327, 0.0, 10158
13327, 0.0, 10168
13327, 0.0, 10177
13327, 0.0, 10186
13327, 0.0, 10196
13327, 0.0, 10205
13327, 0.0, 10214
13327, 0.0, 10224
13327, 0.0, 10233
13327, 0.0, 10242
13327, 0.0, 10252
13327, 0.0, 10261
13327, 0.0, 10271
13327, 0.0, 10280
13327, 0.0, 10289
13327, 0.0, 10299
13327, 0.0, 10308
13327, 0.0, 10317
13327, 0.0, 10327
13327, 0.0, 10336
13327, 0.0, 10345
13327, 0.0, 10355
13327, 0.0, 10364
13327, 0.0, 10374
13327, 0.0, 10383
13327, 0.0, 10392
13327, 0.0, 10402
13327, 0.0, 10411
13327, 0.0, 10420
13327, 0.0, 10430
13327, 0.0, 10439
13327, 0.0, 10448
13327, 0.0, 10458
13327, 0.0, 10467
13327, 0.0, 10476
13327, 0.0, 10486
13327, 0.0, 10495
13327, 0.0, 10505
13327, 0.0, 10514
13327, 0.0, 10523
13327, 0.0, 10533
13327, 0.0, 10542
13327, 0.0, 10551
13327, 0.0, 10561
13327, 0.0, 10570
13327, 0.0, 10579
13327, 0.0, 10589
13327, 0.0, 10598
13327, 0.0, 10608
13327, 0.0, 10617
13327, 0.0, 10626
13327, 0.0, 10636
13327, 0.0, 10645
13327, 0.0, 10654
13327, 0.0, 10664
13327, 0.0, 10673
13327, 0.0, 10682
13327, 0.0, 10692
13327, 0.0, 10701
13327, 0.0, 10710
13327, 0.0, 10720
13327, 0.0, 10729
13327, 0.0, 10739
13327, 0.0, 10748
13327, 0.0, 10757
13327, 0.0, 10767
13327, 0.0, 10776
13327, 0.0, 10785
13327, 0.0, 10795
13327, 0.0, 10804
13327, 0.0, 10813
13327, 0.0, 10823
13327, 0.0, 10832
13327, 0.0, 10842
13327, 0.0, 10851
13327, 0.0, 10860
13327, 0.0, 10870
13327, 0.0, 10879
13327, 0.0, 10888
13327, 0.0, 10898
13327, 0.0, 10907
13327, 0.0, 10916
13327, 0.0, 10926
13327, 0.0, 10935
13327, 0.0, 10944
13327, 0.0, 10954
13327, 0.0, 10963
13327, 0.0, 10973
13327, 0.0, 10982
13327, 0.0, 10991
13327, 0.0, 11001
13327, 0.0, 11010
13327, 0.0, 11019
13327, 0.0, 11029
13327, 0.0, 11038
13327, 0.0, 11047
13327, 0.0, 11057
13327, 0.0, 11066
13327, 0.0, 11076
13327, 0.0, 11085
13327, 0.0, 11094
13327, 0.0, 11104
13327, 0.0, 11113
13327, 0.0, 11122
13327, 0.0, 11132
13327, 0.0, 11141
13327, 0.0, 11150
13327, 0.0, 11160
13327, 0.0, 11169
13327, 0.0, 11178
13327, 0.0, 11188
13327, 0.0, 11197
13327, 0.0, 11207
13327, 0.0, 11216
13327, 0.0, 11225
13327, 0.0, 11235
13327, 0.0, 11244
13327, 0.0, 11253
13327, 0.0, 11263
13327, 0.0, 11272
13327, 0.0, 11281
13327, 0.0, 11291
13327, 0.0, 11300
13327, 0.0, 11310
13327, 0.0, 11319
13327, 0.0, 11328
13327, 0.0, 11338
13327, 0.0, 11347
13327, 0.0, 11356
13327, 0.0, 11366
13327, 0.0, 11375
13327, 0.0, 11384
13327, 0.0, 11394
13327, 0.0, 11403
13327, 0.0, 11413
13327, 0.0, 11422
13327, 0.0, 11431
13327, 0.0, 11441
13327, 0.0, 11450
13327, 0.0, 11459
13327, 0.0, 11469
13327, 0.0, 11478
13327, 0.0, 11487
13327, 0.0, 11497
13327, 0.0, 11506
13327, 0.0, 11515
13327, 0.0, 11525
13327, 0.0, 11534
13327, 0.0, 11544
13327, 0.0, 11553
13327, 0.0, 11562
13327, 0.0, 11572
13327, 0.0, 11581
13327, 0.0, 11590
13327, 0.0, 11600
13327, 0.0, 11609
13327, 0.0, 11618
13327, 0.0, 11628
13327, 0.0, 11637
13327, 0.0, 11647
13327, 0.0, 11656
13327, 0.0, 11665
13327, 0.0, 11675
13327, 0.0, 11684
13327, 0.0, 11693
13327, 0.0, 11703
13327, 0.0, 11712
13327, 0.0, 11721
13327, 0.0, 11731
13327, 0.0, 11740
13327, 0.0, 11749
13327, 0.0, 11759
13327, 0.0, 11768
13327, 0.0, 11778
13327, 0.0, 11787
13327, 0.0, 11796
13327, 0.0, 11806
13327, 0.0, 11815
13327, 0.0, 11824
13327, 0.0, 11834
13327, 0.0, 11843
13327, 0.0, 11852
13327, 0.0, 11862
13327, 0.0, 11871
13327, 0.0, 11881
13327, 0.0, 11890
13327, 0.0, 11899
13327, 0.0, 11909
13327, 0.0, 11918
13327, 0.0, 11927
13327, 0.0, 11937
13327, 0.0, 11946
13327, 0.0, 11955
13327, 0.0, 11965
13327, 0.0, 11974
13327, 0.0, 11983
13327, 0.0, 11993
13327, 0.0, 12002
13327, 0.0, 12012
13327, 0.0, 12021
13327, 0.0, 12030
13327, 0.0, 12040
13327, 0.0, 12049
13327, 0.0, 12058
13327, 0.0, 12068
13327, 0.0, 12077
13327, 0.0, 12086
13327, 0.0, 12096
13327, 0.0, 12105
13327, 0.0, 12115
13326, -5026.18994140625, 12124
13177, -5026.18994140625, 12155
13028, -5026.18994140625, 12186
12879, -5026.18994140625, 12216
12729, -5026.18994140625, 12247
12580, -5026.18994140625, 12277
12430, -5026.18994140625, 12308
12281, -5026.18994140625, 12339
12131, -5026.18994140625, 12369
11983, -5026.18994140625, 12400
11833, -5026.18994140625, 12430
11684, -5026.18994140625, 12461
11534, -5026.18994140625, 12491
11385, -5026.18994140625, 12522
11235, -5026.18994140625, 12553
11086, -5026.18994140625, 12583
10936, -5026.18994140625, 12614
10788, -5026.18994140625, 12644
10638, -5026.18994140625, 12675
10489, -5026.18994140625, 12706
10339, -5026.18994140625, 12736
10190, -5026.18994140625, 12767
10040, -5026.18994140625, 12797
9891, -5026.18994140625, 12828
9741, -5026.18994140625, 12859
9592, -5026.18994140625, 12889
9443, -5026.18994140625, 12920
9294, -5026.18994140625, 12950
9144, -5026.18994140625, 12981
8995, -5026.18994140625, 13012
8845, -5026.18994140625, 13042
8696, -5026.18994140625, 13073
8546, -5026.18994140625, 13103
8397, -5026.18994140625, 13134
8248, -5026.18994140625, 13165
8098, -5026.18994140625, 13195
7949, -5026.18994140625, 13226
7800, -5026.18994140625, 13256
7650, -5026.18994140625, 13287
7501, -5026.18994140625, 13317
7351, -5026.18994140625, 13348
7202, -5026.18994140625, 13379
7053, -5026.18994140625, 13409
6903, -5026.18994140625, 13440
6754, -5026.18994140625, 13471
6604, -5026.18994140625, 13501
6455, -5026.18994140625, 13532
6306, -5026.18994140625, 13562
6156, -5026.18994140625, 13593
6007, -5026.18994140625, 13623
5858, -5026.18994140625, 13654
5708, -5026.18994140625, 13685
5559, -5026.18994140625, 13715
5410, -5026.18994140625, 13746
5260, -5026.18994140625, 13776
5111, -5026.18994140625, 13807
4961, -5026.18994140625, 13838
4812, -5026.18994140625, 13868
4663, -5026.18994140625, 13899
4513, -5026.18994140625, 13929
4364, -5026.18994140625, 13960
4215, -5026.18994140625, 13991
4065, -5026.18994140625, 14021
3916, -5026.18994140625, 14052
3766, -5026.18994140625, 14082
3617, -5026.18994140625, 14113
3468, -5026.18994140625, 14144
3318, -5026.18994140625, 14174
3169, -5026.18994140625, 14205
3019, -5026.18994140625, 14235
2870, -5026.18994140625, 14266
2721, -5026.18994140625, 14296
2571, -5026.18994140625, 14327
2422, -5026.18994140625, 14358
2273, -5026.18994140625, 14388
2123, -5026.18994140625, 14419
1974, -5026.18994140625, 14449
1824, -5026.18994140625, 14480
1675, -5026.18994140625, 14511
1526, -5026.18994140625, 14541
1376, -5026.18994140625, 14572
1227, -5026.18994140625, 14602
1078, -5026.18994140625, 14633
928, -5026.18994140625, 14664
779, -5026.18994140625, 14694
629, -5026.18994140625, 14725
480, -5026.18994140625, 14755
330, -5026.18994140625, 14786
181, -5026.18994140625, 14817
32, -5026.18994140625, 14847
0, 0.0, 14858
0, 0.0, 14863
0, 0.0, 14869
0, 0.0, 14875
0, 0.0, 14882
0, 0.0, 14888
0, 0.0, 14894
0, 0.0, 14900
0, 0.0, 14906
0, 0.0, 14912
0, 0.0, 14918
0, 0.0, 14924
0, 0.0, 14930
0, 0.0, 14936
0, 0.0, 14942
0, 0.0, 14948
0, 0.0, 14953
0, 0.0, 14959
0, 0.0, 14966
0, 0.0, 14972
0, 0.0, 14978
0, 0.0, 14984
0, 0.0, 14990
0, 0.0, 14996
0, 0.0, 15002
0, 0.0, 15008
0, 0.0, 15014
0, 0.0, 15020
0, 0.0, 15026
0, 0.0, 15032
0, 0.0, 15037
0, 0.0, 15043
0, 0.0, 15049
0, 0.0, 15056
0, 0.0, 15062
0, 0.0, 15068
0, 0.0, 15074
0, 0.0, 15080
0, 0.0, 15086
0, 0.0, 15092
0, 0.0, 15098
0, 0.0, 15104
0, 0.0, 15110
0, 0.0, 15116
0, 0.0, 15121
0, 0.0, 15127
0, 0.0, 15133
0, 0.0, 15140
0, 0.0, 15146
0, 0.0, 15152
0, 0.0, 15158
0, 0.0, 15164
0, 0.0, 15170
0, 0.0, 15176
0, 0.0, 15182
0, 0.0, 15188
0, 0.0, 15194
0, 0.0, 15200
0, 0.0, 15206
0, 0.0, 15211
0, 0.0, 15217
0, 0.0, 15224
0, 0.0, 15230
0, 0.0, 15236
0, 0.0, 15242
0, 0.0, 15248
0, 0.0, 15254
0, 0.0, 15260
0, 0.0, 15266
0, 0.0, 15272
0, 0.0, 15278
0, 0.0, 15284
0, 0.0, 15290
0, 0.0, 15295
0, 0.0, 15301
0, 0.0, 15307
0, 0.0, 15314
0, 0.0, 15320
0, 0.0, 15326
0, 0.0, 15332
0, 0.0, 15338
0, 0.0, 15344
0, 0.0, 15350
0, 0.0, 15356
0, 0.0, 15362
0, 0.0, 15368
0, 0.0, 15374
0, 0.0, 15380
0, 0.0, 15385
0, 0.0, 15391
0, 0.0, 15398
0, 0.0, 15404
0, 0.0, 15410
0, 0.0, 15416
0, 0.0, 15422
0, 0.0, 15428
0, 0.0, 15434
0, 0.0, 15440
0, 0.0, 15446
0, 0.0, 15452
0, 0.0, 15458
0, 0.0, 15464
0, 0.0, 15469
0, 0.0, 15475
0, 0.0, 15481
0, 0.0, 15488
0, 0.0, 15494
0, 0.0, 15500
0, 0.0, 15506
0, 0.0, 15512
0, 0.0, 15518
0, 0.0, 15524
0, 0.0, 15530
0, 0.0, 15536
0, 0.0, 15542
0, 0.0, 15548
0, 0.0, 15554
0, 0.0, 15559
0, 0.0, 15565
0, 0.0, 15572
0, 0.0, 15578
0, 0.0, 15584
0, 0.0, 15590
0, 0.0, 15596
0, 0.0, 15602
0, 0.0, 15608
0, 0.0, 15614
0, 0.0, 15620
0, 0.0, 15626
0, 0.0, 15632
0, 0.0, 15638
0, 0.0, 15643
0, 0.0, 15649
0, 0.0, 15655
0, 0.0, 15662
0, 0.0, 15668
0, 0.0, 15674
0, 0.0, 15680
0, 0.0, 15686
0, 0.0, 15692
0, 0.0, 15698
0, 0.0, 15704
0, 0.0, 15710
0, 0.0, 15716
0, 0.0, 15722
0, 0.0, 15727
0, 0.0, 15733
0, 0.0, 15739
0, 0.0, 15746
0, 0.0, 15752
0, 0.0, 15758
0, 0.0, 15764
0, 0.0, 15770
0, 0.0, 15776
0, 0.0, 15782
0, 0.0, 15788
0, 0.0, 15794
0, 0.0, 15800
0, 0.0, 15806
0, 0.0, 15812
0, 0.0, 15817
0, 0.0, 15823
0, 0.0, 15830
0, 0.0, 15836
0, 0.0, 15842
0, 0.0, 15848
0, 0.0, 15854
0, 0.0, 15860
0, 0.0, 15866
0, 0.0, 15872
0, 0.0, 15878
0, 0.0, 15884
0, 0.0, 15890
0, 0.0, 15896
0, 0.0, 15901
0, 0.0, 15907
0, 0.0, 15913
0, 0.0, 15920
0, 0.0, 15926
0, 0.0, 15932
0, 0.0, 15938
0, 0.0, 15944
0, 0.0, 15950
0, 0.0, 15956
0, 0.0, 15962
0, 0.0, 15968
0, 0.0, 15974
0, 0.0, 15980
0, 0.0, 15986
0, 0.0, 15991
0, 0.0, 15997
0, 0.0, 16004
0, 0.0, 16010
0, 0.0, 16016
0, 0.0, 16022
0, 0.0, 16028
0, 0.0, 16034
0, 0.0, 16040
0, 0.0, 16046
0, 0.0, 16052
0, 0.0, 16058
0, 0.0, 16064
0, 0.0, 16070
0, 0.0, 16075
0, 0.0, 16081
0, 0.0, 16087
0, 0.0, 16094
0, 0.0, 16100
0, 0.0, 16106
0, 0.0, 16112
0, 0.0, 16118
0, 0.0, 16124
0, 0.0, 16130
0, 0.0, 16136
0, 0.0, 16142
0, 0.0, 16148
0, 0.0, 16154
0, 0.0, 16160
0, 0.0, 16165
0, 0.0, 16171
0, 0.0, 16178
0, 0.0, 16184
0, 0.0, 16190
0, 0.0, 16196
0, 0.0, 16202
0, 0.0, 16208
0, 0.0, 16214
0, 0.0, 16220
0, 0.0, 16226
0, 0.0, 16232
0, 0.0, 16238
0, 0.0, 16244
0, 0.0, 16249
0, 0.0, 16255
0, 0.0, 16261
0, 0.0, 16268
0, 0.0, 16274
0, 0.0, 16280
0, 0.0, 16286
0, 0.0, 16292
0, 0.0, 16298
0, 0.0, 16304
0, 0.0, 16310
0, 0.0, 16316
0, 0.0, 16322
0, 0.0, 16328
0, 0.0, 16334
0, 0.0, 16339
0, 0.0, 16345
0, 0.0, 16352
0, 0.0, 16358
0, 0.0, 16364
0, 0.0, 16370
0, 0.0, 16376
0, 0.0, 16382
0, 0.0, 16388
0, 0.0, 16394
0, 0.0, 16400
0, 0.0, 16406
0, 0.0, 16412
0, 0.0, 16418
0, 0.0, 16423
0, 0.0, 16429
0, 0.0, 16436
0, 0.0, 16442
0, 0.0, 16448
0, 0.0, 16454
0, 0.0, 16460
0, 0.0, 16466
0, 0.0, 16472
0, 0.0, 16478
0, 0.0, 16484
0, 0.0, 16490
0, 0.0, 16496
0, 0.0, 16502
0, 0.0, 16507
0, 0.0, 16513
0, 0.0, 16519
0, 0.0, 16526
0, 0.0, 16532
0, 0.0, 16538
0, 0.0, 16544
0, 0.0, 16550
0, 0.0, 16556
0, 0.0, 16562
0, 0.0, 16568
0, 0.0, 16574
0, 0.0, 16580
0, 0.0, 16586
0, 0.0, 16592
0, 0.0, 16597
0, 0.0, 16603
0, 0.0, 16610
0, 0.0, 16616
0, 0.0, 16622
0, 0.0, 16628
0, 0.0, 16634
0, 0.0, 16640
0, 0.0, 16646
0, 0.0, 16652
0, 0.0, 16658
0, 0.0, 16664
0, 0.0, 16670
0, 0.0, 16676
0, 0.0, 16681
0, 0.0, 16687
0, 0.0, 16693
0, 0.0, 16700
0, 0.0, 16706
0, 0.0, 16712
0, 0.0, 16718
0, 0.0, 16724
0, 0.0, 16730
0, 0.0, 16736
0, 0.0, 16742
0, 0.0, 16748
0, 0.0, 16754
0, 0.0, 16760
0, 0.0, 16766
0, 0.0, 16771
0, 0.0, 16777
0, 0.0, 16784
0, 0.0, 16790
0, 0.0, 16796
0, 0.0, 16802
0, 0.0, 16808
0, 0.0, 16814
0, 0.0, 16820
0, 0.0, 16826
0, 0.0, 16832
0, 0.0, 16838
0, 0.0, 16844
0, 0.0, 16850
0, 0.0, 16855
0, 0.0, 16861
0, 0.0, 16867
0, 0.0, 16874
0, 0.0, 16880
0, 0.0, 16886
0, 0.0, 16892
