Raw Angle, Time, Match Flag, Started
3703, 6277, 0, 1
3703, 6278, 0, 1
3702, 6279, 0, 1
3702, 6280, 0, 1
3702, 6281, 0, 1
3702, 6282, 0, 1
3703, 6283, 0, 1
3703, 6284, 0, 1
3703, 6285, 0, 1
3702, 6286, 0, 1
3702, 6287, 0, 1
3703, 6288, 0, 1
3703, 6289, 0, 1
3703, 6290, 0, 1
3703, 6291, 0, 1
3703, 6292, 0, 1
3703, 6293, 0, 1
3703, 6294, 0, 1
3702, 6295, 0, 1
3702, 6296, 0, 1
3703, 6297, 0, 1
3703, 6298, 0, 1
3703, 6299, 0, 1
3703, 6300, 0, 1
3703, 6301, 0, 1
3703, 6302, 0, 1
3703, 6303, 0, 1
3703, 6304, 0, 1
3703, 6305, 0, 1
3702, 6306, 0, 1
3703, 6307, 0, 1
3703, 6308, 0, 1
3702, 6309, 0, 1
3702, 6310, 0, 1
3702, 6311, 0, 1
3703, 6312, 0, 1
3703, 6313, 0, 1
3703, 6314, 0, 1
3703, 6315, 0, 1
3702, 6316, 0, 1
3703, 6317, 0, 1
3703, 6318, 0, 1
3703, 6319, 0, 1
3703, 6320, 0, 1
3703, 6321, 0, 1
3702, 6322, 0, 1
3702, 6323, 0, 1
3703, 6324, 0, 1
3702, 6325, 0, 1
3703, 6326, 0, 1
3703, 6327, 0, 1
3703, 6328, 0, 1
3703, 6329, 0, 1
3703, 6330, 0, 1
3702, 6331, 0, 1
3703, 6332, 0, 1
3703, 6333, 0, 1
3702, 6334, 0, 1
3702, 6335, 0, 1
3703, 6336, 0, 1
3703, 6337, 0, 1
3703, 6338, 0, 1
3703, 6339, 0, 1
3703, 6340, 0, 1
3702, 6341, 0, 1
3702, 6342, 0, 1
3703, 6343, 0, 1
3703, 6344, 0, 1
3703, 6345, 0, 1
3702, 6346, 0, 1
3703, 6347, 0, 1
3703, 6348, 0, 1
3703, 6349, 0, 1
3703, 6350, 0, 1
3703, 6351, 0, 1
3703, 6352, 0, 1
3702, 6353, 0, 1
3702, 6354, 0, 1
3702, 6355, 0, 1
3702, 6356, 0, 1
3703, 6357, 0, 1
3703, 6358, 0, 1
3703, 6359, 0, 1
3703, 6360, 0, 1
3703, 6361, 0, 1
3702, 6362, 0, 1
3702, 6363, 0, 1
3703, 6364, 0, 1
3703, 6365, 0, 1
3703, 6366, 0, 1
3703, 6367, 0, 1
3702, 6368, 0, 1
3702, 6369, 0, 1
3702, 6370, 0, 1
3703, 6371, 0, 1
3703, 6372, 0, 1
3702, 6373, 0, 1
3702, 6374, 0, 1
3703, 6375, 0, 1
3703, 6376, 0, 1
3702, 6377, 0, 1
3702, 6378, 0, 1
3703, 6379, 0, 1
3703, 6380, 0, 1
3703, 6381, 0, 1
3703, 6382, 0, 1
3703, 6383, 0, 1
3703, 6384, 0, 1
3702, 6385, 0, 1
3703, 6386, 0, 1
3703, 6387, 0, 1
3702, 6388, 0, 1
3703, 6389, 0, 1
3703, 6390, 0, 1
3702, 6391, 0, 1
3702, 6392, 0, 1
3703, 6393, 0, 1
3702, 6394, 0, 1
3703, 6395, 0, 1
3703, 6396, 0, 1
3703, 6397, 0, 1
3703, 6398, 0, 1
3703, 6399, 0, 1
3703, 6400, 0, 1
3703, 6401, 0, 1
3703, 6402, 0, 1
3703, 6403, 0, 1
3703, 6404, 0, 1
3703, 6405, 0, 1
3703, 6406, 0, 1
3703, 6407, 0, 1
3703, 6408, 0, 1
3703, 6409, 0, 1
3703, 6410, 0, 1
3703, 6411, 0, 1
3703, 6412, 0, 1
3699, 6413, 0, 1
3688, 6414, 0, 1
3672, 6415, 0, 1
3662, 6416, 0, 1
3650, 6417, 0, 1
3636, 6418, 0, 1
3626, 6419, 0, 1
3613, 6420, 0, 1
3601, 6421, 0, 1
3591, 6422, 0, 1
3578, 6423, 0, 1
3566, 6424, 0, 1
3554, 6425, 0, 1
3541, 6426, 0, 1
3530, 6427, 0, 1
3517, 6428, 0, 1
3506, 6429, 0, 1
3494, 6430, 0, 1
3480, 6431, 0, 1
3468, 6432, 0, 1
3455, 6433, 0, 1
3441, 6434, 0, 1
3428, 6435, 0, 1
3414, 6436, 0, 1
3401, 6437, 0, 1
3387, 6438, 0, 1
3374, 6439, 0, 1
3362, 6440, 0, 1
3348, 6441, 0, 1
3336, 6442, 0, 1
3323, 6443, 0, 1
3309, 6444, 0, 1
3297, 6445, 0, 1
3283, 6446, 0, 1
3271, 6447, 0, 1
3257, 6448, 0, 1
3243, 6449, 0, 1
3231, 6450, 0, 1
3217, 6451, 0, 1
3205, 6452, 0, 1
3191, 6453, 0, 1
3176, 6454, 0, 1
3164, 6455, 0, 1
3150, 6456, 0, 1
3137, 6457, 0, 1
3123, 6458, 0, 1
3109, 6459, 0, 1
3096, 6460, 0, 1
3083, 6461, 0, 1
3072, 6462, 0, 1
3059, 6463, 0, 1
3044, 6464, 0, 1
3032, 6465, 0, 1
3018, 6466, 0, 1
3004, 6467, 0, 1
2993, 6468, 0, 1
2980, 6469, 0, 1
2968, 6470, 0, 1
2954, 6471, 0, 1
2940, 6472, 0, 1
2927, 6473, 0, 1
2914, 6474, 0, 1
2903, 6475, 0, 1
2889, 6476, 0, 1
2876, 6477, 0, 1
2864, 6478, 0, 1
2850, 6479, 0, 1
2838, 6480, 0, 1
2825, 6481, 0, 1
2813, 6482, 0, 1
2801, 6483, 0, 1
2788, 6484, 0, 1
2775, 6485, 0, 1
2763, 6486, 0, 1
2750, 6487, 0, 1
2739, 6488, 0, 1
2726, 6489, 0, 1
2713, 6490, 0, 1
2701, 6491, 0, 1
2688, 6492, 0, 1
2676, 6493, 0, 1
2663, 6494, 0, 1
2650, 6495, 0, 1
2638, 6496, 0, 1
2625, 6497, 0, 1
2613, 6498, 0, 1
2600, 6499, 0, 1
2587, 6500, 0, 1
2575, 6501, 0, 1
2562, 6502, 0, 1
2550, 6503, 0, 1
2537, 6504, 0, 1
2525, 6505, 0, 1
2512, 6506, 0, 1
2500, 6507, 0, 1
2488, 6508, 0, 1
2475, 6509, 0, 1
2462, 6510, 0, 1
2451, 6511, 0, 1
2437, 6512, 0, 1
2426, 6513, 0, 1
2414, 6514, 0, 1
2401, 6515, 0, 1
2389, 6516, 0, 1
2376, 6517, 0, 1
2364, 6518, 0, 1
2351, 6519, 0, 1
2338, 6520, 0, 1
2326, 6521, 0, 1
2312, 6522, 0, 1
2300, 6523, 0, 1
2287, 6524, 0, 1
2274, 6525, 0, 1
2261, 6526, 0, 1
2249, 6527, 0, 1
2235, 6528, 0, 1
2223, 6529, 0, 1
2210, 6530, 0, 1
2198, 6531, 0, 1
2184, 6532, 0, 1
2171, 6533, 0, 1
2159, 6534, 0, 1
2145, 6535, 0, 1
2133, 6536, 0, 1
2119, 6537, 0, 1
2106, 6538, 0, 1
2094, 6539, 0, 1
2080, 6540, 0, 1
2068, 6541, 0, 1
2054, 6542, 0, 1
2041, 6543, 0, 1
2028, 6544, 0, 1
2014, 6545, 0, 1
2003, 6546, 0, 1
1989, 6547, 0, 1
1975, 6548, 0, 1
1963, 6549, 0, 1
1950, 6550, 0, 1
1937, 6551, 0, 1
1924, 6552, 0, 1
1911, 6553, 0, 1
1898, 6554, 0, 1
1884, 6555, 0, 1
1870, 6556, 0, 1
1858, 6557, 0, 1
1843, 6558, 0, 1
1831, 6559, 0, 1
1817, 6560, 0, 1
1802, 6561, 0, 1
1789, 6562, 0, 1
1775, 6563, 0, 1
1761, 6564, 0, 1
1747, 6565, 0, 1
1733, 6566, 0, 1
1719, 6567, 0, 1
1705, 6568, 0, 1
1693, 6569, 0, 1
1678, 6570, 0, 1
1664, 6571, 0, 1
1653, 6572, 0, 1
1639, 6573, 0, 1
1627, 6574, 0, 1
1613, 6575, 0, 1
1600, 6576, 0, 1
1587, 6577, 0, 1
1574, 6578, 0, 1
1562, 6579, 0, 1
1548, 6580, 0, 1
1535, 6581, 0, 1
1523, 6582, 0, 1
1509, 6583, 0, 1
1497, 6584, 0, 1
1484, 6585, 0, 1
1471, 6586, 0, 1
1459, 6587, 0, 1
1446, 6588, 0, 1
1433, 6589, 0, 1
1420, 6590, 0, 1
1407, 6591, 0, 1
1396, 6592, 0, 1
1382, 6593, 0, 1
1369, 6594, 0, 1
1357, 6595, 0, 1
1344, 6596, 0, 1
1332, 6597, 0, 1
1319, 6598, 0, 1
1305, 6599, 0, 1
1293, 6600, 0, 1
1280, 6601, 0, 1
1268, 6602, 0, 1
1254, 6603, 0, 1
1241, 6604, 0, 1
1230, 6605, 0, 1
1216, 6606, 0, 1
1204, 6607, 0, 1
1191, 6608, 0, 1
1176, 6609, 0, 1
1164, 6610, 0, 1
1151, 6611, 0, 1
1139, 6612, 0, 1
1125, 6613, 0, 1
1112, 6614, 0, 1
1099, 6615, 0, 1
1085, 6616, 0, 1
1073, 6617, 0, 1
1062, 6618, 0, 1
1048, 6619, 0, 1
1036, 6620, 0, 1
1022, 6621, 0, 1
1008, 6622, 0, 1
996, 6623, 0, 1
984, 6624, 0, 1
973, 6625, 0, 1
959, 6626, 0, 1
946, 6627, 0, 1
933, 6628, 0, 1
919, 6629, 0, 1
907, 6630, 0, 1
895, 6631, 0, 1
882, 6632, 0, 1
869, 6633, 0, 1
856, 6634, 0, 1
844, 6635, 0, 1
831, 6636, 0, 1
819, 6637, 0, 1
808, 6638, 0, 1
795, 6639, 0, 1
782, 6640, 0, 1
770, 6641, 0, 1
757, 6642, 0, 1
746, 6643, 0, 1
734, 6644, 0, 1
721, 6645, 0, 1
709, 6646, 0, 1
696, 6647, 0, 1
684, 6648, 0, 1
672, 6649, 0, 1
660, 6650, 0, 1
648, 6651, 0, 1
636, 6652, 0, 1
625, 6653, 0, 1
613, 6654, 0, 1
601, 6655, 0, 1
590, 6656, 0, 1
579, 6657, 0, 1
569, 6658, 0, 1
558, 6659, 0, 1
546, 6660, 0, 1
536, 6661, 0, 1
524, 6662, 0, 1
514, 6663, 0, 1
502, 6664, 0, 1
490, 6665, 0, 1
480, 6666, 0, 1
467, 6667, 0, 1
456, 6668, 0, 1
447, 6669, 0, 1
435, 6670, 0, 1
422, 6671, 0, 1
410, 6672, 0, 1
397, 6673, 0, 1
386, 6674, 0, 1
373, 6675, 0, 1
361, 6676, 0, 1
349, 6677, 0, 1
336, 6678, 0, 1
325, 6679, 0, 1
312, 6680, 0, 1
300, 6681, 0, 1
288, 6682, 0, 1
275, 6683, 0, 1
263, 6684, 0, 1
251, 6685, 0, 1
239, 6686, 0, 1
226, 6687, 0, 1
213, 6688, 0, 1
202, 6689, 0, 1
190, 6690, 0, 1
178, 6691, 0, 1
164, 6692, 0, 1
151, 6693, 0, 1
139, 6694, 0, 1
125, 6695, 0, 1
111, 6696, 0, 1
99, 6697, 0, 1
85, 6698, 0, 1
73, 6699, 0, 1
60, 6700, 0, 1
47, 6701, 0, 1
35, 6702, 0, 1
22, 6703, 0, 1
10, 6704, 0, 1
4093, 6705, 0, 1
4080, 6706, 0, 1
4068, 6707, 0, 1
4055, 6708, 0, 1
4044, 6709, 0, 1
4031, 6710, 0, 1
4018, 6711, 0, 1
4007, 6712, 0, 1
3993, 6713, 0, 1
3982, 6714, 0, 1
3969, 6715, 0, 1
3956, 6716, 0, 1
3944, 6717, 0, 1
3932, 6718, 0, 1
3920, 6719, 0, 1
3908, 6720, 0, 1
3898, 6721, 0, 1
3886, 6722, 0, 1
3872, 6723, 0, 1
3861, 6724, 0, 1
3849, 6725, 0, 1
3836, 6726, 0, 1
3824, 6727, 0, 1
3811, 6728, 0, 1
3798, 6729, 0, 1
3787, 6730, 0, 1
3774, 6731, 0, 1
3762, 6732, 0, 1
3748, 6733, 0, 1
3736, 6734, 0, 1
3724, 6735, 0, 1
3711, 6736, 0, 1
3699, 6737, 0, 1
3686, 6738, 0, 1
3672, 6739, 0, 1
3661, 6740, 0, 1
3648, 6741, 0, 1
3636, 6742, 0, 1
3623, 6743, 0, 1
3610, 6744, 0, 1
3598, 6745, 0, 1
3584, 6746, 0, 1
3573, 6747, 0, 1
3560, 6748, 0, 1
3546, 6749, 0, 1
3534, 6750, 0, 1
3520, 6751, 0, 1
3506, 6752, 0, 1
3495, 6753, 0, 1
3481, 6754, 0, 1
3469, 6755, 0, 1
3456, 6756, 0, 1
3442, 6757, 0, 1
3429, 6758, 0, 1
3416, 6759, 0, 1
3405, 6760, 0, 1
3391, 6761, 0, 1
3377, 6762, 0, 1
3365, 6763, 0, 1
3352, 6764, 0, 1
3339, 6765, 0, 1
3326, 6766, 0, 1
3313, 6767, 0, 1
3301, 6768, 0, 1
3287, 6769, 0, 1
3275, 6770, 0, 1
3262, 6771, 0, 1
3248, 6772, 0, 1
3236, 6773, 0, 1
3223, 6774, 0, 1
3210, 6775, 0, 1
3197, 6776, 0, 1
3183, 6777, 0, 1
3170, 6778, 0, 1
3157, 6779, 0, 1
3144, 6780, 0, 1
3132, 6781, 0, 1
3118, 6782, 0, 1
3106, 6783, 0, 1
3092, 6784, 0, 1
3078, 6785, 0, 1
3067, 6786, 0, 1
3053, 6787, 0, 1
3041, 6788, 0, 1
3028, 6789, 0, 1
3014, 6790, 0, 1
3001, 6791, 0, 1
2988, 6792, 0, 1
2976, 6793, 0, 1
2963, 6794, 0, 1
2949, 6795, 0, 1
2937, 6796, 0, 1
2923, 6797, 0, 1
2911, 6798, 0, 1
2898, 6799, 0, 1
2885, 6800, 0, 1
2872, 6801, 0, 1
2860, 6802, 0, 1
2847, 6803, 0, 1
2834, 6804, 0, 1
2821, 6805, 0, 1
2809, 6806, 0, 1
2796, 6807, 0, 1
2783, 6808, 0, 1
2771, 6809, 0, 1
2757, 6810, 0, 1
2745, 6811, 0, 1
2733, 6812, 0, 1
2720, 6813, 0, 1
2708, 6814, 0, 1
2695, 6815, 0, 1
2683, 6816, 0, 1
2670, 6817, 0, 1
2657, 6818, 0, 1
2646, 6819, 0, 1
2632, 6820, 0, 1
2621, 6821, 0, 1
2608, 6822, 0, 1
2595, 6823, 0, 1
2583, 6824, 0, 1
2571, 6825, 0, 1
2559, 6826, 0, 1
2545, 6827, 0, 1
2533, 6828, 0, 1
2521, 6829, 0, 1
2508, 6830, 0, 1
2495, 6831, 0, 1
2484, 6832, 0, 1
2470, 6833, 0, 1
2459, 6834, 0, 1
2446, 6835, 0, 1
2432, 6836, 0, 1
2421, 6837, 0, 1
2408, 6838, 0, 1
2396, 6839, 0, 1
2383, 6840, 0, 1
2370, 6841, 0, 1
2358, 6842, 0, 1
2344, 6843, 0, 1
2333, 6844, 0, 1
2320, 6845, 0, 1
2306, 6846, 0, 1
2294, 6847, 0, 1
2281, 6848, 0, 1
2268, 6849, 0, 1
2255, 6850, 0, 1
2243, 6851, 0, 1
2230, 6852, 0, 1
2216, 6853, 0, 1
2205, 6854, 0, 1
2191, 6855, 0, 1
2177, 6856, 0, 1
2166, 6857, 0, 1
2152, 6858, 0, 1
2139, 6859, 0, 1
2127, 6860, 0, 1
2114, 6861, 0, 1
2101, 6862, 0, 1
2088, 6863, 0, 1
2075, 6864, 0, 1
2062, 6865, 0, 1
2049, 6866, 0, 1
2036, 6867, 0, 1
2022, 6868, 0, 1
2009, 6869, 0, 1
1997, 6870, 0, 1
1983, 6871, 0, 1
1970, 6872, 0, 1
1957, 6873, 0, 1
1943, 6874, 0, 1
1930, 6875, 0, 1
1917, 6876, 0, 1
1905, 6877, 0, 1
1891, 6878, 0, 1
1877, 6879, 0, 1
1866, 6880, 0, 1
1852, 6881, 0, 1
1840, 6882, 0, 1
1827, 6883, 0, 1
1814, 6884, 0, 1
1802, 6885, 0, 1
1789, 6886, 0, 1
1775, 6887, 0, 1
1763, 6888, 0, 1
1750, 6889, 0, 1
1738, 6890, 0, 1
1724, 6891, 0, 1
1711, 6892, 0, 1
1699, 6893, 0, 1
1684, 6894, 0, 1
1672, 6895, 0, 1
1659, 6896, 0, 1
1645, 6897, 0, 1
1633, 6898, 0, 1
1620, 6899, 0, 1
1608, 6900, 0, 1
1594, 6901, 0, 1
1581, 6902, 0, 1
1569, 6903, 0, 1
1555, 6904, 0, 1
1543, 6905, 0, 1
1530, 6906, 0, 1
1515, 6907, 0, 1
1503, 6908, 0, 1
1490, 6909, 0, 1
1478, 6910, 0, 1
1464, 6911, 0, 1
1450, 6912, 0, 1
1437, 6913, 0, 1
1423, 6914, 0, 1
1410, 6915, 0, 1
1398, 6916, 0, 1
1384, 6917, 0, 1
1372, 6918, 0, 1
1358, 6919, 0, 1
1344, 6920, 0, 1
1331, 6921, 0, 1
1318, 6922, 0, 1
1305, 6923, 0, 1
1291, 6924, 0, 1
1278, 6925, 0, 1
1265, 6926, 0, 1
1252, 6927, 0, 1
1241, 6928, 0, 1
1228, 6929, 0, 1
1214, 6930, 0, 1
1202, 6931, 0, 1
1187, 6932, 0, 1
1174, 6933, 0, 1
1161, 6934, 0, 1
1147, 6935, 0, 1
1135, 6936, 0, 1
1121, 6937, 0, 1
1109, 6938, 0, 1
1095, 6939, 0, 1
1081, 6940, 0, 1
1070, 6941, 0, 1
1057, 6942, 0, 1
1044, 6943, 0, 1
1032, 6944, 0, 1
1018, 6945, 0, 1
1005, 6946, 0, 1
993, 6947, 0, 1
980, 6948, 0, 1
967, 6949, 0, 1
954, 6950, 0, 1
942, 6951, 0, 1
928, 6952, 0, 1
915, 6953, 0, 1
904, 6954, 0, 1
890, 6955, 0, 1
878, 6956, 0, 1
865, 6957, 0, 1
851, 6958, 0, 1
839, 6959, 0, 1
827, 6960, 0, 1
816, 6961, 0, 1
803, 6962, 0, 1
790, 6963, 0, 1
778, 6964, 0, 1
764, 6965, 0, 1
753, 6966, 0, 1
741, 6967, 0, 1
727, 6968, 0, 1
715, 6969, 0, 1
703, 6970, 0, 1
689, 6971, 0, 1
678, 6972, 0, 1
665, 6973, 0, 1
653, 6974, 0, 1
640, 6975, 0, 1
627, 6976, 0, 1
616, 6977, 0, 1
604, 6978, 0, 1
593, 6979, 0, 1
582, 6980, 0, 1
569, 6981, 0, 1
558, 6982, 0, 1
546, 6983, 0, 1
534, 6984, 0, 1
522, 6985, 0, 1
509, 6986, 0, 1
499, 6987, 0, 1
486, 6988, 0, 1
475, 6989, 0, 1
463, 6990, 0, 1
450, 6991, 0, 1
439, 6992, 0, 1
427, 6993, 0, 1
416, 6994, 0, 1
403, 6995, 0, 1
390, 6996, 0, 1
379, 6997, 0, 1
367, 6998, 0, 1
355, 6999, 0, 1
345, 7000, 0, 1
332, 7001, 0, 1
321, 7002, 0, 1
309, 7003, 0, 1
297, 7004, 0, 1
285, 7005, 0, 1
273, 7006, 0, 1
262, 7007, 0, 1
250, 7008, 0, 1
237, 7009, 0, 1
226, 7010, 0, 1
214, 7011, 0, 1
203, 7012, 0, 1
191, 7013, 0, 1
178, 7014, 0, 1
166, 7015, 0, 1
154, 7016, 0, 1
143, 7017, 0, 1
130, 7018, 0, 1
117, 7019, 0, 1
106, 7020, 0, 1
93, 7021, 0, 1
81, 7022, 0, 1
69, 7023, 0, 1
56, 7024, 0, 1
45, 7025, 0, 1
32, 7026, 0, 1
19, 7027, 0, 1
7, 7028, 0, 1
4091, 7029, 0, 1
4079, 7030, 0, 1
4066, 7031, 0, 1
4053, 7032, 0, 1
4041, 7033, 0, 1
4028, 7034, 0, 1
4017, 7035, 0, 1
4004, 7036, 0, 1
3990, 7037, 0, 1
3979, 7038, 0, 1
3966, 7039, 0, 1
3954, 7040, 0, 1
3941, 7041, 0, 1
3929, 7042, 0, 1
3916, 7043, 0, 1
3904, 7044, 0, 1
3891, 7045, 0, 1
3879, 7046, 0, 1
3865, 7047, 0, 1
3854, 7048, 0, 1
3841, 7049, 0, 1
3828, 7050, 0, 1
3816, 7051, 0, 1
3803, 7052, 0, 1
3791, 7053, 0, 1
3778, 7054, 0, 1
3766, 7055, 0, 1
3755, 7056, 0, 1
3742, 7057, 0, 1
3730, 7058, 0, 1
3717, 7059, 0, 1
3704, 7060, 0, 1
3692, 7061, 0, 1
3679, 7062, 0, 1
3667, 7063, 0, 1
3655, 7064, 0, 1
3642, 7065, 0, 1
3630, 7066, 0, 1
3617, 7067, 0, 1
3605, 7068, 0, 1
3591, 7069, 0, 1
3579, 7070, 0, 1
3567, 7071, 0, 1
3554, 7072, 0, 1
3541, 7073, 0, 1
3529, 7074, 0, 1
3515, 7075, 0, 1
3503, 7076, 0, 1
3491, 7077, 0, 1
3477, 7078, 0, 1
3465, 7079, 0, 1
3452, 7080, 0, 1
3440, 7081, 0, 1
3426, 7082, 0, 1
3413, 7083, 0, 1
3401, 7084, 0, 1
3388, 7085, 0, 1
3375, 7086, 0, 1
3362, 7087, 0, 1
3348, 7088, 0, 1
3336, 7089, 0, 1
3323, 7090, 0, 1
3311, 7091, 0, 1
3296, 7092, 0, 1
3283, 7093, 0, 1
3271, 7094, 0, 1
3257, 7095, 0, 1
3245, 7096, 0, 1
3232, 7097, 0, 1
3218, 7098, 0, 1
3205, 7099, 0, 1
3192, 7100, 0, 1
3178, 7101, 0, 1
3166, 7102, 0, 1
3152, 7103, 0, 1
3140, 7104, 0, 1
3126, 7105, 0, 1
3113, 7106, 0, 1
3101, 7107, 0, 1
3087, 7108, 0, 1
3074, 7109, 0, 1
3061, 7110, 0, 1
3047, 7111, 0, 1
3035, 7112, 0, 1
3022, 7113, 0, 1
3009, 7114, 0, 1
2995, 7115, 0, 1
2983, 7116, 0, 1
2970, 7117, 0, 1
2956, 7118, 0, 1
2944, 7119, 0, 1
2931, 7120, 0, 1
2917, 7121, 0, 1
2905, 7122, 0, 1
2892, 7123, 0, 1
2878, 7124, 0, 1
2866, 7125, 0, 1
2853, 7126, 0, 1
2841, 7127, 0, 1
2828, 7128, 0, 1
2815, 7129, 0, 1
2803, 7130, 0, 1
2790, 7131, 0, 1
2778, 7132, 0, 1
2764, 7133, 0, 1
2751, 7134, 0, 1
2740, 7135, 0, 1
2727, 7136, 0, 1
2715, 7137, 0, 1
2702, 7138, 0, 1
2689, 7139, 0, 1
2677, 7140, 0, 1
2664, 7141, 0, 1
2653, 7142, 0, 1
2640, 7143, 0, 1
2626, 7144, 0, 1
2615, 7145, 0, 1
2602, 7146, 0, 1
2590, 7147, 0, 1
2577, 7148, 0, 1
2564, 7149, 0, 1
2552, 7150, 0, 1
2540, 7151, 0, 1
2528, 7152, 0, 1
2515, 7153, 0, 1
2502, 7154, 0, 1
2490, 7155, 0, 1
2477, 7156, 0, 1
2464, 7157, 0, 1
2453, 7158, 0, 1
2440, 7159, 0, 1
2427, 7160, 0, 1
2415, 7161, 0, 1
2402, 7162, 0, 1
2390, 7163, 0, 1
2377, 7164, 0, 1
2365, 7165, 0, 1
2351, 7166, 0, 1
2338, 7167, 0, 1
2327, 7168, 0, 1
2314, 7169, 0, 1
2301, 7170, 0, 1
2289, 7171, 0, 1
2275, 7172, 0, 1
2263, 7173, 0, 1
2250, 7174, 0, 1
2238, 7175, 0, 1
2224, 7176, 0, 1
2211, 7177, 0, 1
2200, 7178, 0, 1
2186, 7179, 0, 1
2173, 7180, 0, 1
2161, 7181, 0, 1
2147, 7182, 0, 1
2135, 7183, 0, 1
2122, 7184, 0, 1
2108, 7185, 0, 1
2095, 7186, 0, 1
2083, 7187, 0, 1
2070, 7188, 0, 1
2056, 7189, 0, 1
2043, 7190, 0, 1
2031, 7191, 0, 1
2017, 7192, 0, 1
2005, 7193, 0, 1
1992, 7194, 0, 1
1978, 7195, 0, 1
1966, 7196, 0, 1
1952, 7197, 0, 1
1939, 7198, 0, 1
1926, 7199, 0, 1
1913, 7200, 0, 1
1901, 7201, 0, 1
1887, 7202, 0, 1
1875, 7203, 0, 1
1861, 7204, 0, 1
1847, 7205, 0, 1
1836, 7206, 0, 1
1823, 7207, 0, 1
1810, 7208, 0, 1
1796, 7209, 0, 1
1783, 7210, 0, 1
1770, 7211, 0, 1
1757, 7212, 0, 1
1744, 7213, 0, 1
1731, 7214, 0, 1
1718, 7215, 0, 1
1706, 7216, 0, 1
1692, 7217, 0, 1
1678, 7218, 0, 1
1667, 7219, 0, 1
1653, 7220, 0, 1
1641, 7221, 0, 1
1628, 7222, 0, 1
1614, 7223, 0, 1
1601, 7224, 0, 1
1588, 7225, 0, 1
1577, 7226, 0, 1
1563, 7227, 0, 1
1549, 7228, 0, 1
1537, 7229, 0, 1
1524, 7230, 0, 1
1511, 7231, 0, 1
1498, 7232, 0, 1
1485, 7233, 0, 1
1472, 7234, 0, 1
1459, 7235, 0, 1
1445, 7236, 0, 1
1432, 7237, 0, 1
1419, 7238, 0, 1
1407, 7239, 0, 1
1393, 7240, 0, 1
1379, 7241, 0, 1
1367, 7242, 0, 1
1353, 7243, 0, 1
1341, 7244, 0, 1
1327, 7245, 0, 1
1314, 7246, 0, 1
1301, 7247, 0, 1
1288, 7248, 0, 1
1275, 7249, 0, 1
1261, 7250, 0, 1
1247, 7251, 0, 1
1235, 7252, 0, 1
1221, 7253, 0, 1
1208, 7254, 0, 1
1195, 7255, 0, 1
1181, 7256, 0, 1
1168, 7257, 0, 1
1154, 7258, 0, 1
1142, 7259, 0, 1
1128, 7260, 0, 1
1115, 7261, 0, 1
1102, 7262, 0, 1
1088, 7263, 0, 1
1076, 7264, 0, 1
1064, 7265, 0, 1
1050, 7266, 0, 1
1037, 7267, 0, 1
1023, 7268, 0, 1
1009, 7269, 0, 1
997, 7270, 0, 1
983, 7271, 0, 1
971, 7272, 0, 1
957, 7273, 0, 1
944, 7274, 0, 1
931, 7275, 0, 1
917, 7276, 0, 1
906, 7277, 0, 1
893, 7278, 0, 1
879, 7279, 0, 1
867, 7280, 0, 1
854, 7281, 0, 1
842, 7282, 0, 1
829, 7283, 0, 1
816, 7284, 0, 1
805, 7285, 0, 1
791, 7286, 0, 1
780, 7287, 0, 1
767, 7288, 0, 1
754, 7289, 0, 1
743, 7290, 0, 1
730, 7291, 0, 1
718, 7292, 0, 1
705, 7293, 0, 1
693, 7294, 0, 1
681, 7295, 0, 1
668, 7296, 0, 1
656, 7297, 0, 1
645, 7298, 0, 1
632, 7299, 0, 1
621, 7300, 0, 1
608, 7301, 0, 1
595, 7302, 0, 1
584, 7303, 0, 1
572, 7304, 0, 1
560, 7305, 0, 1
547, 7306, 0, 1
535, 7307, 0, 1
523, 7308, 0, 1
510, 7309, 0, 1
499, 7310, 0, 1
487, 7311, 0, 1
474, 7312, 0, 1
463, 7313, 0, 1
450, 7314, 0, 1
438, 7315, 0, 1
427, 7316, 0, 1
414, 7317, 0, 1
403, 7318, 0, 1
390, 7319, 0, 1
379, 7320, 0, 1
367, 7321, 0, 1
355, 7322, 0, 1
344, 7323, 0, 1
331, 7324, 0, 1
318, 7325, 0, 1
307, 7326, 0, 1
294, 7327, 0, 1
283, 7328, 0, 1
271, 7329, 0, 1
259, 7330, 0, 1
247, 7331, 0, 1
234, 7332, 0, 1
223, 7333, 0, 1
210, 7334, 0, 1
198, 7335, 0, 1
187, 7336, 0, 1
174, 7337, 0, 1
163, 7338, 0, 1
150, 7339, 0, 1
137, 7340, 0, 1
126, 7341, 0, 1
114, 7342, 0, 1
103, 7343, 0, 1
90, 7344, 0, 1
77, 7345, 0, 1
66, 7346, 0, 1
53, 7347, 0, 1
42, 7348, 0, 1
29, 7349, 0, 1
16, 7350, 0, 1
5, 7351, 0, 1
4088, 7352, 0, 1
4075, 7353, 0, 1
4063, 7354, 0, 1
4051, 7355, 0, 1
4040, 7356, 0, 1
4027, 7357, 0, 1
4014, 7358, 0, 1
4003, 7359, 0, 1
3989, 7360, 0, 1
3978, 7361, 0, 1
3966, 7362, 0, 1
3952, 7363, 0, 1
3941, 7364, 0, 1
3929, 7365, 0, 1
3917, 7366, 0, 1
3904, 7367, 0, 1
3892, 7368, 0, 1
3880, 7369, 0, 1
3867, 7370, 0, 1
