0,40.52,2025.96,1,24,1,24.68,21
2,86.83,2315.38,1,11,3,11.52,43
4,116.30,1473.42,1,8,5,8.60,65
7,150.06,1688.39,1,6,8,6.66,87
11,185.79,1786.36,1,5,12,5.38,109
15,215.68,1494.66,1,4,16,4.64,131
20,248.04,1617.66,1,4,21,4.03,153
26,282.00,1698.37,1,3,27,3.55,175
32,312.30,1514.76,1,3,33,3.20,197
39,344.29,1599.59,1,2,40,2.90,219
47,377.55,1662.87,1,2,48,2.65,241
55,408.10,1527.81,1,2,56,2.45,263
64,439.95,1592.32,1,2,65,2.27,285
73,469.64,1484.60,1,2,74,2.13,307
84,503.56,1695.91,1,1,85,1.99,329
95,535.33,1588.67,1,1,96,1.87,351
107,567.97,1631.92,1,1,108,1.76,373
119,598.84,1543.11,1,1,120,1.67,395
132,630.57,1586.59,1,1,133,1.59,417
145,660.78,1510.48,1,1,146,1.51,439
159,691.84,1552.99,1,1,160,1.45,461
173,721.56,1486.21,1,1,174,1.39,483
189,754.10,1626.86,1,1,190,1.33,505
204,783.38,1463.85,1,1,205,1.28,527
221,815.29,1595.54,1,1,222,1.23,549
238,845.99,1535.40,1,1,239,1.18,571
256,877.34,1567.18,1,1,257,1.14,593
274,907.60,1513.10,1,1,275,1.10,615
293,938.48,1544.26,1,1,294,1.07,637
312,968.39,1495.02,1,1,313,1.03,659
333,1000.39,1600.44,1,0,334,1.00,681
354,1031.41,1550.79,1,0,355,0.97,704
375,1061.52,1505.50,1,0,376,0.94,726
397,1092.17,1532.69,1,0,398,0.92,748
419,1121.99,1490.84,1,0,420,0.89,770
443,1153.64,1582.43,1,0,444,0.87,792
466,1183.18,1476.79,1,0,467,0.85,814
491,1214.47,1564.50,1,0,492,0.82,836
515,1243.76,1464.89,1,0,516,0.80,858
541,1274.74,1548.98,1,0,542,0.78,880
566,1303.84,1454.71,1,0,567,0.77,902
593,1334.55,1535.47,1,0,594,0.75,924
620,1364.56,1500.92,1,0,621,0.73,946
650,1397.16,1629.91,1,0,651,0.72,969
678,1426.92,1487.63,1,0,679,0.70,991
708,1458.12,1560.24,1,0,709,0.69,1013
737,1487.66,1477.09,1,0,738,0.67,1035
768,1518.61,1547.23,1,0,769,0.66,1057
798,1547.96,1467.85,1,0,799,0.65,1079
830,1578.68,1535.63,1,0,831,0.63,1101
861,1607.87,1459.72,1,0,862,0.62,1123
894,1638.38,1525.30,1,0,895,0.61,1145
926,1667.43,1452.44,1,0,927,0.60,1167
961,1698.63,1560.11,1,0,962,0.59,1189
996,1729.27,1531.99,1,0,997,0.58,1212
1032,1760.23,1547.96,1,0,1033,0.57,1234
1068,1790.65,1521.20,1,0,1069,0.56,1257
1105,1821.39,1537.00,1,0,1106,0.55,1280
1144,1853.24,1592.46,1,0,1145,0.54,1303
1182,1883.76,1525.77,1,0,1183,0.53,1326
1223,1916.13,1618.93,1,0,1224,0.52,1349
1262,1946.43,1515.04,1,0,1263,0.51,1372
1304,1978.55,1605.59,1,0,1305,0.51,1395
1345,2009.40,1542.58,1,0,1346,0.50,1418
1388,2041.25,1592.80,1,0,1389,0.49,1441
1430,2071.90,1532.11,1,0,1431,0.48,1464
1474,2103.52,1581.13,1,0,1475,0.48,1487
1517,2133.97,1522.56,1,0,1518,0.47,1510
1563,2166.07,1605.10,1,0,1564,0.46,1533
1609,2197.70,1581.64,1,0,1610,0.46,1557
1654,2228.22,1525.54,1,0,1655,0.45,1580
1702,2260.31,1604.53,1,0,1703,0.44,1603
1748,2290.64,1516.61,1,0,1749,0.44,1626
1797,2322.51,1593.73,1,0,1798,0.43,1649
1844,2352.68,1508.39,1,0,1845,0.43,1672
1894,2384.36,1583.73,1,0,1895,0.42,1695
1943,2414.99,1531.91,1,0,1944,0.41,1718
1994,2446.47,1574.06,1,0,1995,0.41,1741
2044,2476.95,1523.74,1,0,2045,0.40,1764
2097,2508.85,1595.02,1,0,2098,0.40,1787
2148,2539.17,1515.88,1,0,2149,0.39,1810
2202,2570.88,1585.51,1,0,2203,0.39,1833
2257,2602.78,1595.09,1,0,2258,0.38,1857
2310,2633.16,1518.79,1,0,2311,0.38,1880
2366,2664.87,1585.93,1,0,2367,0.38,1903
2420,2695.11,1511.65,1,0,2421,0.37,1926
2477,2726.66,1577.42,1,0,2478,0.37,1949
2533,2757.30,1532.18,1,0,2534,0.36,1972
2591,2788.68,1569.17,1,0,2592,0.36,1995
2647,2818.65,1498.45,1,0,2648,0.35,2018
2707,2850.41,1588.05,1,0,2708,0.35,2041
2765,2880.78,1518.43,1,0,2766,0.35,2064
2826,2912.38,1579.91,1,0,2827,0.34,2087
2885,2942.62,1511.93,1,0,2886,0.34,2110
2947,2974.06,1572.20,1,0,2948,0.34,2134
3010,3005.68,1580.82,1,0,3011,0.33,2157
3071,3035.98,1514.90,1,0,3072,0.33,2180
3135,3067.44,1573.35,1,0,3136,0.33,2203
3197,3097.62,1508.95,1,0,3198,0.32,2226
3262,3068.91,-1435.61,1,0,-3138,0.33,2249
3323,3038.94,-1498.50,1,0,-3077,0.33,2272
3386,3007.67,-1563.31,1,0,-3014,0.33,2295
3447,2977.09,-1529.31,1,0,-2953,0.34,2318
3509,2945.68,-1570.62,1,0,-2891,0.34,2341
3568,2915.47,-1510.31,1,0,-2832,0.34,2364
3629,2883.90,-1578.23,1,0,-2771,0.35,2387
3689,2852.52,-1569.38,1,0,-2711,0.35,2411
3747,2821.84,-1533.67,1,0,-2653,0.35,2434
3806,2790.30,-1577.38,1,0,-2594,0.36,2457
3861,2760.56,-1486.68,1,0,-2539,0.36,2480
3919,2728.86,-1585.31,1,0,-2481,0.37,2503
3974,2698.45,-1520.52,1,0,-2426,0.37,2526
4031,2666.56,-1594.13,1,0,-2369,0.38,2549
4084,2636.57,-1499.54,1,0,-2316,0.38,2572
4140,2604.51,-1603.17,1,0,-2260,0.38,2595
4192,2574.38,-1506.54,1,0,-2208,0.39,2618
4246,2542.71,-1583.35,1,0,-2154,0.39,2641
4297,2512.44,-1513.76,1,0,-2103,0.40,2664
4350,2480.58,-1592.70,1,0,-2050,0.40,2688
4402,2448.93,-1582.74,1,0,-1998,0.41,2711
4451,2418.72,-1510.41,1,0,-1949,0.41,2734
4502,2386.87,-1592.36,1,0,-1898,0.42,2757
4550,2356.50,-1518.33,1,0,-1850,0.42,2780
4600,2324.45,-1602.71,1,0,-1800,0.43,2803
4647,2293.91,-1526.95,1,0,-1753,0.44,2826
4695,2262.30,-1580.71,1,0,-1705,0.44,2849
4741,2231.58,-1535.85,1,0,-1659,0.45,2872
4788,2199.75,-1591.39,1,0,-1612,0.45,2895
4832,2169.53,-1510.96,1,0,-1568,0.46,2918
4878,2137.48,-1602.49,1,0,-1522,0.47,2941
4923,2105.66,-1591.27,1,0,-1477,0.47,2965
4966,2074.79,-1543.33,1,0,-1434,0.48,2988
5010,2042.72,-1603.36,1,0,-1390,0.49,3011
5051,2012.38,-1517.05,1,0,-1349,0.50,3034
5094,1980.06,-1616.00,1,0,-1306,0.51,3057
5134,1949.52,-1527.33,1,0,-1266,0.51,3080
5175,1917.70,-1590.83,1,0,-1225,0.52,3103
5214,1886.94,-1538.04,1,0,-1186,0.53,3126
5254,1854.86,-1604.00,1,0,-1146,0.54,3149
5292,1823.86,-1549.90,1,0,-1108,0.55,3172
5330,1792.33,-1576.73,1,0,-1070,0.56,3195
5366,1761.93,-1519.77,1,0,-1034,0.57,3218
5403,1730.13,-1589.79,1,0,-997,0.58,3241
5440,1697.74,-1619.54,1,0,-960,0.59,3265
5474,1667.43,-1515.94,1,0,-926,0.60,3288
5509,1635.63,-1589.92,1,0,-891,0.61,3311
5542,1605.07,-1527.92,1,0,-858,0.62,3334
5576,1572.96,-1605.26,1,0,-824,0.64,3357
5608,1542.14,-1541.32,1,0,-792,0.65,3380
5641,1509.69,-1622.44,1,0,-759,0.66,3403
5672,1478.56,-1556.56,1,0,-728,0.68,3426
5703,1446.76,-1590.02,1,0,-697,0.69,3449
5732,1416.36,-1519.76,1,0,-668,0.71,3472
5762,1384.22,-1607.28,1,0,-638,0.72,3495
5790,1353.52,-1534.57,1,0,-610,0.74,3518
5819,1320.99,-1626.93,1,0,-581,0.76,3542
5847,1288.79,-1609.80,1,0,-553,0.78,3565
5873,1258.16,-1531.69,1,0,-527,0.79,3588
5900,1225.53,-1631.10,1,0,-500,0.82,3611
5925,1194.53,-1550.00,1,0,-475,0.84,3634
5951,1161.42,-1655.86,1,0,-449,0.86,3657
5975,1129.99,-1571.55,1,0,-425,0.88,3680
5999,1097.66,-1616.53,1,0,-401,0.91,3703
6021,1067.16,-1524.82,1,0,-379,0.94,3726
6044,1034.32,-1642.18,1,0,-356,0.97,3749
6065,1003.39,-1546.30,1,0,-335,1.00,3772
6087,969.93,-1672.79,1,1,-313,1.03,3795
6108,936.88,-1652.44,1,1,-292,1.07,3819
6127,905.95,-1546.98,1,1,-273,1.10,3842
6146,873.91,-1601.72,1,1,-254,1.14,3864
6164,842.44,-1573.55,1,1,-236,1.19,3887
6181,811.60,-1542.13,1,1,-219,1.23,3909
6197,781.46,-1506.97,1,1,-203,1.28,3931
6213,750.11,-1567.47,1,1,-187,1.33,3953
6228,719.48,-1531.48,1,1,-172,1.39,3975
6243,687.49,-1599.65,1,1,-157,1.45,3997
6257,656.22,-1563.29,1,1,-143,1.52,4019
6271,623.39,-1641.59,1,1,-129,1.60,4042
6283,593.80,-1479.24,1,1,-117,1.68,4064
6295,562.67,-1556.90,1,1,-105,1.78,4086
6306,532.52,-1507.02,1,1,-94,1.88,4108
6317,500.57,-1597.59,1,1,-83,2.00,4130
6327,469.64,-1546.49,1,2,-73,2.13,4152
6337,436.53,-1655.78,1,2,-63,2.29,4174
6346,404.41,-1605.80,1,2,-54,2.47,4196
6354,373.55,-1542.91,1,2,-46,2.68,4218
6361,344.29,-1463.11,1,2,-39,2.90,4240
6368,312.30,-1599.59,1,3,-32,3.20,4262
6374,282.00,-1514.76,1,3,-26,3.55,4284
6380,248.04,-1698.37,1,4,-20,4.03,4306
6385,215.68,-1617.66,1,4,-15,4.64,4328
6389,185.79,-1494.66,1,5,-11,5.38,4350
6393,150.06,-1786.36,1,6,-7,6.66,4373
6396,116.30,-1688.40,1,8,-4,8.60,4395
6398,86.83,-1473.42,1,11,-2,11.52,4417
6400,-40.52,-6367.30,0,24,1,24.68,4439
6400,-40.52,0.00,0,24,1,24.68,4461
6398,-86.83,-2315.38,0,11,3,11.52,4483
6396,-116.30,-1473.42,0,8,5,8.60,4505
6393,-150.06,-1688.39,0,6,8,6.66,4527
6389,-185.79,-1786.36,0,5,12,5.38,4549
6385,-215.68,-1494.66,0,4,16,4.64,4571
6380,-248.04,-1617.66,0,4,21,4.03,4593
6374,-282.00,-1698.37,0,3,27,3.55,4615
6368,-312.30,-1514.76,0,3,33,3.20,4637
6361,-344.29,-1599.59,0,2,40,2.90,4659
6353,-377.55,-1662.87,0,2,48,2.65,4681
6345,-408.10,-1527.81,0,2,56,2.45,4703
6336,-439.95,-1592.32,0,2,65,2.27,4725
6327,-469.64,-1484.60,0,2,74,2.13,4747
6317,-500.57,-1546.49,0,1,84,2.00,4769
6306,-532.52,-1597.59,0,1,95,1.88,4791
6294,-565.33,-1640.03,0,1,107,1.77,4814
6282,-596.32,-1549.96,0,1,119,1.68,4836
6269,-628.18,-1592.94,0,1,132,1.59,4858
6256,-658.50,-1515.95,0,1,145,1.52,4880
6242,-689.66,-1558.11,0,1,159,1.45,4902
6228,-719.48,-1490.70,0,1,173,1.39,4924
6212,-752.11,-1631.36,0,1,189,1.33,4946
6196,-783.38,-1563.47,0,1,205,1.28,4969
6179,-815.29,-1595.54,0,1,222,1.23,4992
6162,-845.99,-1535.40,0,1,239,1.18,5014
6145,-875.63,-1481.59,0,1,256,1.14,5036
6126,-907.60,-1598.69,0,1,275,1.10,5058
