1,95.50,4775.23,1,10470,2,10470.71,21
4,164.47,3448.09,1,6080,5,6080.27,43
8,225.91,3072.33,1,4426,9,4426.48,66
14,295.02,3455.44,1,3389,15,3389.58,88
21,359.23,3210.38,1,2783,22,2783.74,111
29,420.78,3077.61,1,2376,30,2376.53,133
39,486.90,3305.98,1,2053,40,2053.80,156
50,550.54,3181.78,1,1816,51,1816.41,178
63,617.34,3340.31,1,1619,64,1619.84,201
76,677.59,3012.58,1,1475,77,1475.81,223
92,745.09,3374.85,1,1342,93,1342.12,246
108,806.96,3093.56,1,1239,109,1239.21,268
126,871.33,3218.47,1,1147,127,1147.67,291
145,934.48,3157.38,1,1070,146,1070.11,314
166,999.64,3258.22,1,1000,167,1000.36,337
187,1060.81,3058.45,1,942,188,942.67,360
211,1126.66,3292.41,1,887,212,887.58,384
236,1191.39,3236.41,1,839,237,839.36,407
261,1252.78,3069.41,1,798,262,798.23,430
289,1318.14,3268.26,1,758,290,758.64,453
317,1380.42,3113.67,1,724,318,724.42,476
348,1446.24,3291.06,1,691,349,691.45,499
378,1507.20,3048.18,1,663,379,663.48,522
411,1571.53,3216.55,1,636,412,636.32,545
444,1633.33,3089.95,1,612,445,612.25,568
480,1698.19,3242.69,1,588,481,588.86,591
515,1758.95,3038.09,1,568,516,568.52,614
553,1822.62,3183.84,1,548,554,548.66,637
593,1887.33,3235.46,1,529,594,529.85,661
632,1948.36,3051.15,1,513,633,513.25,684
674,2012.00,3182.43,1,497,675,497.02,707
716,2073.70,3084.80,1,482,717,482.23,730
761,2137.83,3206.42,1,467,762,467.76,753
805,2198.72,3044.76,1,454,806,454.81,776
852,2261.96,3161.84,1,442,853,442.09,799
899,2323.48,3075.82,1,430,900,430.39,822
949,2387.18,3185.19,1,418,950,418.90,845
998,2448.00,3041.10,1,408,999,408.50,868
1050,2510.94,3146.77,1,398,1051,398.26,891
1101,2571.17,3011.44,1,388,1102,388.93,914
1156,2634.58,3170.50,1,379,1157,379.57,937
1212,2697.61,3151.59,1,370,1213,370.70,961
1267,2758.11,3025.27,1,362,1268,362.57,984
1325,2820.51,3119.97,1,354,1326,354.55,1007
1382,2880.52,3000.29,1,347,1383,347.16,1030
1443,2943.38,3143.09,1,339,1444,339.75,1053
1502,3002.93,2977.47,1,333,1503,333.01,1076
1566,3066.22,3164.43,1,326,1567,326.13,1099
1627,3125.35,2956.46,1,319,1628,319.96,1122
1694,3189.03,3184.16,1,313,1695,313.57,1145
1757,3247.77,2937.10,1,307,1758,307.90,1168
1825,3310.01,3111.73,1,302,1826,302.11,1191
1892,3370.20,3009.77,1,296,1893,296.72,1214
1963,3432.84,3132.02,1,291,1964,291.30,1238
2035,3495.22,3118.68,1,286,2036,286.11,1261
2105,3554.81,2979.60,1,281,2106,281.31,1284
2179,3616.74,3096.40,1,276,2180,276.49,1307
2251,3675.99,2962.76,1,272,2252,272.04,1330
2329,3739.13,3156.65,1,267,2330,267.44,1353
2403,3798.05,2946.24,1,263,2404,263.29,1376
2482,3859.96,3095.70,1,259,2483,259.07,1399
