=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.24 15:21:11 =~=~=~=~=~=~=~=~=~=~=~=
---------
Raw Input, Angle, Radian, Angular Velocity, Angular Acceleration, Time, Started
4090,-0.44,-0.01,0.00,0.00,3259418.00,0
4090,-0.44,-0.01,0.00,0.00,3263725.00,0
4090,-0.44,-0.01,0.00,0.00,3268021.00,0
4090,-0.44,-0.01,0.00,0.00,3272309.00,0
4090,-0.44,-0.01,0.00,0.00,3276602.00,0
4090,-0.44,-0.01,0.00,0.00,3280926.00,0
4090,-0.44,-0.01,0.00,0.00,3285226.00,0
4090,-0.44,-0.01,0.00,0.00,3289524.00,0
4090,-0.44,-0.01,0.00,0.00,3293813.00,0
4090,-0.44,-0.01,0.00,0.00,3298106.00,0
4090,-0.44,-0.01,0.00,0.00,3302422.00,0
4090,-0.44,-0.01,0.00,0.00,3306722.00,0
4090,-0.44,-0.01,0.00,0.00,3311016.00,0
4090,-0.44,-0.01,0.00,0.00,3315299.00,0
4090,-0.44,-0.01,0.00,0.00,3319605.00,0
4090,-0.44,-0.01,0.00,0.00,3323920.00,0
4090,-0.44,-0.01,0.00,0.00,3328215.00,0
4090,-0.44,-0.01,0.00,0.00,3332511.00,0
4090,-0.44,-0.01,0.00,0.00,3336795.00,0
4090,-0.44,-0.01,0.00,0.00,3341090.00,0
4090,-0.44,-0.01,0.00,0.00,3345392.00,0
4090,-0.44,-0.01,0.00,0.00,3349692.00,0
4090,-0.44,-0.01,0.00,0.00,3354010.00,0
4090,-0.44,-0.01,0.00,0.00,3358295.00,0
4090,-0.44,-0.01,0.00,0.00,3362589.00,0
4090,-0.44,-0.01,0.00,0.00,3366888.00,0
4090,-0.44,-0.01,0.00,0.00,3371197.00,0
4090,-0.44,-0.01,0.00,0.00,3375514.00,0
4090,-0.44,-0.01,0.00,0.00,3379798.00,0
4090,-0.44,-0.01,0.00,0.00,3384092.00,0
4090,-0.44,-0.01,0.00,0.00,3388391.00,0
4090,-0.44,-0.01,0.00,0.00,3392700.00,0
4090,-0.44,-0.01,0.00,0.00,3396989.00,0
4090,-0.44,-0.01,0.00,0.00,3401284.00,0
4090,-0.44,-0.01,0.00,0.00,3405599.00,0
4090,-0.44,-0.01,0.00,0.00,3409898.00,0
4090,-0.44,-0.01,0.00,0.00,3414204.00,0
4090,-0.44,-0.01,0.00,0.00,3418522.00,0
4090,-0.44,-0.01,0.00,0.00,3422806.00,0
4090,-0.44,-0.01,0.00,0.00,3427100.00,0
4090,-0.44,-0.01,0.00,0.00,3431408.00,0
4090,-0.44,-0.01,0.00,0.00,3435708.00,0
4090,-0.44,-0.01,0.00,0.00,3439996.00,0
4090,-0.44,-0.01,0.00,0.00,3444290.00,0
4090,-0.44,-0.01,0.00,0.00,3448606.00,0
4090,-0.44,-0.01,0.00,0.00,3452905.00,0
4090,-0.44,-0.01,0.00,0.00,3457212.00,0
4090,-0.44,-0.01,0.00,0.00,3461530.00,0
4090,-0.44,-0.01,0.00,0.00,3465815.00,0
4090,-0.44,-0.01,0.00,0.00,3470109.00,0
4090,-0.44,-0.01,0.00,0.00,3474415.00,0
4090,-0.44,-0.01,0.00,0.00,3478716.00,0
4090,-0.44,-0.01,0.00,0.00,3483034.00,0
4090,-0.44,-0.01,0.00,0.00,3487319.00,0
4090,-0.44,-0.01,0.00,0.00,3491612.00,0
4090,-0.44,-0.01,0.00,0.00,3495911.00,0
4090,-0.44,-0.01,0.00,0.00,3500220.00,0
4090,-0.44,-0.01,0.00,0.00,3504510.00,0
4090,-0.44,-0.01,0.00,0.00,3508803.00,0
4090,-0.44,-0.01,0.00,0.00,3513118.00,0
4090,-0.44,-0.01,0.00,0.00,3517424.00,0
4090,-0.44,-0.01,0.00,0.00,3521733.00,0
4090,-0.44,-0.01,0.00,0.00,3526042.00,0
4090,-0.44,-0.01,0.00,0.00,3530326.00,0
4090,-0.44,-0.01,0.00,0.00,3534620.00,0
4090,-0.44,-0.01,0.00,0.00,3538918.00,0
4090,-0.44,-0.01,0.00,0.00,3543229.00,0
4090,-0.44,-0.01,0.00,0.00,3547547.00,0
4091,-0.44,-0.01,0.00,0.00,3551831.00,0
4090,-0.44,-0.01,0.00,0.00,3556125.00,0
4090,-0.44,-0.01,0.00,0.00,3560423.00,0
4090,-0.44,-0.01,0.00,0.00,3564732.00,0
4090,-0.44,-0.01,0.00,0.00,3569050.00,0
4090,-0.44,-0.01,0.00,0.00,3573334.00,0
4090,-0.44,-0.01,0.00,0.00,3577629.00,0
4090,-0.44,-0.01,0.00,0.00,3581928.00,0
4090,-0.44,-0.01,0.00,0.00,3586236.00,0
4090,-0.44,-0.01,0.00,0.00,3590526.00,0
4090,-0.44,-0.01,0.00,0.00,3594820.00,0
4090,-0.44,-0.01,0.00,0.00,3599135.00,0
4090,-0.44,-0.01,0.00,0.00,3603440.00,0
4090,-0.44,-0.01,0.00,0.00,3607740.00,0
4090,-0.44,-0.01,0.00,0.00,3612059.00,0
4090,-0.44,-0.01,0.00,0.00,3616343.00,0
4090,-0.44,-0.01,0.00,0.00,3620636.00,0
4090,-0.44,-0.01,0.00,0.00,3624935.00,0
4090,-0.44,-0.01,0.00,0.00,3629244.00,0
4090,-0.35,-0.01,0.36,82.95,3633545.00,0
4090,-0.44,-0.01,-0.35,-157.93,3637990.00,0
4090,-0.44,-0.01,0.00,76.09,3642527.00,0
4090,-0.44,-0.01,0.00,0.00,3646927.00,0
4090,-0.44,-0.01,0.00,0.00,3651230.00,0
4090,-0.44,-0.01,0.00,0.00,3655514.00,0
4090,-0.44,-0.01,0.00,0.00,3659821.00,0
4090,-0.44,-0.01,0.00,0.00,3664157.00,0
4090,-0.44,-0.01,0.00,0.00,3668441.00,0
4090,-0.44,-0.01,0.00,0.00,3672735.00,0
4090,-0.44,-0.01,0.00,0.00,3677019.00,0
4090,-0.44,-0.01,0.00,0.00,3681324.00,0
4090,-0.44,-0.01,0.00,0.00,3685644.00,0
4090,-0.44,-0.01,0.00,0.00,3689934.00,0
4090,-0.44,-0.01,0.00,0.00,3694236.00,0
4090,-0.44,-0.01,0.00,0.00,3698520.00,0
4090,-0.44,-0.01,0.00,0.00,3702814.00,0
4090,-0.44,-0.01,0.00,0.00,3707113.00,0
4090,-0.44,-0.01,0.00,0.00,3711412.00,0
4090,-0.44,-0.01,0.00,0.00,3715701.00,0
4090,-0.44,-0.01,0.00,0.00,3719995.00,0
4090,-0.44,-0.01,0.00,0.00,3724320.00,0
4090,-0.44,-0.01,0.00,0.00,3728629.00,0
4090,-0.44,-0.01,0.00,0.00,3732924.00,0
4090,-0.44,-0.01,0.00,0.00,3737212.00,0
4090,-0.44,-0.01,0.00,0.00,3741505.00,0
4090,-0.44,-0.01,0.00,0.00,3745820.00,0
4090,-0.44,-0.01,0.00,0.00,3750134.00,0
4090,-0.44,-0.01,0.00,0.00,3754427.00,0
4090,-0.44,-0.01,0.00,0.00,3758715.00,0
4090,-0.44,-0.01,0.00,0.00,3763009.00,0
4090,-0.44,-0.01,0.00,0.00,3767333.00,0
4090,-0.44,-0.01,0.00,0.00,3771654.00,0
4090,-0.44,-0.01,0.00,0.00,3775943.00,0
4090,-0.44,-0.01,0.00,0.00,3780250.00,0
4091,-0.35,-0.01,0.36,83.34,3784541.00,0
4090,-0.44,-0.01,-0.34,-156.75,3789012.00,0
4090,-0.44,-0.01,0.00,76.15,3793519.00,0
4090,-0.44,-0.01,0.00,0.00,3797952.00,0
4090,-0.44,-0.01,0.00,0.00,3802274.00,0
4090,-0.44,-0.01,0.00,0.00,3806582.00,0
4090,-0.44,-0.01,0.00,0.00,3810876.00,0
4090,-0.44,-0.01,0.00,0.00,3815192.00,0
4090,-0.44,-0.01,0.00,0.00,3819504.00,0
4090,-0.44,-0.01,0.00,0.00,3823813.00,0
4090,-0.44,-0.01,0.00,0.00,3828131.00,0
4090,-0.44,-0.01,0.00,0.00,3832415.00,0
4090,-0.44,-0.01,0.00,0.00,3836709.00,0
4090,-0.44,-0.01,0.00,0.00,3841007.00,0
4090,-0.44,-0.01,0.00,0.00,3845308.00,0
4090,-0.44,-0.01,0.00,0.00,3849627.00,0
4090,-0.44,-0.01,0.00,0.00,3853910.00,0
4090,-0.44,-0.01,0.00,0.00,3858205.00,0
4090,-0.44,-0.01,0.00,0.00,3862504.00,0
4090,-0.44,-0.01,0.00,0.00,3866812.00,0
4090,-0.44,-0.01,0.00,0.00,3871130.00,0
4090,-0.44,-0.01,0.00,0.00,3875415.00,0
4090,-0.44,-0.01,0.00,0.00,3879709.00,0
4090,-0.44,-0.01,0.00,0.00,3884008.00,0
4090,-0.44,-0.01,0.00,0.00,3888316.00,0
4090,-0.44,-0.01,0.00,0.00,3892634.00,0
4090,-0.44,-0.01,0.00,0.00,3896918.00,0
4090,-0.44,-0.01,0.00,0.00,3901213.00,0
4090,-0.44,-0.01,0.00,0.00,3905519.00,0
4090,-0.44,-0.01,0.00,0.00,3909820.00,0
4090,-0.44,-0.01,0.00,0.00,3914138.00,0
4090,-0.44,-0.01,0.00,0.00,3918422.00,0
4090,-0.44,-0.01,0.00,0.00,3922716.00,0
4090,-0.44,-0.01,0.00,0.00,3927024.00,0
4090,-0.44,-0.01,0.00,0.00,3931333.00,0
4090,-0.44,-0.01,0.00,0.00,3935652.00,0
4090,-0.44,-0.01,0.00,0.00,3939936.00,0
4090,-0.44,-0.01,0.00,0.00,3944246.00,0
4090,-0.44,-0.01,0.00,0.00,3948534.00,0
4090,-0.44,-0.01,0.00,0.00,3952833.00,0
4090,-0.44,-0.01,0.00,0.00,3957151.00,0
4090,-0.44,-0.01,0.00,0.00,3961436.00,0
4090,-0.44,-0.01,0.00,0.00,3965729.00,0
4090,-0.44,-0.01,0.00,0.00,3970032.00,0
4090,-0.44,-0.01,0.00,0.00,3974332.00,0
4090,-0.44,-0.01,0.00,0.00,3978649.00,0
4090,-0.44,-0.01,0.00,0.00,3982933.00,0
4090,-0.44,-0.01,0.00,0.00,3987229.00,0
4090,-0.44,-0.01,0.00,0.00,3991527.00,0
4090,-0.44,-0.01,0.00,0.00,3995837.00,0
4090,-0.44,-0.01,0.00,0.00,4000155.00,0
4090,-0.44,-0.01,0.00,0.00,4004439.00,0
4090,-0.44,-0.01,0.00,0.00,4008732.00,0
4090,-0.44,-0.01,0.00,0.00,4013031.00,0
4090,-0.44,-0.01,0.00,0.00,4017340.00,0
4090,-0.44,-0.01,0.00,0.00,4021658.00,0
4090,-0.44,-0.01,0.00,0.00,4025942.00,0
4090,-0.44,-0.01,0.00,0.00,4030236.00,0
4090,-0.44,-0.01,0.00,0.00,4034544.00,0
4090,-0.44,-0.01,0.00,0.00,4038853.00,0
4090,-0.44,-0.01,0.00,0.00,4043161.00,0
4090,-0.44,-0.01,0.00,0.00,4047445.00,0
4090,-0.44,-0.01,0.00,0.00,4051741.00,0
4090,-0.44,-0.01,0.00,0.00,4056048.00,0
4090,-0.44,-0.01,0.00,0.00,4060348.00,0
4090,-0.44,-0.01,0.00,0.00,4064666.00,0
4090,-0.44,-0.01,0.00,0.00,4068950.00,0
4090,-0.44,-0.01,0.00,0.00,4073244.00,0
4090,-0.44,-0.01,0.00,0.00,4077552.00,0
4090,-0.44,-0.01,0.00,0.00,4081860.00,0
4090,-0.44,-0.01,0.00,0.00,4086178.00,0
4090,-0.44,-0.01,0.00,0.00,4090461.00,0
4090,-0.44,-0.01,0.00,0.00,4094755.00,0
4090,-0.44,-0.01,0.00,0.00,4099065.00,0
4090,-0.44,-0.01,0.00,0.00,4103365.00,0
4090,-0.44,-0.01,0.00,0.00,4107657.00,0
4090,-0.44,-0.01,0.00,0.00,4111952.00,0
4090,-0.44,-0.01,0.00,0.00,4116256.00,0
4090,-0.44,-0.01,0.00,0.00,4120554.00,0
4090,-0.44,-0.01,0.00,0.00,4124861.00,0
4090,-0.44,-0.01,0.00,0.00,4129148.00,0
4090,-0.44,-0.01,0.00,0.00,4133443.00,0
4090,-0.44,-0.01,0.00,0.00,4137758.00,0
4090,-0.44,-0.01,0.00,0.00,4142057.00,0
4090,-0.44,-0.01,0.00,0.00,4146364.00,0
4090,-0.44,-0.01,0.00,0.00,4150652.00,0
4090,-0.44,-0.01,0.00,0.00,4154947.00,0
4090,-0.44,-0.01,0.00,0.00,4159262.00,0
4090,-0.44,-0.01,0.00,0.00,4163567.00,0
4090,-0.44,-0.01,0.00,0.00,4167868.00,0
4090,-0.44,-0.01,0.00,0.00,4172186.00,0
4090,-0.44,-0.01,0.00,0.00,4176471.00,0
4090,-0.44,-0.01,0.00,0.00,4180766.00,0
4090,-0.44,-0.01,0.00,0.00,4185064.00,0
4090,-0.44,-0.01,0.00,0.00,4189372.00,0
4090,-0.44,-0.01,0.00,0.00,4193690.00,0
4090,-0.44,-0.01,0.00,0.00,4197973.00,0
4090,-0.44,-0.01,0.00,0.00,4202269.00,0
4090,-0.44,-0.01,0.00,0.00,4206568.00,0
4090,-0.44,-0.01,0.00,0.00,4210876.00,0
4090,-0.44,-0.01,0.00,0.00,4215194.00,0
4090,-0.44,-0.01,0.00,0.00,4219478.00,0
4090,-0.44,-0.01,0.00,0.00,4223773.00,0
4090,-0.44,-0.01,0.00,0.00,4228079.00,0
4090,-0.44,-0.01,0.00,0.00,4232381.00,0
4090,-0.44,-0.01,0.00,0.00,4236700.00,0
4090,-0.44,-0.01,0.00,0.00,4240983.00,0
4090,-0.44,-0.01,0.00,0.00,4245277.00,0
4090,-0.44,-0.01,0.00,0.00,4249576.00,0
4090,-0.44,-0.01,0.00,0.00,4253884.00,0
4090,-0.44,-0.01,0.00,0.00,4258202.00,0
4090,-0.44,-0.01,0.00,0.00,4262486.00,0
4090,-0.44,-0.01,0.00,0.00,4266781.00,0
4090,-0.44,-0.01,0.00,0.00,4271080.00,0
4090,-0.44,-0.01,0.00,0.00,4275388.00,0
4090,-0.44,-0.01,0.00,0.00,4279706.00,0
4090,-0.44,-0.01,0.00,0.00,4283990.00,1
0,-0.18,-0.00,1.11,265.50,4288154.00,1
12,0.35,0.01,2.11,230.38,4292516.00,1
21,1.49,0.03,4.60,573.45,4296854.00,1
21,2.02,0.04,2.13,-571.13,4301171.00,1
25,2.37,0.04,1.41,-166.36,4305534.00,1
