=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.13 15:37:24 =~=~=~=~=~=~=~=~=~=~=~=
3200,0.00,0.00,1,0,0,7403.90,1651
3200,0.00,0.00,1,0,0,7403.90,1673
3200,0.00,0.00,1,0,0,7403.90,1695
3200,0.00,0.00,1,0,0,7403.90,1717
3200,0.00,0.00,1,0,0,7403.90,1739
3200,0.00,0.00,1,0,0,7403.90,1761
3200,0.00,0.00,1,0,0,7403.90,1783
3200,0.00,0.00,1,0,0,7403.90,1805
3200,0.00,0.00,1,0,0,7403.90,1827
3200,0.00,0.00,1,0,0,7403.90,1849
3200,0.00,0.00,1,0,0,7403.90,1871
3199,-135.06,-6753.19,0,7403,2,7403.91,1893
3194,-279.43,-7218.20,0,3578,7,3578.74,1916
3186,-417.22,-6889.81,0,2396,15,2396.79,1939
3175,-553.27,-6802.08,0,1807,26,1807.45,1963
3161,-688.58,-6765.85,0,1452,40,1452.26,1986
3145,-816.21,-6381.37,0,1225,56,1225.18,2009
3126,-945.65,-6472.24,0,1057,75,1057.47,2032
3105,-1070.67,-6250.76,0,933,96,933.99,2055
3080,-1202.67,-6600.09,0,831,121,831.48,2078
3054,-1326.09,-6170.79,0,754,147,754.10,2101
3024,-1455.54,-6472.86,0,687,177,687.03,2124
2993,-1578.20,-6132.79,0,633,208,633.63,2147
2958,-1706.12,-6395.86,0,586,243,586.13,2170
2922,-1828.38,-6112.95,0,546,279,546.93,2193
2882,-1955.28,-6344.92,0,511,319,511.44,2216
2839,-2083.09,-6390.56,0,480,362,480.06,2240
2796,-2203.50,-6020.51,0,453,405,453.82,2263
2748,-2330.57,-6353.76,0,429,453,429.08,2286
2700,-2451.07,-6024.79,0,407,501,407.99,2309
2647,-2577.58,-6325.59,0,387,554,387.96,2332
2594,-2698.17,-6029.31,0,370,607,370.62,2355
2536,-2824.23,-6303.45,0,354,665,354.08,2378
2478,-2944.91,-6033.83,0,339,723,339.57,2401
2415,-3070.62,-6285.56,0,325,786,325.67,2424
2352,-3191.39,-6038.17,0,313,849,313.34,2447
2285,-3314.99,-6180.43,0,301,916,301.66,2470
2218,-3434.15,-5957.98,0,291,983,291.19,2493
2145,-3559.45,-6264.70,0,280,1056,280.94,2516
2070,-3683.74,-6214.62,0,271,1131,271.46,2540
1995,-3803.97,-6011.65,0,262,1206,262.88,2563
1915,-3928.17,-6209.81,0,254,1286,254.57,2586
1836,-4047.07,-5945.10,0,247,1365,247.09,2609
1752,-4169.78,-6135.49,0,239,1449,239.82,2632
1669,-4287.58,-5890.04,0,233,1532,233.23,2655
1579,-4354.25,-3333.57,0,229,-1579,229.66,2678
1495,-4236.89,5868.19,0,236,-1495,236.02,2701
1410,-4114.72,6108.33,0,243,-1410,243.03,2724
1330,-3996.33,5919.54,0,250,-1330,250.23,2747
1248,-3871.22,6255.51,0,258,-1248,258.32,2770
1173,-3753.15,5903.83,0,266,-1173,266.44,2793
1100,-3634.53,5930.58,0,275,-1100,275.14,2816
1026,-3510.21,6216.24,0,284,-1026,284.88,2839
958,-3391.95,5912.91,0,294,-958,294.82,2862
888,-3265.75,6310.31,0,306,-888,306.21,2885
824,-3145.93,5990.93,0,317,-824,317.87,2908
759,-3019.38,6327.51,0,331,-759,331.19,2931
700,-2899.73,5982.36,0,344,-700,344.86,2954
640,-2772.76,6348.27,0,360,-640,360.65,2977
586,-2653.31,5972.90,0,376,-586,376.89,3000
531,-2525.83,6373.56,0,395,-531,395.91,3023
482,-2406.59,5962.28,0,415,-482,415.53,3046
432,-2278.49,6405.18,0,438,-432,438.89,3069
385,-2151.12,6368.09,0,464,-385,464.87,3093
343,-2030.56,6028.00,0,492,-343,492.47,3116
301,-1902.38,6409.27,0,525,-301,525.66,3139
264,-1781.83,6027.47,0,561,-264,561.22,3162
227,-1652.51,6465.98,0,605,-227,605.14,3185
195,-1531.89,6031.12,0,652,-195,652.79,3208
163,-1400.92,6548.52,0,713,-163,713.82,3231
136,-1280.03,6044.36,0,781,-136,781.23,3254
110,-1151.69,6417.05,0,868,-110,868.29,3277
88,-1030.68,6050.18,0,970,-88,970.23,3300
67,-900.13,6527.59,0,1110,-67,1110.95,3323
50,-778.58,6077.79,0,1284,-50,1284.39,3346
34,-643.53,6752.37,0,1553,-34,1553.93,3369
21,-508.03,6775.11,0,1968,-21,1968.40,3393
12,-387.39,6031.73,0,2581,-12,2581.36,3416
5,-257.07,6515.95,0,3889,-5,3889.93,3439
1,-135.06,6100.49,0,7403,-1,7403.90,3461
0,0.00,6753.19,0,0,0,7403.90,3483
0,0.00,0.00,0,0,0,7403.90,3505
0,0.00,0.00,0,0,0,7403.90,3527
0,0.00,0.00,0,0,0,7403.90,3549
0,0.00,0.00,0,0,0,7403.90,3571
0,0.00,0.00,0,0,0,7403.90,3593
0,0.00,0.00,0,0,0,7403.90,3615
0,0.00,0.00,0,0,0,7403.90,3637
0,0.00,0.00,0,0,0,7403.90,3659
0,0.00,0.00,0,0,0,7403.90,3681
0,0.00,0.00,0,0,0,7403.90,3703
0,0.00,0.00,0,0,0,7403.90,3725
0,0.00,0.00,0,0,0,7403.90,3747
0,0.00,0.00,0,0,0,7403.90,3769
0,0.00,0.00,0,0,0,7403.90,3791
0,0.00,0.00,0,0,0,7403.90,3813
0,0.00,0.00,0,0,0,7403.90,3835
0,0.00,0.00,0,0,0,7403.90,3857
0,0.00,0.00,0,0,0,7403.90,3879
0,0.00,0.00,0,0,0,7403.90,3901
0,0.00,0.00,0,0,0,7403.90,3923
0,0.00,0.00,0,0,0,7403.90,3945
0,0.00,0.00,0,0,0,7403.90,3968
0,0.00,0.00,0,0,0,7403.90,3990
0,0.00,0.00,0,0,0,7403.90,4012
0,0.00,0.00,0,0,0,7403.90,4034
0,0.00,0.00,0,0,0,7403.90,4056
0,0.00,0.00,0,0,0,7403.90,4078
0,0.00,0.00,0,0,0,7403.90,4100
0,0.00,0.00,0,0,0,7403.90,4122
0,0.00,0.00,0,0,0,7403.90,4144
0,0.00,0.00,0,0,0,7403.90,4166
0,0.00,0.00,0,0,0,7403.90,4188
0,0.00,0.00,0,0,0,7403.90,4210
0,0.00,0.00,0,0,0,7403.90,4232
0,0.00,0.00,0,0,0,7403.90,4254
0,0.00,0.00,0,0,0,7403.90,4276
0,0.00,0.00,0,0,0,7403.90,4298
0,0.00,0.00,0,0,0,7403.90,4320
0,0.00,0.00,0,0,0,7403.90,4342
0,0.00,0.00,0,0,0,7403.90,4364
0,0.00,0.00,0,0,0,7403.90,4386
0,0.00,0.00,0,0,0,7403.90,4408
0,0.00,0.00,0,0,0,7403.90,4430
0,0.00,0.00,0,0,0,7403.90,4452
0,0.00,0.00,0,0,0,7403.90,4474
0,0.00,0.00,0,0,0,7403.90,4496
0,0.00,0.00,0,0,0,7403.90,4518
0,0.00,0.00,0,0,0,7403.90,4540
