=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.24 15:17:12 =~=~=~=~=~=~=~=~=~=~=~=
---------
Raw Input, Angle, Radian, Angular Velocity, Angular Acceleration, Time, Started
4081,-1.14,-0.02,0.00,0.00,3302175.00,0
4082,-1.14,-0.02,0.00,0.00,3306494.00,0
4082,-1.14,-0.02,0.00,0.00,3310812.00,0
4082,-1.14,-0.02,0.00,0.00,3315123.00,0
4082,-1.14,-0.02,0.00,0.00,3319469.00,0
4082,-1.14,-0.02,0.00,0.00,3323791.00,0
4082,-1.14,-0.02,0.00,0.00,3328110.00,0
4082,-1.14,-0.02,0.00,0.00,3332429.00,0
4082,-1.14,-0.02,0.00,0.00,3336757.00,0
4082,-1.14,-0.02,0.00,0.00,3341082.00,0
4082,-1.14,-0.02,0.00,0.00,3345392.00,0
4082,-1.14,-0.02,0.00,0.00,3349715.00,0
4082,-1.14,-0.02,0.00,0.00,3354018.00,0
4082,-1.14,-0.02,0.00,0.00,3358311.00,0
4082,-1.14,-0.02,0.00,0.00,3362614.00,0
4081,-1.14,-0.02,0.00,0.00,3366939.00,0
4082,-1.14,-0.02,0.00,0.00,3371256.00,0
4082,-1.14,-0.02,0.00,0.00,3375559.00,0
4082,-1.14,-0.02,0.00,0.00,3379885.00,0
4082,-1.14,-0.02,0.00,0.00,3384208.00,0
4081,-1.14,-0.02,0.00,0.00,3388527.00,0
4082,-1.14,-0.02,0.00,0.00,3392846.00,0
4082,-1.14,-0.02,0.00,0.00,3397175.00,0
4082,-1.14,-0.02,0.00,0.00,3401508.00,0
4082,-1.14,-0.02,0.00,0.00,3405831.00,0
4082,-1.14,-0.02,0.00,0.00,3410139.00,0
4082,-1.14,-0.02,0.00,0.00,3414451.00,0
4082,-1.14,-0.02,0.00,0.00,3418797.00,0
4082,-1.14,-0.02,0.00,0.00,3423120.00,0
4082,-1.14,-0.02,0.00,0.00,3427438.00,0
4082,-1.14,-0.02,0.00,0.00,3431758.00,0
4082,-1.23,-0.02,-0.35,-81.62,3436094.00,0
4082,-1.14,-0.02,0.34,155.14,3440580.00,0
4082,-1.14,-0.02,0.00,-75.54,3445108.00,0
4082,-1.14,-0.02,0.00,0.00,3449540.00,0
4082,-1.14,-0.02,0.00,0.00,3453874.00,0
4082,-1.14,-0.02,0.00,0.00,3458215.00,0
4082,-1.14,-0.02,0.00,0.00,3462539.00,0
4082,-1.14,-0.02,0.00,0.00,3466833.00,0
4082,-1.14,-0.02,0.00,0.00,3471135.00,0
4082,-1.14,-0.02,0.00,0.00,3475471.00,0
4082,-1.23,-0.02,-0.35,-81.73,3479804.00,0
4082,-1.14,-0.02,0.34,154.58,3484302.00,0
4082,-1.14,-0.02,0.00,-75.39,3488827.00,0
4082,-1.14,-0.02,0.00,0.00,3493265.00,0
4082,-1.14,-0.02,0.00,0.00,3497558.00,0
4082,-1.14,-0.02,0.00,0.00,3501875.00,0
4082,-1.14,-0.02,0.00,0.00,3506209.00,0
4082,-1.14,-0.02,0.00,0.00,3510549.00,0
4082,-1.14,-0.02,0.00,0.00,3514844.00,0
4082,-1.14,-0.02,0.00,0.00,3519165.00,0
4082,-1.14,-0.02,0.00,0.00,3523494.00,0
4082,-1.14,-0.02,0.00,0.00,3527829.00,0
4082,-1.14,-0.02,0.00,0.00,3532149.00,0
4082,-1.14,-0.02,0.00,0.00,3536462.00,0
4082,-1.14,-0.02,0.00,0.00,3540766.00,0
4082,-1.23,-0.02,-0.35,-81.77,3545098.00,0
4082,-1.14,-0.02,0.34,154.09,3549606.00,0
4082,-1.14,-0.02,0.00,-75.56,3554111.00,0
4082,-1.14,-0.02,0.00,0.00,3558556.00,0
4082,-1.14,-0.02,0.00,0.00,3562869.00,0
4082,-1.14,-0.02,0.00,0.00,3567171.00,0
4082,-1.14,-0.02,0.00,0.00,3571508.00,0
4081,-1.23,-0.02,-0.35,-81.73,3575841.00,0
4082,-1.14,-0.02,0.34,154.58,3580339.00,0
4082,-1.14,-0.02,0.00,-75.63,3584850.00,0
4082,-1.14,-0.02,0.00,0.00,3589307.00,0
4082,-1.14,-0.02,0.00,0.00,3593625.00,0
4082,-1.14,-0.02,0.00,0.00,3597936.00,0
4082,-1.14,-0.02,0.00,0.00,3602238.00,0
4082,-1.14,-0.02,0.00,0.00,3606562.00,0
4082,-1.14,-0.02,0.00,0.00,3610901.00,0
4082,-1.14,-0.02,0.00,0.00,3615202.00,0
4082,-1.14,-0.02,0.00,0.00,3619513.00,0
4082,-1.14,-0.02,0.00,0.00,3623841.00,0
4082,-1.14,-0.02,0.00,0.00,3628170.00,0
4082,-1.14,-0.02,0.00,0.00,3632476.00,0
4082,-1.14,-0.02,0.00,0.00,3636788.00,0
4082,-1.14,-0.02,0.00,0.00,3641113.00,0
4082,-1.14,-0.02,0.00,0.00,3645423.00,0
4082,-1.14,-0.02,0.00,0.00,3649742.00,0
4082,-1.14,-0.02,0.00,0.00,3654045.00,0
4082,-1.14,-0.02,0.00,0.00,3658351.00,0
4082,-1.14,-0.02,0.00,0.00,3662653.00,0
4082,-1.14,-0.02,0.00,0.00,3666995.00,0
4082,-1.14,-0.02,0.00,0.00,3671340.00,0
4082,-1.14,-0.02,0.00,0.00,3675668.00,0
4082,-1.14,-0.02,0.00,0.00,3679982.00,0
4082,-1.14,-0.02,0.00,0.00,3684290.00,0
4082,-1.14,-0.02,0.00,0.00,3688635.00,0
4081,-1.23,-0.02,-0.35,-82.00,3692961.00,0
4082,-1.14,-0.02,0.34,155.43,3697445.00,0
4082,-1.14,-0.02,0.00,-75.63,3701970.00,0
4082,-1.14,-0.02,0.00,0.00,3706422.00,0
4082,-1.14,-0.02,0.00,0.00,3710747.00,0
4081,-1.14,-0.02,0.00,0.00,3715057.00,0
4082,-1.14,-0.02,0.00,0.00,3719379.00,0
4082,-1.14,-0.02,0.00,0.00,3723681.00,0
4082,-1.14,-0.02,0.00,0.00,3727990.00,0
4082,-1.14,-0.02,0.00,0.00,3732293.00,0
4082,-1.14,-0.02,0.00,0.00,3736619.00,0
4082,-1.14,-0.02,0.00,0.00,3740956.00,0
4082,-1.23,-0.02,-0.36,-82.95,3745257.00,0
4082,-1.23,-0.02,0.00,79.76,3749730.00,0
4082,-1.14,-0.02,0.34,77.01,3754194.00,0
4082,-1.14,-0.02,0.00,-77.25,3758644.00,0
4082,-1.14,-0.02,0.00,0.00,3763077.00,0
4082,-1.14,-0.02,0.00,0.00,3767381.00,0
4082,-1.14,-0.02,0.00,0.00,3771713.00,0
4082,-1.14,-0.02,0.00,0.00,3776037.00,0
4082,-1.14,-0.02,0.00,0.00,3780367.00,0
4082,-1.14,-0.02,0.00,0.00,3784686.00,0
4082,-1.14,-0.02,0.00,0.00,3789005.00,0
4082,-1.14,-0.02,0.00,0.00,3793309.00,0
4082,-1.14,-0.02,0.00,0.00,3797615.00,0
4082,-1.14,-0.02,0.00,0.00,3801918.00,0
4082,-1.14,-0.02,0.00,0.00,3806242.00,0
4082,-1.14,-0.02,0.00,0.00,3810581.00,0
4082,-1.14,-0.02,0.00,0.00,3814883.00,0
4082,-1.14,-0.02,0.00,0.00,3819193.00,0
4082,-1.14,-0.02,0.00,0.00,3823521.00,0
4082,-1.14,-0.02,0.00,0.00,3827850.00,0
4082,-1.14,-0.02,0.00,0.00,3832155.00,0
4082,-1.14,-0.02,0.00,0.00,3836468.00,0
4082,-1.23,-0.02,-0.35,-81.77,3840800.00,0
4082,-1.14,-0.02,0.34,153.38,3845322.00,0
4082,-1.14,-0.02,0.00,-75.29,3849829.00,0
4082,-1.14,-0.02,0.00,0.00,3854270.00,0
4082,-1.14,-0.02,0.00,0.00,3858619.00,0
4082,-1.14,-0.02,0.00,0.00,3862936.00,0
4082,-1.14,-0.02,0.00,0.00,3867246.00,0
4082,-1.14,-0.02,0.00,0.00,3871548.00,0
4082,-1.14,-0.02,0.00,0.00,3875873.00,0
4082,-1.14,-0.02,0.00,0.00,3880214.00,0
4082,-1.14,-0.02,0.00,0.00,3884506.00,0
4082,-1.14,-0.02,0.00,0.00,3888823.00,0
4082,-1.14,-0.02,0.00,0.00,3893152.00,0
4082,-1.14,-0.02,0.00,0.00,3897482.00,0
4082,-1.14,-0.02,0.00,0.00,3901787.00,0
4082,-1.14,-0.02,0.00,0.00,3906100.00,0
4082,-1.14,-0.02,0.00,0.00,3910433.00,0
4082,-1.14,-0.02,0.00,0.00,3914757.00,0
4082,-1.14,-0.02,0.00,0.00,3919067.00,0
4082,-1.14,-0.02,0.00,0.00,3923378.00,0
4082,-1.14,-0.02,0.00,0.00,3927724.00,0
4082,-1.14,-0.02,0.00,0.00,3932047.00,0
4082,-1.14,-0.02,0.00,0.00,3936367.00,0
4082,-1.14,-0.02,0.00,0.00,3940685.00,0
4082,-1.14,-0.02,0.00,0.00,3945015.00,0
4082,-1.14,-0.02,0.00,0.00,3949347.00,0
4082,-1.14,-0.02,0.00,0.00,3953670.00,0
4082,-1.14,-0.02,0.00,0.00,3957980.00,0
4082,-1.14,-0.02,0.00,0.00,3962290.00,0
4082,-1.14,-0.02,0.00,0.00,3966637.00,0
4082,-1.14,-0.02,0.00,0.00,3970959.00,0
4082,-1.14,-0.02,0.00,0.00,3975273.00,0
4082,-1.14,-0.02,0.00,0.00,3979593.00,0
4082,-1.14,-0.02,0.00,0.00,3983923.00,0
4082,-1.14,-0.02,0.00,0.00,3988257.00,0
4082,-1.14,-0.02,0.00,0.00,3992576.00,0
4081,-1.14,-0.02,0.00,0.00,3996892.00,0
4082,-1.14,-0.02,0.00,0.00,4001203.00,0
4082,-1.23,-0.02,-0.35,-80.95,4005557.00,0
4082,-1.14,-0.02,0.34,154.46,4010050.00,0
4081,-1.14,-0.02,0.00,-75.46,4014576.00,0
4082,-1.14,-0.02,0.00,0.00,4019006.00,0
4081,-1.14,-0.02,0.00,0.00,4023331.00,0
4082,-1.14,-0.02,0.00,0.00,4027669.00,0
4082,-1.14,-0.02,0.00,0.00,4031963.00,0
4082,-1.14,-0.02,0.00,0.00,4036279.00,0
4082,-1.14,-0.02,0.00,0.00,4040608.00,0
4082,-1.14,-0.02,0.00,0.00,4044937.00,0
4082,-1.14,-0.02,0.00,0.00,4049244.00,0
4082,-1.14,-0.02,0.00,0.00,4053556.00,0
4082,-1.14,-0.02,0.00,0.00,4057889.00,0
4082,-1.14,-0.02,0.00,0.00,4062213.00,0
4082,-1.14,-0.02,0.00,0.00,4066524.00,0
4082,-1.14,-0.02,0.00,0.00,4070834.00,0
4082,-1.14,-0.02,0.00,0.00,4075181.00,0
4082,-1.14,-0.02,0.00,0.00,4079503.00,0
4082,-1.14,-0.02,0.00,0.00,4083822.00,0
4082,-1.14,-0.02,0.00,0.00,4088141.00,0
4082,-1.14,-0.02,0.00,0.00,4092470.00,0
4082,-1.14,-0.02,0.00,0.00,4096796.00,0
4082,-1.14,-0.02,0.00,0.00,4101106.00,0
4082,-1.14,-0.02,0.00,0.00,4105427.00,0
4082,-1.14,-0.02,0.00,0.00,4109730.00,0
4082,-1.14,-0.02,0.00,0.00,4114023.00,0
4082,-1.14,-0.02,0.00,0.00,4118324.00,0
4082,-1.14,-0.02,0.00,0.00,4122657.00,0
4082,-1.14,-0.02,0.00,0.00,4126997.00,0
4082,-1.14,-0.02,0.00,0.00,4131298.00,0
4082,-1.14,-0.02,0.00,0.00,4135610.00,0
4082,-1.14,-0.02,0.00,0.00,4139939.00,0
4082,-1.14,-0.02,0.00,0.00,4144269.00,0
4082,-1.14,-0.02,0.00,0.00,4148572.00,0
4082,-1.14,-0.02,0.00,0.00,4152884.00,0
4082,-1.14,-0.02,0.00,0.00,4157208.00,0
4082,-1.14,-0.02,0.00,0.00,4161518.00,0
4082,-1.14,-0.02,0.00,0.00,4165837.00,0
4082,-1.14,-0.02,0.00,0.00,4170141.00,0
4082,-1.14,-0.02,0.00,0.00,4174447.00,0
4082,-1.14,-0.02,0.00,0.00,4178749.00,0
4082,-1.14,-0.02,0.00,0.00,4183091.00,0
4082,-1.14,-0.02,0.00,0.00,4187436.00,0
4082,-1.14,-0.02,0.00,0.00,4191764.00,0
4082,-1.14,-0.02,0.00,0.00,4196078.00,0
4082,-1.14,-0.02,0.00,0.00,4200387.00,0
4082,-1.14,-0.02,0.00,0.00,4204730.00,0
4082,-1.14,-0.02,0.00,0.00,4209058.00,0
4082,-1.14,-0.02,0.00,0.00,4213368.00,0
4082,-1.14,-0.02,0.00,0.00,4217670.00,0
4082,-1.14,-0.02,0.00,0.00,4222003.00,0
4082,-1.14,-0.02,0.00,0.00,4226348.00,0
4082,-1.14,-0.02,0.00,0.00,4230676.00,0
4082,-1.14,-0.02,0.00,0.00,4234991.00,0
4082,-1.14,-0.02,0.00,0.00,4239298.00,0
4082,-1.14,-0.02,0.00,0.00,4243643.00,0
4082,-1.14,-0.02,0.00,0.00,4247970.00,0
4082,-1.14,-0.02,0.00,0.00,4252279.00,0
4082,-1.14,-0.02,0.00,0.00,4256572.00,0
4082,-1.14,-0.02,0.00,0.00,4260895.00,0
4082,-1.14,-0.02,0.00,0.00,4265237.00,0
4082,-1.23,-0.02,-0.36,-82.65,4269546.00,0
4082,-1.14,-0.02,0.34,155.38,4274037.00,0
4082,-1.14,-0.02,0.00,-75.26,4278577.00,0
4082,-1.14,-0.02,0.00,0.00,4282993.00,0
4082,-1.14,-0.02,0.00,0.00,4287296.00,0
4082,-1.14,-0.02,0.00,0.00,4291620.00,0
4082,-1.14,-0.02,0.00,0.00,4295957.00,0
4082,-1.14,-0.02,0.00,0.00,4300251.00,0
4082,-1.14,-0.02,0.00,0.00,4304568.00,0
4082,-1.14,-0.02,0.00,0.00,4308897.00,0
4082,-1.14,-0.02,0.00,0.00,4313227.00,0
4082,-1.14,-0.02,0.00,0.00,4317531.00,0
4082,-1.23,-0.02,-0.36,-82.19,4321852.00,0
4082,-1.14,-0.02,0.34,155.00,4326346.00,0
4082,-1.14,-0.02,0.00,-75.58,4330864.00,0
4082,-1.14,-0.02,0.00,0.00,4335300.00,0
4082,-1.14,-0.02,0.00,0.00,4339635.00,0
4082,-1.14,-0.02,0.00,0.00,4343975.00,0
4082,-1.14,-0.02,0.00,0.00,4348298.00,0
4082,-1.14,-0.02,0.00,0.00,4352592.00,0
4082,-1.14,-0.02,0.00,0.00,4356896.00,0
4082,-1.14,-0.02,0.00,0.00,4361215.00,0
4082,-1.14,-0.02,0.00,0.00,4365532.00,0
4082,-1.14,-0.02,0.00,0.00,4369843.00,0
4082,-1.14,-0.02,0.00,0.00,4374189.00,0
4082,-1.14,-0.02,0.00,0.00,4378511.00,0
4082,-1.14,-0.02,0.00,0.00,4382831.00,0
4082,-1.14,-0.02,0.00,0.00,4387149.00,0
4082,-1.14,-0.02,0.00,0.00,4391479.00,0
4082,-1.14,-0.02,0.00,0.00,4395804.00,0
4082,-1.14,-0.02,0.00,0.00,4400123.00,0
4082,-1.14,-0.02,0.00,0.00,4404437.00,0
4082,-1.14,-0.02,0.00,0.00,4408740.00,0
4082,-1.23,-0.02,-0.36,-82.76,4413046.00,0
4082,-1.14,-0.02,0.34,155.12,4417543.00,0
4082,-1.14,-0.02,0.00,-75.39,4422069.00,0
4081,-1.14,-0.02,0.00,0.00,4426512.00,0
4081,-1.14,-0.02,0.00,0.00,4430824.00,0
4082,-1.14,-0.02,0.00,0.00,4435142.00,0
4082,-1.14,-0.02,0.00,0.00,4439460.00,0
4082,-1.14,-0.02,0.00,0.00,4443770.00,0
4082,-1.14,-0.02,0.00,0.00,4448077.00,0
4082,-1.14,-0.02,0.00,0.00,4452406.00,0
4082,-1.14,-0.02,0.00,0.00,4456753.00,0
4082,-1.14,-0.02,0.00,0.00,4461086.00,0
4082,-1.14,-0.02,0.00,0.00,4465405.00,0
4082,-1.14,-0.02,0.00,0.00,4469709.00,0
4082,-1.14,-0.02,0.00,0.00,4474051.00,0
4082,-1.14,-0.02,0.00,0.00,4478369.00,0
4082,-1.14,-0.02,0.00,0.00,4482679.00,0
4082,-1.14,-0.02,0.00,0.00,4486983.00,0
4082,-1.14,-0.02,0.00,0.00,4491315.00,0
4082,-1.14,-0.02,0.00,0.00,4495660.00,0
4082,-1.23,-0.02,-0.35,-81.81,4499991.00,0
4082,-1.14,-0.02,0.34,154.51,4504491.00,0
4082,-1.14,-0.02,0.00,-75.43,4509012.00,0
4082,-1.14,-0.02,0.00,0.00,4513463.00,0
4082,-1.14,-0.02,0.00,0.00,4517791.00,0
4082,-1.14,-0.02,0.00,0.00,4522122.00,0
4082,-1.14,-0.02,0.00,0.00,4526427.00,0
4082,-1.14,-0.02,0.00,0.00,4530740.00,0
4082,-1.14,-0.02,0.00,0.00,4535073.00,0
4082,-1.14,-0.02,0.00,0.00,4539397.00,0
4082,-1.14,-0.02,0.00,0.00,4543708.00,0
4082,-1.14,-0.02,0.00,0.00,4548019.00,0
4082,-1.14,-0.02,0.00,0.00,4552365.00,0
4082,-1.14,-0.02,0.00,0.00,4556687.00,0
4082,-1.14,-0.02,0.00,0.00,4561007.00,0
4082,-1.14,-0.02,0.00,0.00,4565325.00,0
4082,-1.14,-0.02,0.00,0.00,4569655.00,0
4082,-1.14,-0.02,0.00,0.00,4573980.00,0
4082,-1.14,-0.02,0.00,0.00,4578298.00,0
4082,-1.14,-0.02,0.00,0.00,4582614.00,0
4082,-1.14,-0.02,0.00,0.00,4586916.00,0
4082,-1.14,-0.02,0.00,0.00,4591227.00,0
4082,-1.14,-0.02,0.00,0.00,4595532.00,0
4082,-1.14,-0.02,0.00,0.00,4599862.00,0
4082,-1.14,-0.02,0.00,0.00,4604209.00,0
4082,-1.14,-0.02,0.00,0.00,4608534.00,0
4082,-1.14,-0.02,0.00,0.00,4612847.00,0
4082,-1.14,-0.02,0.00,0.00,4617154.00,0
4082,-1.14,-0.02,0.00,0.00,4621499.00,0
4082,-1.14,-0.02,0.00,0.00,4625817.00,0
4082,-1.14,-0.02,0.00,0.00,4630128.00,0
4082,-1.14,-0.02,0.00,0.00,4634431.00,0
4082,-1.14,-0.02,0.00,0.00,4638756.00,0
4082,-1.14,-0.02,0.00,0.00,4643093.00,0
4082,-1.14,-0.02,0.00,0.00,4647395.00,0
4082,-1.14,-0.02,0.00,0.00,4651710.00,0
4082,-1.14,-0.02,0.00,0.00,4656043.00,0
4082,-1.14,-0.02,0.00,0.00,4660373.00,0
4082,-1.14,-0.02,0.00,0.00,4664693.00,0
4082,-1.14,-0.02,0.00,0.00,4668995.00,0
4082,-1.14,-0.02,0.00,0.00,4673332.00,0
4082,-1.14,-0.02,0.00,0.00,4677665.00,0
4082,-1.14,-0.02,0.00,0.00,4682005.00,0
4082,-1.14,-0.02,0.00,0.00,4686307.00,0
4082,-1.14,-0.02,0.00,0.00,4690622.00,0
4082,-1.14,-0.02,0.00,0.00,4694955.00,0
4082,-1.14,-0.02,0.00,0.00,4699285.00,0
4082,-1.14,-0.02,0.00,0.00,4703604.00,0
4082,-1.14,-0.02,0.00,0.00,4707906.00,0
4082,-1.14,-0.02,0.00,0.00,4712244.00,0
4082,-1.14,-0.02,0.00,0.00,4716577.00,0
4082,-1.14,-0.02,0.00,0.00,4720918.00,0
4082,-1.14,-0.02,0.00,0.00,4725211.00,0
4082,-1.14,-0.02,0.00,0.00,4729528.00,0
4081,-1.23,-0.02,-0.35,-81.54,4733866.00,0
4082,-1.14,-0.02,0.34,154.13,4738371.00,0
4082,-1.14,-0.02,0.00,-75.53,4742881.00,0
4082,-1.14,-0.02,0.00,0.00,4747323.00,0
4082,-1.14,-0.02,0.00,0.00,4751673.00,0
4082,-1.14,-0.02,0.00,0.00,4755997.00,0
4082,-1.14,-0.02,0.00,0.00,4760317.00,0
4082,-1.14,-0.02,0.00,0.00,4764622.00,0
4082,-1.14,-0.02,0.00,0.00,4768963.00,0
4082,-1.14,-0.02,0.00,0.00,4773282.00,0
4082,-1.14,-0.02,0.00,0.00,4777592.00,0
4082,-1.14,-0.02,0.00,0.00,4781896.00,0
4082,-1.14,-0.02,0.00,0.00,4786227.00,0
4082,-1.14,-0.02,0.00,0.00,4790573.00,0
4082,-1.14,-0.02,0.00,0.00,4794900.00,0
4082,-1.14,-0.02,0.00,0.00,4799214.00,0
4082,-1.14,-0.02,0.00,0.00,4803522.00,0
4082,-1.14,-0.02,0.00,0.00,4807867.00,0
4082,-1.14,-0.02,0.00,0.00,4812185.00,0
4082,-1.14,-0.02,0.00,0.00,4816496.00,0
4082,-1.14,-0.02,0.00,0.00,4820798.00,0
4082,-1.14,-0.02,0.00,0.00,4825123.00,0
4082,-1.14,-0.02,0.00,0.00,4829462.00,0
4082,-1.14,-0.02,0.00,0.00,4833755.00,0
4082,-1.14,-0.02,0.00,0.00,4838072.00,0
4082,-1.14,-0.02,0.00,0.00,4842400.00,0
4082,-1.14,-0.02,0.00,0.00,4846731.00,0
4082,-1.14,-0.02,0.00,0.00,4851035.00,0
4082,-1.14,-0.02,0.00,0.00,4855347.00,0
4082,-1.14,-0.02,0.00,0.00,4859681.00,0
4082,-1.14,-0.02,0.00,0.00,4863999.00,0
4082,-1.14,-0.02,0.00,0.00,4868325.00,0
4082,-1.14,-0.02,0.00,0.00,4872628.00,0
4082,-1.14,-0.02,0.00,0.00,4876973.00,0
4082,-1.14,-0.02,0.00,0.00,4881296.00,0
4082,-1.14,-0.02,0.00,0.00,4885614.00,0
4082,-1.14,-0.02,0.00,0.00,4889933.00,0
4082,-1.14,-0.02,0.00,0.00,4894263.00,0
4082,-1.14,-0.02,0.00,0.00,4898596.00,0
4082,-1.14,-0.02,0.00,0.00,4902919.00,0
4082,-1.14,-0.02,0.00,0.00,4907229.00,0
4082,-1.14,-0.02,0.00,0.00,4911538.00,0
4082,-1.14,-0.02,0.00,0.00,4915884.00,0
4082,-1.14,-0.02,0.00,0.00,4920207.00,0
4082,-1.14,-0.02,0.00,0.00,4924526.00,0
4082,-1.14,-0.02,0.00,0.00,4928845.00,0
4082,-1.14,-0.02,0.00,0.00,4933173.00,0
4082,-1.14,-0.02,0.00,0.00,4937507.00,0
4082,-1.14,-0.02,0.00,0.00,4941830.00,0
4082,-1.14,-0.02,0.00,0.00,4946139.00,0
4082,-1.14,-0.02,0.00,0.00,4950451.00,0
4082,-1.14,-0.02,0.00,0.00,4954797.00,0
4082,-1.14,-0.02,0.00,0.00,4959119.00,0
4082,-1.14,-0.02,0.00,0.00,4963434.00,0
4081,-1.14,-0.02,0.00,0.00,4967753.00,0
4082,-1.14,-0.02,0.00,0.00,4972082.00,0
4082,-1.14,-0.02,0.00,0.00,4976417.00,0
4082,-1.14,-0.02,0.00,0.00,4980740.00,0
4082,-1.14,-0.02,0.00,0.00,4985051.00,0
4082,-1.14,-0.02,0.00,0.00,4989362.00,0
4082,-1.14,-0.02,0.00,0.00,4993709.00,0
4082,-1.14,-0.02,0.00,0.00,4998031.00,0
4082,-1.14,-0.02,0.00,0.00,5002346.00,0
4082,-1.14,-0.02,0.00,0.00,5006664.00,0
4082,-1.14,-0.02,0.00,0.00,5010994.00,0
4082,-1.14,-0.02,0.00,0.00,5015329.00,0
4082,-1.14,-0.02,0.00,0.00,5019647.00,0
4082,-1.14,-0.02,0.00,0.00,5023964.00,0
4082,-1.14,-0.02,0.00,0.00,5028275.00,0
4082,-1.14,-0.02,0.00,0.00,5032620.00,0
4082,-1.14,-0.02,0.00,0.00,5036943.00,0
4082,-1.14,-0.02,0.00,0.00,5041258.00,0
4082,-1.14,-0.02,0.00,0.00,5045576.00,0
4082,-1.14,-0.02,0.00,0.00,5049907.00,0
4082,-1.14,-0.02,0.00,0.00,5054241.00,0
4082,-1.14,-0.02,0.00,0.00,5058560.00,0
4082,-1.14,-0.02,0.00,0.00,5062868.00,0
4082,-1.14,-0.02,0.00,0.00,5067171.00,0
4082,-1.14,-0.02,0.00,0.00,5071482.00,0
4082,-1.14,-0.02,0.00,0.00,5075784.00,0
4082,-1.14,-0.02,0.00,0.00,5080115.00,0
4082,-1.14,-0.02,0.00,0.00,5084461.00,0
4082,-1.14,-0.02,0.00,0.00,5088787.00,0
4082,-1.14,-0.02,0.00,0.00,5093102.00,0
4082,-1.14,-0.02,0.00,0.00,5097410.00,0
4082,-1.14,-0.02,0.00,0.00,5101755.00,0
4082,-1.14,-0.02,0.00,0.00,5106073.00,0
4082,-1.14,-0.02,0.00,0.00,5110383.00,0
4082,-1.14,-0.02,0.00,0.00,5114687.00,0
4082,-1.14,-0.02,0.00,0.00,5119010.00,0
4082,-1.14,-0.02,0.00,0.00,5123359.00,0
4082,-1.14,-0.02,0.00,0.00,5127669.00,0
4082,-1.14,-0.02,0.00,0.00,5131981.00,0
4082,-1.14,-0.02,0.00,0.00,5136289.00,0
4082,-1.14,-0.02,0.00,0.00,5140619.00,0
4082,-1.14,-0.02,0.00,0.00,5144923.00,0
4082,-1.14,-0.02,0.00,0.00,5149236.00,0
4082,-1.14,-0.02,0.00,0.00,5153569.00,0
4082,-1.14,-0.02,0.00,0.00,5157888.00,0
4082,-1.14,-0.02,0.00,0.00,5162196.00,0
4082,-1.14,-0.02,0.00,0.00,5166499.00,0
4082,-1.23,-0.02,-0.35,-82.11,5170822.00,0
3,-0.18,-0.00,4.21,1044.47,5175194.00,1
8,1.14,0.02,5.25,237.83,5179575.00,1
7,1.41,0.02,1.07,-973.95,5183868.00,1
10,0.97,0.02,-1.76,-652.41,5188216.00,1
21,1.58,0.03,2.44,957.16,5192612.00,1
26,2.20,0.04,2.48,7.40,5196951.00,1
32,2.55,0.04,1.45,-242.20,5201182.00,1
41,3.16,0.06,2.47,233.03,5205538.00,1
