=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 15:33:58 =~=~=~=~=~=~=~=~=~=~=~=
---------
Raw Input, Time, Started
4083,2973632,0
4084,2975351,0
4084,2977103,0
4083,2978854,0
4083,2980590,0
4083,2982331,0
4083,2984054,0
4083,2985793,0
4083,2987535,0
4084,2989268,0
4084,2991000,0
4083,2992745,0
4083,2994494,0
4083,2996217,0
4083,2997946,0
4083,2999681,0
4083,3001420,0
4083,3003162,0
4083,3004903,0
4083,3006633,0
4083,3008371,0
4083,3010122,0
4083,3011864,0
4084,3013607,0
4084,3015349,0
4083,3017084,0
4083,3018814,0
4083,3020535,0
4083,3022278,0
4083,3024012,0
4083,3025754,0
4083,3027506,0
4084,3029230,0
4083,3030973,0
4083,3032696,0
4083,3034443,0
4084,3036185,0
4084,3037928,0
4084,3039670,0
4084,3041391,0
4083,3043138,0
4083,3044880,0
4083,3046615,0
4083,3048347,0
4084,3050089,0
4083,3051841,0
4083,3053564,0
4083,3055294,0
4083,3057029,0
4084,3058773,0
4084,3060524,0
4083,3062257,0
4083,3063990,0
4083,3065715,0
4083,3067468,0
4083,3069210,0
4083,3070952,0
4083,3072698,0
4083,3074431,0
4083,3076163,0
4083,3077917,0
4083,3079655,0
4083,3081397,0
4083,3083131,0
4083,3084878,0
4083,3086629,0
4083,3088350,0
4083,3090089,0
4083,3091830,0
4083,3093583,0
4083,3095335,0
4083,3097071,0
4083,3098801,0
4083,3100530,0
4084,3102280,0
4083,3104022,0
4084,3105754,0
4083,3107489,0
4083,3109231,0
4083,3110971,0
4083,3112692,0
4083,3114437,0
4083,3116172,0
4083,3117916,0
4083,3119669,0
4083,3121390,0
4083,3123135,0
4084,3124857,0
4083,3126601,0
4083,3128345,0
4083,3130086,0
4083,3131825,0
4083,3133550,0
4083,3135297,0
4083,3137040,0
4083,3138775,0
4083,3140509,0
4083,3142254,0
4083,3144006,0
4084,3145726,0
4083,3147456,0
4083,3149191,0
4083,3150936,0
4083,3152686,0
4083,3154419,0
4083,3156151,0
4083,3157873,0
4083,3159626,0
4083,3161369,0
4083,3163112,0
4083,3164855,0
4083,3166590,0
4083,3168323,0
4083,3170043,0
4083,3171788,0
4084,3173523,0
4084,3175264,0
4083,3177016,0
4083,3178739,0
4084,3180481,0
4083,3182201,0
4083,3183951,0
4083,3185702,0
4084,3187435,0
4083,3189178,0
4083,3190901,0
4083,3192646,0
4083,3194391,0
4083,3196125,0
4083,3197860,0
4083,3199603,0
4083,3201356,0
4083,3203085,0
4083,3204807,0
4083,3206541,0
4083,3208284,0
4083,3210035,0
4083,3211768,0
4084,3213500,0
4083,3215219,0
4083,3216971,0
4083,3218712,0
4083,3220445,0
4083,3222179,0
4083,3223919,0
4083,3225659,0
4083,3227381,0
4083,3229125,0
4083,3230856,0
4083,3232598,0
4083,3234350,0
4083,3236071,0
4083,3237815,0
4083,3239537,0
4083,3241286,0
4083,3243027,0
4083,3244761,0
4083,3246496,0
4083,3248228,0
4083,3249979,0
4083,3251724,0
4083,3253457,0
4083,3255191,0
4084,3256936,0
4083,3258688,0
4083,3260409,0
4084,3262139,0
4084,3263873,0
4084,3265614,0
4083,3267355,0
4083,3269096,0
4083,3270829,0
4083,3272563,0
4083,3274315,0
4084,3276058,0
4084,3277799,0
4083,3279540,0
4083,3281273,0
4083,3283004,0
4083,3284726,0
4083,3286470,0
4083,3288203,0
4083,3289946,0
4083,3291696,0
4083,3293419,0
4083,3295163,0
4083,3296882,0
4083,3298633,0
4083,3300376,0
4083,3302118,0
4083,3303857,0
4083,3305581,0
4083,3307333,0
4083,3309077,0
4083,3310810,0
4083,3312541,0
4083,3314283,0
4083,3316034,0
4084,3317754,0
4083,3319487,0
4083,3321221,0
4083,3322965,0
4083,3324716,0
4083,3326449,0
4083,3328181,0
4083,3329904,0
4083,3331655,0
4083,3333396,0
4083,3335129,0
4083,3336862,0
4083,3338606,0
4083,3340342,0
4083,3342065,0
4083,3343806,0
4084,3345540,0
4084,3347284,0
4083,3349035,0
4083,3350756,0
4083,3352500,0
4083,3354224,0
4083,3355976,0
4083,3357721,0
4083,3359454,0
4083,3361188,0
4083,3362919,0
4083,3364670,0
4083,3366414,0
4083,3368148,0
4083,3369882,0
4083,3371625,0
4083,3373376,0
4083,3375097,0
4084,3376829,0
4083,3378560,0
4083,3380301,0
4083,3382042,0
4083,3383782,0
4083,3385509,0
4083,3387251,0
4083,3389002,0
4083,3390744,0
4083,3392476,0
4083,3394210,0
4084,3395954,0
4084,3397691,0
4083,3399411,0
4083,3401153,0
4083,3402887,0
4084,3404625,0
4084,3406377,0
4083,3408098,0
4083,3409839,0
4084,3411571,0
4084,3413322,0
4083,3415064,0
4083,3416797,0
4083,3418532,0
4083,3420264,0
4083,3422015,0
4083,3423757,0
4084,3425491,0
4084,3427222,0
4083,3428964,0
4083,3430715,0
4083,3432436,0
4083,3434168,0
4084,3435902,0
4083,3437647,0
4083,3439396,0
4083,3441132,0
4083,3442861,0
4083,3444593,0
4083,3446344,0
4083,3448086,0
4083,3449818,0
4084,3451552,0
4083,3453292,0
4083,3455031,0
4083,3456755,0
4083,3458496,0
4083,3460230,0
4083,3461974,0
4083,3463726,0
4084,3465446,0
4084,3467190,0
4083,3468915,0
4083,3470664,0
4083,3472409,0
4083,3474141,0
4083,3475875,0
4083,3477608,0
4084,3479360,0
4083,3481102,0
4083,3482838,0
4083,3484572,0
4083,3486316,0
4083,3488068,0
4083,3489790,0
4084,3491519,0
4084,3493253,0
4084,3494997,0
4083,3496747,0
4083,3498482,0
4083,3500212,0
4083,3501939,0
4083,3503689,0
4083,3505431,0
4083,3507164,0
4083,3508897,0
4083,3510641,0
4083,3512379,0
4083,3514099,0
4083,3515844,0
4083,3517576,0
4083,3519321,0
4083,3521074,0
4084,3522794,0
4084,3524538,0
4083,3526260,0
4083,3528014,0
4083,3529765,0
4083,3531497,0
4083,3533240,0
4083,3534959,0
4083,3536706,0
4083,3538447,0
4084,3540180,0
4084,3541914,0
4083,3543654,0
4083,3545406,0
4083,3547127,0
4083,3548856,0
4083,3550590,0
4083,3552330,0
4083,3554072,0
4083,3555815,0
4083,3557545,0
4083,3559283,0
4083,3561035,0
4083,3562777,0
4083,3564520,0
4083,3566265,0
4083,3567999,0
4084,3569732,0
4083,3571453,0
4083,3573195,0
4084,3574928,0
4084,3576672,0
4083,3578422,0
4083,3580143,0
4083,3581889,0
4083,3583614,0
4084,3585357,0
4084,3587109,0
4083,3588842,0
4083,3590583,0
4083,3592305,0
4083,3594050,0
4083,3595792,0
4083,3597528,0
4083,3599262,0
4083,3601007,0
4083,3602756,0
4083,3604479,0
4083,3606212,0
4083,3607943,0
4083,3609685,0
4083,3611435,0
4083,3613171,0
4083,3614900,0
4083,3616626,0
4084,3618378,0
4083,3620122,0
4084,3621862,0
4083,3623601,0
4083,3625338,0
4083,3627070,0
4083,3628790,0
4084,3630535,0
4083,3632270,0
4083,3634014,0
4083,3635766,0
4083,3637489,0
4083,3639231,0
4083,3640955,0
4083,3642702,0
4083,3644454,0
4083,3646190,0
4083,3647932,0
4083,3649655,0
4083,3651393,0
4083,3653135,0
4083,3654868,0
4083,3656602,0
4083,3658344,0
4083,3660096,0
4083,3661817,0
4084,3663546,0
4083,3665281,0
4083,3667020,0
4083,3668775,0
4083,3670509,0
4083,3672241,0
4083,3673971,0
4083,3675723,0
4084,3677466,0
4084,3679206,0
4083,3680946,0
4083,3682683,0
4083,3684418,0
4083,3686141,0
4083,3687884,0
4083,3689617,0
4084,3691358,0
4083,3693110,0
4083,3694831,0
4083,3696572,0
4083,3698292,0
4083,3700046,0
4083,3701797,0
4083,3703530,0
4083,3705272,0
4083,3706992,0
4083,3708742,0
4083,3710486,0
4083,3712219,0
4083,3713953,0
4084,3715697,0
4083,3717446,0
4083,3719167,0
4083,3720896,0
4083,3722631,0
4083,3724373,0
4083,3726125,0
4083,3727858,0
4084,3729590,0
4083,3731315,0
4083,3733067,0
4083,3734809,0
4083,3736552,0
4083,3738297,0
4084,3740031,0
4083,3741763,0
4084,3743486,0
4084,3745228,0
4084,3746963,0
4084,3748703,0
4083,3750455,0
4083,3752175,0
4083,3753920,0
4084,3755642,0
4084,3757387,0
4083,3759130,0
4083,3760871,0
4084,3762613,0
4084,3764336,0
4083,3766086,0
4083,3767828,0
4083,3769562,0
4084,3771296,0
4083,3773041,0
4083,3774790,0
4083,3776512,0
4083,3778237,0
4083,3779972,0
4083,3781717,0
4083,3783467,0
4084,3785200,0
4084,3786933,0
4083,3788658,0
4083,3790410,0
4084,3792152,0
4083,3793885,0
4083,3795620,0
4083,3797362,0
4083,3799102,0
4084,3800825,0
4084,3802567,0
4084,3804299,0
4083,3806041,0
4083,3807794,0
4083,3809516,0
4083,3811258,0
4083,3812980,0
4083,3814735,0
4083,3816487,0
4083,3818222,0
4083,3819965,0
4083,3821688,0
4083,3823430,0
4083,3825173,0
4083,3826909,0
4083,3828644,0
4084,3830384,0
4083,3832137,0
4083,3833868,0
4083,3835589,0
4083,3837324,0
4083,3839070,0
4083,3840824,0
4083,3842556,0
4083,3844286,0
4083,3846007,0
4083,3847754,0
4083,3849496,0
4083,3851229,0
4083,3852963,0
4083,3854701,0
4083,3856441,0
4083,3858161,0
4083,3859903,0
4084,3861637,0
4083,3863379,0
4083,3865126,0
4083,3866847,0
4083,3868589,0
4083,3870321,0
4083,3872073,0
4083,3873815,0
4083,3875548,0
4083,3877282,0
4083,3879012,0
4083,3880765,0
4084,3882507,0
4084,3884242,0
4084,3885974,0
4083,3887720,0
4083,3889472,0
4083,3891194,0
4083,3892925,0
4083,3894659,0
4083,3896403,0
4083,3898149,0
4083,3899882,0
4083,3901615,0
4083,3903347,0
4083,3905099,0
4083,3906841,0
4083,3908582,0
4083,3910322,0
4084,3912059,0
4083,3913794,0
4083,3915517,0
4083,3917260,0
4083,3918992,0
4083,3920738,0
4084,3922490,0
4084,3924211,0
4083,3925955,0
4083,3927678,0
4083,3929419,0
4083,3931161,0
4083,3932895,0
4084,3934627,0
4084,3936354,0
4083,3938106,0
4083,3939838,0
4083,3941583,0
4083,3943318,0
4083,3945062,0
4083,3946814,0
4083,3948535,0
4083,3950267,0
4083,3951999,0
4083,3953744,0
4083,3955494,0
4083,3957227,0
4083,3958959,0
4083,3960691,0
4083,3962443,0
4083,3964185,0
4083,3965926,0
4083,3967666,0
4083,3969404,0
4083,3971138,0
4083,3972862,0
4083,3974604,0
4083,3976335,0
4083,3978077,0
4083,3979829,0
4083,3981550,0
4083,3983293,0
4083,3985015,0
4083,3986762,0
4083,3988504,0
4083,3990247,0
4084,3991990,0
4084,3993711,0
4083,3995458,0
4084,3997200,0
4083,3998935,0
4083,4000668,0
4083,4002411,0
4083,4004162,0
4083,4005882,0
4083,4007612,0
4083,4009346,0
4084,4011085,0
4084,4012838,0
4083,4014570,0
4083,4016302,0
4084,4018034,0
4084,4019785,0
4083,4021527,0
4083,4023272,0
4083,4025016,0
4083,4026748,0
4083,4028478,0
4083,4030199,0
4083,4031943,0
4083,4033679,0
4083,4035420,0
4083,4037172,0
4083,4038893,0
4083,4040637,0
4083,4042359,0
4083,4044106,0
4083,4045848,0
4083,4047591,0
4083,4049333,0
4083,4051055,0
4083,4052803,0
4083,4054544,0
4083,4056280,0
4083,4058014,0
4084,4059758,0
4083,4061511,0
4083,4063243,0
4083,4064967,0
4083,4066699,0
4083,4068443,0
4083,4070193,0
4083,4071927,0
4084,4073659,0
4083,4075381,0
4083,4077134,0
4083,4078886,0
4084,4080622,0
4083,4082364,0
4083,4084099,0
4083,4085829,0
4083,4087581,0
4083,4089320,0
4083,4091065,0
4083,4092800,0
4083,4094544,0
4083,4096296,0
4083,4098015,0
4083,4099752,0
4083,4101491,0
4084,4103239,0
4084,4104980,0
4083,4106712,0
4083,4108433,0
4083,4110164,0
4083,4111915,0
4083,4113648,0
4083,4115392,0
4084,4117125,0
4083,4118869,0
4083,4120608,0
4084,4122333,0
4083,4124066,0
4083,4125810,0
4083,4127559,0
4083,4129303,0
4083,4131023,0
4083,4132742,0
4083,4134486,0
4083,4136237,0
4083,4137970,0
4083,4139711,0
4084,4141445,0
4083,4143172,0
4083,4144924,0
4083,4146661,0
4083,4148401,0
4083,4150137,0
4083,4151886,0
4083,4153638,0
4083,4155358,0
4083,4157098,0
4083,4158842,0
4084,4160586,0
4084,4162327,0
4083,4164059,0
4083,4165781,0
4084,4167509,0
4083,4169261,0
4083,4170993,0
4083,4172735,0
4083,4174470,0
4083,4176211,0
4083,4177950,0
4083,4179677,0
4084,4181408,0
4083,4183150,0
4083,4184902,0
4083,4186643,0
4083,4188366,0
4083,4190087,0
4083,4191829,0
4083,4193581,0
4083,4195314,0
4083,4197058,0
4083,4198793,0
4083,4200524,0
4083,4202275,0
4083,4204007,0
4083,4205748,0
4083,4207483,0
4083,4209229,0
4083,4210971,0
4083,4212699,0
4083,4214441,0
4083,4216179,0
4083,4217934,0
4083,4219675,0
4083,4221416,0
4083,4223148,0
4083,4224883,0
4083,4226634,0
4083,4228377,0
4084,4230118,0
4084,4231857,0
4083,4233594,0
4083,4235326,0
4083,4237049,0
4083,4238791,0
4083,4240525,0
4083,4242269,0
4083,4244021,0
4083,4245741,0
4083,4247485,0
4083,4249207,0
4084,4250954,0
4083,4252696,0
4083,4254439,0
4083,4256181,0
4083,4257902,0
4083,4259649,0
4083,4261391,0
4083,4263127,0
4083,4264858,0
4083,4266597,0
4083,4268349,0
4083,4270069,0
4084,4271801,0
4084,4273536,0
4083,4275280,0
4083,4277029,0
4083,4278762,0
4083,4280494,0
4083,4282225,0
4083,4283977,0
4083,4285719,0
4083,4287462,0
4083,4289202,0
4083,4290938,0
4083,4292670,0
4083,4294391,0
4083,4296136,0
4083,4297870,0
4083,4299615,0
4083,4301367,0
4083,4303087,0
4083,4304829,0
4083,4306550,0
4083,4308302,0
4083,4310043,0
4084,4311784,0
4083,4313529,0
4083,4315249,0
4083,4316993,0
4083,4318735,0
4083,4320468,0
4083,4322200,0
4083,4323941,0
4084,4325693,0
4083,4327414,0
4083,4329145,0
4083,4330879,0
4083,4332624,0
4083,4334374,0
4084,4336107,0
4084,4337837,0
4083,4339571,0
4083,4341323,0
4083,4343066,0
4083,4344806,0
4083,4346545,0
4083,4348282,0
4084,4350014,0
4083,4351735,0
4083,4353479,0
4083,4355210,0
4083,4356951,0
4083,4358703,0
4084,4360424,0
4083,4362168,0
4083,4363890,0
4083,4365642,0
4083,4367383,0
4083,4369126,0
4083,4370865,0
4083,4372590,0
4084,4374337,0
4084,4376079,0
4083,4377815,0
4083,4379547,0
4083,4381289,0
4083,4383041,0
4083,4384764,0
4083,4386493,0
4083,4388227,0
4083,4389967,0
4083,4391719,0
4083,4393452,0
4083,4395182,0
4083,4396915,0
4083,4398667,0
4083,4400409,0
4084,4402150,0
4083,4403890,0
4083,4405626,0
4083,4407358,0
4083,4409079,0
4083,4410823,0
4083,4412558,0
4084,4414303,0
4084,4416055,0
4084,4417775,0
4083,4419517,0
4083,4421239,0
4083,4422986,0
4084,4424728,0
4083,4426471,0
4083,4428213,0
4083,4429935,0
4083,4431682,0
4084,4433423,0
4083,4435159,0
4083,4436894,0
4084,4438639,0
4084,4440391,0
4083,4442121,0
4083,4443842,0
4083,4445576,0
4083,4447316,0
4083,4449068,0
4083,4450804,0
4083,4452534,0
4083,4454259,0
4083,4456011,0
4084,4457753,0
4084,4459496,0
4084,4461241,0
4083,4462976,0
4083,4464709,0
4083,4466429,0
4083,4468171,0
4083,4469903,0
4083,4471645,0
4083,4473395,0
4083,4475117,0
4083,4476860,0
4083,4478582,0
4083,4480335,0
4083,4482083,0
4083,4483818,0
4083,4485563,0
4084,4487285,0
4084,4489029,0
4084,4490770,0
4083,4492506,0
4083,4494238,0
4083,4495983,0
4083,4497733,0
4083,4499454,0
4084,4501184,0
4084,4502918,0
4084,4504658,0
4083,4506408,0
4083,4508143,0
4084,4509875,0
4083,4511602,0
4083,4513354,0
4083,4515098,0
4083,4516838,0
4083,4518580,0
4083,4520314,0
4083,4522046,0
4083,4523766,0
4083,4525511,0
4083,4527246,0
4083,4528991,0
4083,4530740,0
4083,4532463,0
4083,4534205,0
4083,4535925,0
4083,4537675,0
4084,4539417,0
4083,4541160,0
4083,4542905,0
4083,4544628,0
4083,4546370,0
4083,4548112,0
4084,4549845,0
4083,4551580,0
4083,4553325,0
4083,4555077,0
4083,4556799,0
4083,4558529,0
4084,4560264,0
4084,4562008,0
4083,4563757,0
4083,4565493,0
4083,4567223,0
4083,4568945,0
4083,4570697,0
4083,4572439,0
4083,4574173,0
4083,4575908,0
4083,4577651,0
4083,4579391,0
4083,4581112,0
4083,4582855,0
4084,4584589,0
4083,4586332,0
4083,4588082,0
4084,4589802,0
4084,4591544,0
4083,4593266,0
4083,4595018,0
4083,4596761,0
4083,4598494,0
4083,4600228,0
4083,4601956,0
4083,4603708,0
4083,4605453,0
4083,4607186,0
4083,4608920,0
4083,4610658,0
4083,4612407,0
4083,4614130,0
4083,4615859,0
4083,4617595,0
4084,4619343,0
4084,4621092,0
4084,4622827,0
4083,4624557,0
4083,4626289,0
4083,4628041,0
4083,4629782,0
4083,4631528,0
4083,4633270,0
4083,4635002,0
4083,4636734,0
4083,4638455,0
4083,4640197,0
4083,4641931,0
4083,4643675,0
4083,4645427,0
4083,4647150,0
4083,4648892,0
4083,4650614,0
4083,4652366,0
4083,4654118,0
4083,4655853,0
4083,4657596,0
4083,4659319,0
4083,4661058,0
4083,4662800,0
4083,4664535,0
4083,4666267,0
4083,4668011,0
4083,4669763,0
4083,4671486,0
4084,4673216,0
4084,4674950,0
4084,4676692,0
4083,4678444,0
4083,4680177,0
4083,4681909,0
4083,4683633,0
4083,4685386,0
4083,4687130,0
4083,4688871,0
4083,4690613,0
4083,4692347,0
4083,4694082,0
4083,4695803,0
4083,4697548,0
4083,4699284,0
4083,4701023,0
4083,4702776,0
4083,4704497,0
4083,4706239,0
4083,4707962,0
4083,4709707,0
4083,4711450,0
4083,4713191,0
4083,4714933,0
4083,4716656,0
4083,4718406,0
4083,4720150,1
4084,4721883,1
4088,4723618,1
4094,4725357,1
4094,4727110,1
4093,4728832,1
1,4730555,1
6,4732074,1
7,4733602,1
8,4735118,1
11,4736635,1
15,4738228,1
16,4739810,1
17,4741410,1
20,4742987,1
25,4744595,1
29,4746186,1
32,4747768,1
35,4749354,1
38,4750933,1
42,4752532,1
46,4754123,1
53,4755690,1
58,4757287,1
60,4758876,1
63,4760473,1
71,4762062,1
77,4763631,1
80,4765216,1
82,4766807,1
91,4768405,1
100,4769984,1
102,4771643,1
105,4773313,1
115,4774984,1
124,4776654,1
126,4778306,1
134,4779964,1
144,4781624,1
149,4783297,1
154,4784966,1
164,4786619,1
172,4788279,1
179,4789936,1
188,4791613,1
196,4793286,1
204,4794958,1
212,4796626,1
220,4798285,1
229,4799966,1
237,4801639,1
245,4803318,1
253,4804977,1
262,4806644,1
271,4808310,1
278,4809999,1
287,4811669,1
295,4813350,1
304,4815008,1
313,4816674,1
320,4818344,1
329,4820020,1
336,4821689,1
345,4823360,1
354,4825018,1
361,4826674,1
370,4828344,1
378,4830015,1
386,4831685,1
395,4833345,1
403,4835005,1
410,4836676,1
418,4838346,1
427,4840018,1
436,4841682,1
444,4843340,1
452,4845020,1
460,4846692,1
469,4848372,1
477,4850031,1
485,4851699,1
494,4853368,1
502,4855055,1
511,4856725,1
520,4858406,1
526,4860064,1
535,4861733,1
543,4863404,1
551,4865082,1
560,4866752,1
568,4868423,1
576,4870081,1
584,4871739,1
593,4873412,1
602,4875084,1
608,4876735,1
617,4878395,1
625,4880056,1
633,4881727,1
642,4883399,1
650,4885048,1
659,4886708,1
667,4888370,1
674,4890042,1
683,4891711,1
690,4893384,1
699,4895034,1
707,4896692,1
715,4898356,1
724,4900026,1
732,4901698,1
740,4903368,1
748,4905028,1
757,4906708,1
764,4908378,1
772,4910059,1
780,4911739,1
789,4913424,1
797,4915083,1
806,4916767,1
814,4918438,1
822,4920119,1
830,4921790,1
838,4923449,1
847,4925106,1
856,4926780,1
864,4928449,1
871,4930117,1
879,4931775,1
888,4933433,1
896,4935103,1
904,4936775,1
913,4938447,1
921,4940096,1
930,4941757,1
938,4943416,1
945,4945086,1
954,4946757,1
961,4948410,1
970,4950069,1
979,4951728,1
987,4953404,1
995,4955075,1
1003,4956727,1
1012,4958448,1
1020,4960190,1
1028,4961914,1
1038,4963659,1
1046,4965401,1
1055,4967144,1
1063,4968888,1
1072,4970607,1
1081,4972354,1
1089,4974096,1
1097,4975829,1
1105,4977564,1
1115,4979309,1
1123,4981061,1
1131,4982782,1
1140,4984512,1
1149,4986247,1
1157,4987989,1
1165,4989742,1
1174,4991476,1
1184,4993209,1
1192,4994931,1
1200,4996684,1
1208,4998426,1
1217,5000166,1
1226,5001905,1
1233,5003643,1
1242,5005378,1
1251,5007101,1
1259,5008844,1
1268,5010576,1
1276,5012321,1
1285,5014071,1
1292,5015792,1
1301,5017535,1
1309,5019258,1
1317,5021002,1
1327,5022744,1
1334,5024487,1
1343,5026229,1
1351,5027952,1
1360,5029702,1
1368,5031446,1
1375,5033180,1
1384,5034915,1
1393,5036661,1
1401,5038411,1
1409,5040141,1
1417,5041862,1
1426,5043597,1
1434,5045336,1
1442,5047089,1
1450,5048825,1
1458,5050555,1
1467,5052277,1
1474,5054027,1
1482,5055770,1
1491,5057512,1
1499,5059258,1
1508,5060992,1
1515,5062723,1
1524,5064447,1
1532,5066189,1
1540,5067925,1
1549,5069670,1
1556,5071423,1
1565,5073166,1
1573,5074890,1
1581,5076613,1
1590,5078359,1
1598,5080113,1
1606,5081847,1
1613,5083588,1
1622,5085311,1
1631,5087046,1
1639,5088788,1
1647,5090524,1
1654,5092259,1
1664,5094004,1
1672,5095759,1
1679,5097497,1
1687,5099231,1
1696,5100967,1
1704,5102711,1
1712,5104459,1
1720,5106215,1
1729,5107937,1
1737,5109680,1
1745,5111411,1
1753,5113164,1
1762,5114908,1
1770,5116647,1
1778,5118390,1
1787,5120115,1
1795,5121861,1
1803,5123602,1
1811,5125334,1
1819,5127067,1
1829,5128811,1
1836,5130562,1
1844,5132283,1
1852,5134014,1
1860,5135746,1
1870,5137488,1
1878,5139237,1
1886,5140970,1
1894,5142699,1
1903,5144434,1
1912,5146186,1
1919,5147930,1
1928,5149671,1
1936,5151413,1
1944,5153148,1
1953,5154882,1
1961,5156603,1
1970,5158345,1
1978,5160080,1
1986,5161824,1
1994,5163575,1
2003,5165296,1
2011,5167040,1
2019,5168762,1
2027,5170506,1
2037,5172248,1
2044,5173991,1
2053,5175733,1
2060,5177456,1
2070,5179205,1
2078,5180950,1
2086,5182683,1
2094,5184418,1
2103,5186159,1
2111,5187911,1
2119,5189641,1
2127,5191362,1
2135,5193097,1
2144,5194839,1
2153,5196592,1
2161,5198326,1
2169,5200059,1
2178,5201780,1
2186,5203533,1
2194,5205274,1
2202,5207016,1
2211,5208761,1
2219,5210496,1
2227,5212224,1
2236,5213944,1
2245,5215690,1
2252,5217424,1
2260,5219164,1
2268,5220917,1
2278,5222641,1
2286,5224382,1
2294,5226104,1
2302,5227854,1
2310,5229606,1
2320,5231339,1
2327,5233082,1
2334,5234802,1
2342,5236550,1
2352,5238293,1
2360,5240029,1
2368,5241764,1
2376,5243507,1
2385,5245259,1
2393,5246991,1
2402,5248712,1
2409,5250443,1
2418,5252186,1
2426,5253935,1
2434,5255667,1
2442,5257400,1
2450,5259121,1
2459,5260873,1
2467,5262614,1
2475,5264347,1
2484,5266081,1
2492,5267820,1
2500,5269560,1
2508,5271280,1
2516,5273025,1
2525,5274760,1
2533,5276504,1
2541,5278256,1
2549,5279978,1
2559,5281723,1
2567,5283445,1
2574,5285194,1
2583,5286937,1
2591,5288679,1
2600,5290421,1
2608,5292142,1
2616,5293894,1
2625,5295639,1
2633,5297372,1
2641,5299106,1
2649,5300846,1
2658,5302597,1
2666,5304317,1
2674,5306050,1
2682,5307784,1
2690,5309529,1
2699,5311278,1
2707,5313014,1
2715,5314744,1
2724,5316466,1
2732,5318216,1
2741,5319958,1
2748,5321704,1
2757,5323449,1
2766,5325184,1
2774,5326915,1
2782,5328638,1
2790,5330382,1
2800,5332114,1
2808,5333855,1
2816,5335607,1
2824,5337327,1
2833,5339072,1
2841,5340794,1
2850,5342538,1
2857,5344281,1
2867,5346023,1
2874,5347765,1
2883,5349487,1
2892,5351237,1
2900,5352978,1
2909,5354713,1
2917,5356446,1
2925,5358190,1
2933,5359940,1
2942,5361662,1
2951,5363391,1
2959,5365126,1
2967,5366870,1
2977,5368622,1
2985,5370355,1
2993,5372088,1
3001,5373810,1
3010,5375560,1
3019,5377304,1
3027,5379037,1
3035,5380771,1
3044,5382514,1
3053,5384253,1
