Raw Angle, Time, Match Flag, Started
671, 1378, 1, 0
660, 1379, 1, 0
649, 1380, 1, 0
638, 1381, 1, 0
626, 1382, 1, 0
616, 1383, 1, 0
605, 1384, 1, 0
593, 1385, 1, 0
582, 1386, 1, 0
570, 1387, 1, 0
556, 1388, 1, 0
544, 1389, 1, 0
534, 1390, 1, 0
521, 1391, 1, 0
509, 1392, 1, 0
497, 1393, 1, 0
485, 1394, 1, 0
473, 1395, 1, 0
462, 1396, 1, 0
450, 1397, 1, 0
436, 1398, 1, 0
424, 1399, 1, 0
412, 1400, 1, 0
399, 1401, 1, 0
388, 1402, 1, 0
377, 1403, 1, 0
363, 1404, 1, 0
351, 1405, 1, 0
340, 1406, 1, 0
326, 1407, 1, 0
315, 1408, 1, 0
304, 1409, 1, 0
292, 1410, 1, 0
280, 1411, 1, 0
269, 1412, 1, 0
257, 1413, 1, 0
245, 1414, 1, 0
233, 1415, 1, 0
219, 1416, 1, 0
206, 1417, 1, 0
195, 1418, 1, 0
183, 1419, 1, 0
172, 1420, 1, 0
161, 1421, 1, 0
149, 1422, 1, 0
137, 1423, 1, 0
124, 1424, 1, 0
109, 1425, 1, 0
97, 1426, 1, 0
84, 1427, 1, 0
70, 1428, 1, 0
58, 1429, 1, 0
46, 1430, 1, 0
32, 1431, 1, 0
19, 1432, 1, 0
5, 1433, 1, 0
4089, 1434, 1, 0
4077, 1435, 1, 0
4063, 1436, 1, 0
4050, 1437, 1, 0
4037, 1438, 1, 0
4023, 1439, 1, 0
4010, 1440, 1, 0
3997, 1441, 1, 0
3983, 1442, 1, 0
3970, 1443, 1, 0
3957, 1444, 1, 0
3943, 1445, 1, 0
3931, 1446, 1, 0
3918, 1447, 1, 0
3903, 1448, 1, 0
3891, 1449, 1, 0
3878, 1450, 1, 0
3865, 1451, 1, 0
3853, 1452, 1, 0
3841, 1453, 1, 0
3828, 1454, 1, 0
3817, 1455, 1, 0
3805, 1456, 1, 0
3791, 1457, 1, 0
3778, 1458, 1, 0
3766, 1459, 1, 0
3753, 1460, 1, 0
3741, 1461, 1, 0
3730, 1462, 1, 0
3717, 1463, 1, 0
3705, 1464, 1, 0
3693, 1465, 1, 0
3679, 1466, 1, 0
3667, 1467, 1, 0
3655, 1468, 1, 0
3643, 1469, 1, 0
3631, 1470, 1, 0
3619, 1471, 1, 0
3605, 1472, 1, 0
3594, 1473, 1, 0
3582, 1474, 1, 0
3568, 1475, 1, 0
3556, 1476, 1, 0
3542, 1477, 1, 0
3529, 1478, 1, 0
3517, 1479, 1, 0
3504, 1480, 1, 0
3491, 1481, 1, 0
3478, 1482, 1, 0
3465, 1483, 1, 1
3453, 1484, 1, 1
3445, 1485, 1, 1
3446, 1486, 1, 1
3447, 1487, 1, 1
3445, 1488, 1, 1
3446, 1489, 1, 1
3446, 1490, 1, 1
3444, 1491, 1, 1
3445, 1492, 1, 1
3446, 1493, 1, 1
3444, 1494, 1, 1
3444, 1495, 1, 1
3445, 1496, 1, 1
3444, 1497, 1, 1
3443, 1498, 1, 1
3444, 1499, 1, 1
3443, 1500, 1, 1
3442, 1501, 1, 1
3443, 1502, 1, 1
3443, 1503, 1, 1
3443, 1504, 1, 1
3443, 1505, 1, 1
3443, 1506, 1, 1
3443, 1507, 1, 1
3444, 1508, 1, 1
3444, 1509, 1, 1
3444, 1510, 1, 1
3444, 1511, 1, 1
3444, 1512, 1, 1
3444, 1513, 1, 1
3445, 1514, 1, 1
3445, 1515, 1, 1
3445, 1516, 1, 1
3445, 1517, 1, 1
3446, 1518, 1, 1
3446, 1519, 1, 1
3446, 1520, 1, 1
3447, 1521, 1, 1
3447, 1522, 1, 1
3447, 1523, 1, 1
3448, 1524, 1, 1
3448, 1525, 1, 1
3448, 1526, 1, 1
3448, 1527, 1, 1
3448, 1528, 1, 1
3448, 1529, 1, 1
3448, 1530, 1, 1
3448, 1531, 1, 1
3448, 1532, 1, 1
3448, 1533, 1, 1
3448, 1534, 1, 1
3448, 1535, 1, 1
3448, 1536, 1, 1
3448, 1537, 1, 1
3448, 1538, 1, 1
3448, 1539, 1, 1
3448, 1540, 1, 1
3448, 1541, 1, 1
3448, 1542, 1, 1
3448, 1543, 1, 1
3448, 1544, 1, 1
3448, 1545, 1, 1
3448, 1546, 1, 1
3448, 1547, 1, 1
3448, 1548, 1, 1
3448, 1549, 1, 1
3448, 1550, 1, 1
3448, 1551, 1, 1
3448, 1552, 1, 1
3448, 1553, 1, 1
3448, 1554, 1, 1
3448, 1555, 1, 1
3448, 1556, 1, 1
3448, 1557, 1, 1
3448, 1558, 1, 1
3448, 1559, 1, 1
3448, 1560, 1, 1
3448, 1561, 1, 1
3448, 1562, 1, 1
3448, 1563, 1, 1
3448, 1564, 1, 1
3448, 1565, 1, 1
3448, 1566, 1, 1
3448, 1567, 1, 1
3448, 1568, 1, 1
3448, 1569, 1, 1
3448, 1570, 1, 1
3448, 1571, 1, 1
3448, 1572, 1, 1
3447, 1573, 1, 1
3447, 1574, 1, 1
3447, 1575, 1, 1
3447, 1576, 1, 1
3447, 1577, 1, 1
3447, 1578, 1, 1
3447, 1579, 1, 1
3447, 1580, 1, 1
3447, 1581, 1, 1
3447, 1582, 1, 1
3447, 1583, 1, 1
3447, 1584, 1, 1
3447, 1585, 1, 1
3447, 1586, 1, 1
3446, 1587, 1, 1
3446, 1588, 1, 1
3447, 1589, 1, 1
3447, 1590, 1, 1
3447, 1591, 1, 1
3447, 1592, 1, 1
3447, 1593, 1, 1
3447, 1594, 1, 1
3447, 1595, 1, 1
3447, 1596, 1, 1
3447, 1597, 1, 1
3447, 1598, 1, 1
3447, 1599, 1, 1
3447, 1600, 1, 1
3447, 1601, 1, 1
3447, 1602, 1, 1
3447, 1603, 1, 1
3447, 1604, 1, 1
3447, 1605, 1, 1
3447, 1606, 1, 1
3447, 1607, 1, 1
3447, 1608, 1, 1
3448, 1609, 1, 1
3448, 1610, 1, 1
3448, 1611, 1, 1
3448, 1612, 1, 1
3448, 1613, 1, 1
3448, 1614, 1, 1
3448, 1615, 1, 1
3448, 1616, 1, 1
3448, 1617, 1, 1
3448, 1618, 1, 1
3448, 1619, 1, 1
3448, 1620, 1, 1
3448, 1621, 1, 1
3448, 1622, 1, 1
3448, 1623, 1, 1
3448, 1624, 1, 1
3448, 1625, 1, 1
3448, 1626, 1, 1
3448, 1627, 1, 1
3448, 1628, 1, 1
3448, 1629, 1, 1
3448, 1630, 1, 1
3448, 1631, 1, 1
3448, 1632, 1, 1
3448, 1633, 1, 1
3448, 1634, 1, 1
3448, 1635, 1, 1
3448, 1636, 1, 1
3448, 1637, 1, 1
3448, 1638, 1, 1
3448, 1639, 1, 1
3448, 1640, 1, 1
3448, 1641, 1, 1
3448, 1642, 1, 1
3448, 1643, 1, 1
3448, 1644, 1, 1
3448, 1645, 1, 1
3448, 1646, 1, 1
3447, 1647, 1, 1
3448, 1648, 1, 1
3447, 1649, 1, 1
3447, 1650, 1, 1
3447, 1651, 1, 1
3447, 1652, 1, 1
3447, 1653, 1, 1
3447, 1654, 1, 1
3447, 1655, 1, 1
3447, 1656, 1, 1
3447, 1657, 1, 1
3447, 1658, 1, 1
3447, 1659, 1, 1
3447, 1660, 1, 1
3447, 1661, 1, 1
3447, 1662, 1, 1
3447, 1663, 1, 1
3447, 1664, 1, 1
3447, 1665, 1, 1
3447, 1666, 1, 1
3447, 1667, 1, 1
3447, 1668, 1, 1
3447, 1669, 1, 1
3447, 1670, 1, 1
3447, 1671, 1, 1
3447, 1672, 1, 1
3447, 1673, 1, 1
3447, 1674, 1, 1
3447, 1675, 1, 1
3447, 1676, 1, 1
3447, 1677, 1, 1
3447, 1678, 1, 1
3447, 1679, 1, 1
3447, 1680, 1, 1
3447, 1681, 1, 1
3447, 1682, 1, 1
3447, 1683, 1, 1
3447, 1684, 1, 1
3447, 1685, 1, 1
3447, 1686, 1, 1
3447, 1687, 1, 1
3447, 1688, 1, 1
3447, 1689, 1, 1
3447, 1690, 1, 1
3447, 1691, 1, 1
3447, 1692, 1, 1
3447, 1693, 1, 1
3447, 1694, 1, 1
3447, 1695, 1, 1
3447, 1696, 1, 1
3448, 1697, 1, 1
3448, 1698, 1, 1
3447, 1699, 1, 1
3447, 1700, 1, 1
3447, 1701, 1, 1
3447, 1702, 1, 1
3447, 1703, 1, 1
3447, 1704, 1, 1
3447, 1705, 1, 1
3447, 1706, 1, 1
3447, 1707, 1, 1
3447, 1708, 1, 1
3447, 1709, 1, 1
3447, 1710, 1, 1
3447, 1711, 1, 1
3447, 1712, 1, 1
3447, 1713, 1, 1
3447, 1714, 1, 1
3447, 1715, 1, 1
3447, 1716, 1, 1
3447, 1717, 1, 1
3447, 1718, 1, 1
3447, 1719, 1, 1
3447, 1720, 1, 1
3447, 1721, 1, 1
3447, 1722, 1, 1
3447, 1723, 1, 1
3447, 1724, 1, 1
3447, 1725, 1, 1
3447, 1726, 1, 1
3447, 1727, 1, 1
3447, 1728, 1, 1
3447, 1729, 1, 1
3447, 1730, 1, 1
3447, 1731, 1, 1
3447, 1732, 1, 1
3447, 1733, 1, 1
3447, 1734, 1, 1
3447, 1735, 1, 1
3448, 1736, 1, 1
3448, 1737, 1, 1
3447, 1738, 1, 1
3447, 1739, 1, 1
3447, 1740, 1, 1
3447, 1741, 1, 1
3447, 1742, 1, 1
3447, 1743, 1, 1
3447, 1744, 1, 1
3447, 1745, 1, 1
3447, 1746, 1, 1
3447, 1747, 1, 1
3447, 1748, 1, 1
3447, 1749, 1, 1
3447, 1750, 1, 1
3447, 1751, 1, 1
3448, 1752, 1, 1
3447, 1753, 1, 1
3447, 1754, 1, 1
3447, 1755, 1, 1
3447, 1756, 1, 1
3447, 1757, 1, 1
3447, 1758, 1, 1
3447, 1759, 1, 1
3447, 1760, 1, 1
3447, 1761, 1, 1
3447, 1762, 1, 1
3447, 1763, 1, 1
3447, 1764, 1, 1
3447, 1765, 1, 1
3447, 1766, 1, 1
3447, 1767, 1, 1
3447, 1768, 1, 1
3447, 1769, 1, 1
3447, 1770, 1, 1
3447, 1771, 1, 1
3447, 1772, 1, 1
3447, 1773, 1, 1
3447, 1774, 1, 1
3447, 1775, 1, 1
3447, 1776, 1, 1
3447, 1777, 1, 1
3447, 1778, 1, 1
3447, 1779, 1, 1
3447, 1780, 1, 1
3447, 1781, 1, 1
3447, 1782, 1, 1
3447, 1783, 1, 1
3447, 1784, 1, 1
3447, 1785, 1, 1
3447, 1786, 1, 1
3447, 1787, 1, 1
3447, 1788, 1, 1
3447, 1789, 1, 1
3447, 1790, 1, 1
3447, 1791, 1, 1
3447, 1792, 1, 1
3447, 1793, 1, 1
3447, 1794, 1, 1
3447, 1795, 1, 1
3447, 1796, 1, 1
3447, 1797, 1, 1
3447, 1798, 1, 1
3447, 1799, 1, 1
3447, 1800, 1, 1
3447, 1801, 1, 1
3448, 1802, 1, 1
3447, 1803, 1, 1
3447, 1804, 1, 1
3447, 1805, 1, 1
3447, 1806, 1, 1
3447, 1807, 1, 1
3447, 1808, 1, 1
3447, 1809, 1, 1
3447, 1810, 1, 1
3447, 1811, 1, 1
3447, 1812, 1, 1
3447, 1813, 1, 1
3447, 1814, 1, 1
3447, 1815, 1, 1
3447, 1816, 1, 1
3448, 1817, 1, 1
3447, 1818, 1, 1
3447, 1819, 1, 1
3447, 1820, 1, 1
3447, 1821, 1, 1
3447, 1822, 1, 1
3447, 1823, 1, 1
3447, 1824, 1, 1
3447, 1825, 1, 1
3447, 1826, 1, 1
3447, 1827, 1, 1
3447, 1828, 1, 1
3447, 1829, 1, 1
3447, 1830, 1, 1
3447, 1831, 1, 1
3447, 1832, 1, 1
3447, 1833, 1, 1
3447, 1834, 1, 1
3447, 1835, 1, 1
3447, 1836, 1, 1
3447, 1837, 1, 1
3447, 1838, 1, 1
3447, 1839, 1, 1
3447, 1840, 1, 1
3447, 1841, 1, 1
3447, 1842, 1, 1
3447, 1843, 1, 1
3447, 1844, 1, 1
3447, 1845, 1, 1
3447, 1846, 1, 1
3447, 1847, 1, 1
3447, 1848, 1, 1
3447, 1849, 1, 1
3447, 1850, 1, 1
3447, 1851, 1, 1
3447, 1852, 1, 1
3447, 1853, 1, 1
3447, 1854, 1, 1
3447, 1855, 1, 1
3447, 1856, 1, 1
3447, 1857, 1, 1
3447, 1858, 1, 1
3447, 1859, 1, 1
3447, 1860, 1, 1
3447, 1861, 1, 1
3447, 1862, 1, 1
3447, 1863, 1, 1
3447, 1864, 1, 1
3447, 1865, 1, 1
3447, 1866, 1, 1
3447, 1867, 1, 1
3447, 1868, 1, 1
3447, 1869, 1, 1
3447, 1870, 1, 1
3447, 1871, 1, 1
3447, 1872, 1, 1
3448, 1873, 1, 1
3447, 1874, 1, 1
3447, 1875, 1, 1
3447, 1876, 1, 1
3448, 1877, 1, 1
3447, 1878, 1, 1
3447, 1879, 1, 1
3447, 1880, 1, 1
3447, 1881, 1, 1
3448, 1882, 1, 1
3447, 1883, 1, 1
3447, 1884, 1, 1
3447, 1885, 1, 1
3447, 1886, 1, 1
3447, 1887, 1, 1
3447, 1888, 1, 1
3447, 1889, 1, 1
3447, 1890, 1, 1
3447, 1891, 1, 1
3447, 1892, 1, 1
3447, 1893, 1, 1
3447, 1894, 1, 1
3447, 1895, 1, 1
3447, 1896, 1, 1
3447, 1897, 1, 1
3447, 1898, 1, 1
3447, 1899, 1, 1
3447, 1900, 1, 1
3447, 1901, 1, 1
3447, 1902, 1, 1
3447, 1903, 1, 1
3447, 1904, 1, 1
3447, 1905, 1, 1
3447, 1906, 1, 1
3447, 1907, 1, 1
3447, 1908, 1, 1
3447, 1909, 1, 1
3447, 1910, 1, 1
3447, 1911, 1, 1
3447, 1912, 1, 1
3447, 1913, 1, 1
3447, 1914, 1, 1
3447, 1915, 1, 1
3447, 1916, 1, 1
3447, 1917, 1, 1
3447, 1918, 1, 1
3447, 1919, 1, 1
3447, 1920, 1, 1
3447, 1921, 1, 1
3447, 1922, 1, 1
3447, 1923, 1, 1
3447, 1924, 1, 1
3447, 1925, 1, 1
3447, 1926, 1, 1
3447, 1927, 1, 1
3447, 1928, 1, 1
3447, 1929, 1, 1
3447, 1930, 1, 1
3448, 1931, 1, 1
3447, 1932, 1, 1
3447, 1933, 1, 1
3448, 1934, 1, 1
3447, 1935, 1, 1
3447, 1936, 1, 1
3447, 1937, 1, 1
3447, 1938, 1, 1
3447, 1939, 1, 1
3447, 1940, 1, 1
3447, 1941, 1, 1
3447, 1942, 1, 1
3447, 1943, 1, 1
3447, 1944, 1, 1
3447, 1945, 1, 1
3448, 1946, 1, 1
3448, 1947, 1, 1
3447, 1948, 1, 1
3447, 1949, 1, 1
3447, 1950, 1, 1
3447, 1951, 1, 1
3447, 1952, 1, 1
3447, 1953, 1, 1
3447, 1954, 1, 1
3447, 1955, 1, 1
3447, 1956, 1, 1
3447, 1957, 1, 1
3447, 1958, 1, 1
3447, 1959, 1, 1
3447, 1960, 1, 1
3447, 1961, 1, 1
3447, 1962, 1, 1
3447, 1963, 1, 1
3447, 1964, 1, 1
3447, 1965, 1, 1
3447, 1966, 1, 1
3447, 1967, 1, 1
3447, 1968, 1, 1
3447, 1969, 1, 1
3447, 1970, 1, 1
3447, 1971, 1, 1
3447, 1972, 1, 1
3447, 1973, 1, 1
3447, 1974, 1, 1
3447, 1975, 1, 1
3447, 1976, 1, 1
3447, 1977, 1, 1
3447, 1978, 1, 1
3447, 1979, 1, 1
3447, 1980, 1, 1
3447, 1981, 1, 1
3447, 1982, 1, 1
3447, 1983, 1, 1
3447, 1984, 1, 1
3447, 1985, 1, 1
3447, 1986, 1, 1
3447, 1987, 1, 1
3447, 1988, 1, 1
3447, 1989, 1, 1
3447, 1990, 1, 1
3448, 1991, 1, 1
3448, 1992, 1, 1
3447, 1993, 1, 1
3447, 1994, 1, 1
3447, 1995, 1, 1
3447, 1996, 1, 1
3447, 1997, 1, 1
3447, 1998, 1, 1
3447, 1999, 1, 1
3447, 2000, 1, 1
3447, 2001, 1, 1
3447, 2002, 1, 1
3447, 2003, 1, 1
3447, 2004, 1, 1
3447, 2005, 1, 1
3447, 2006, 1, 1
3447, 2007, 1, 1
3447, 2008, 1, 1
3447, 2009, 1, 1
3447, 2010, 1, 1
3447, 2011, 1, 1
3447, 2012, 1, 1
3447, 2013, 1, 1
3447, 2014, 1, 1
3447, 2015, 1, 1
3447, 2016, 1, 1
3447, 2017, 1, 1
3447, 2018, 1, 1
3447, 2019, 1, 1
3447, 2020, 1, 1
3447, 2021, 1, 1
3447, 2022, 1, 1
3447, 2023, 1, 1
3447, 2024, 1, 1
3447, 2025, 1, 1
3447, 2026, 1, 1
3447, 2027, 1, 1
3447, 2028, 1, 1
3447, 2029, 1, 1
3447, 2030, 1, 1
3447, 2031, 1, 1
3447, 2032, 1, 1
3447, 2033, 1, 1
3447, 2034, 1, 1
3447, 2035, 1, 1
3447, 2036, 1, 1
3447, 2037, 1, 1
3447, 2038, 1, 1
3447, 2039, 1, 1
3447, 2040, 1, 1
3447, 2041, 1, 1
3447, 2042, 1, 1
3447, 2043, 1, 1
3447, 2044, 1, 1
3447, 2045, 1, 1
3447, 2046, 1, 1
3447, 2047, 1, 1
3447, 2048, 1, 1
3447, 2049, 1, 1
3447, 2050, 1, 1
3447, 2051, 1, 1
3447, 2052, 1, 1
3447, 2053, 1, 1
3447, 2054, 1, 1
3447, 2055, 1, 1
3447, 2056, 1, 1
3447, 2057, 1, 1
3447, 2058, 1, 1
3447, 2059, 1, 1
3447, 2060, 1, 1
3447, 2061, 1, 1
3447, 2062, 1, 1
3447, 2063, 1, 1
3447, 2064, 1, 1
3447, 2065, 1, 1
3447, 2066, 1, 1
3447, 2067, 1, 1
3447, 2068, 1, 1
3447, 2069, 1, 1
3447, 2070, 1, 1
3447, 2071, 1, 1
3447, 2072, 1, 1
3447, 2073, 1, 1
3447, 2074, 1, 1
3447, 2075, 1, 1
3447, 2076, 1, 1
3447, 2077, 1, 1
3447, 2078, 1, 1
3447, 2079, 1, 1
3447, 2080, 1, 1
3447, 2081, 1, 1
3447, 2082, 1, 1
3447, 2083, 1, 1
3447, 2084, 1, 1
3447, 2085, 1, 1
3447, 2086, 1, 1
3447, 2087, 1, 1
3447, 2088, 1, 1
3447, 2089, 1, 1
3447, 2090, 1, 1
3447, 2091, 1, 1
3447, 2092, 1, 1
3447, 2093, 1, 1
3447, 2094, 1, 1
3447, 2095, 1, 1
3447, 2096, 1, 1
3447, 2097, 1, 1
3447, 2098, 1, 1
3447, 2099, 1, 1
3447, 2100, 1, 1
3447, 2101, 1, 1
3447, 2102, 1, 1
3447, 2103, 1, 1
3447, 2104, 1, 1
3447, 2105, 1, 1
3447, 2106, 1, 1
3447, 2107, 1, 1
3447, 2108, 1, 1
3447, 2109, 1, 1
3447, 2110, 1, 1
3447, 2111, 1, 1
3447, 2112, 1, 1
3447, 2113, 1, 1
3447, 2114, 1, 1
3447, 2115, 1, 1
3447, 2116, 1, 1
3447, 2117, 1, 1
3447, 2118, 1, 1
3447, 2119, 1, 1
3447, 2120, 1, 1
3447, 2121, 1, 1
3447, 2122, 1, 1
3447, 2123, 1, 1
3447, 2124, 1, 1
3447, 2125, 1, 1
3447, 2126, 1, 1
3447, 2127, 1, 1
3447, 2128, 1, 1
3447, 2129, 1, 1
3447, 2130, 1, 1
3447, 2131, 1, 1
3447, 2132, 1, 1
3447, 2133, 1, 1
3447, 2134, 1, 1
3447, 2135, 1, 1
3447, 2136, 1, 1
3447, 2137, 1, 1
3447, 2138, 1, 1
3447, 2139, 1, 1
3447, 2140, 1, 1
3447, 2141, 1, 1
3447, 2142, 1, 1
3447, 2143, 1, 1
3447, 2144, 1, 1
3447, 2145, 1, 1
3447, 2146, 1, 1
3447, 2147, 1, 1
3447, 2148, 1, 1
3447, 2149, 1, 1
3447, 2150, 1, 1
3447, 2151, 1, 1
3447, 2152, 1, 1
3447, 2153, 1, 1
3447, 2154, 1, 1
3447, 2155, 1, 1
3447, 2156, 1, 1
3447, 2157, 1, 1
3447, 2158, 1, 1
3447, 2159, 1, 1
3447, 2160, 1, 1
3447, 2161, 1, 1
3447, 2162, 1, 1
3447, 2163, 1, 1
3447, 2164, 1, 1
3447, 2165, 1, 1
3447, 2166, 1, 1
3447, 2167, 1, 1
3447, 2168, 1, 1
3447, 2169, 1, 1
3447, 2170, 1, 1
3447, 2171, 1, 1
3447, 2172, 1, 1
3447, 2173, 1, 1
3447, 2174, 1, 1
3447, 2175, 1, 1
3447, 2176, 1, 1
3447, 2177, 1, 1
3447, 2178, 1, 1
3447, 2179, 1, 1
3447, 2180, 1, 1
3447, 2181, 1, 1
3447, 2182, 1, 1
3447, 2183, 1, 1
3447, 2184, 1, 1
3447, 2185, 1, 1
3447, 2186, 1, 1
3447, 2187, 1, 1
3447, 2188, 1, 1
3447, 2189, 1, 1
3447, 2190, 1, 1
3447, 2191, 1, 1
3447, 2192, 1, 1
3447, 2193, 1, 1
3447, 2194, 1, 1
3447, 2195, 1, 1
3447, 2196, 1, 1
3447, 2197, 1, 1
3447, 2198, 1, 1
3447, 2199, 1, 1
3447, 2200, 1, 1
3447, 2201, 1, 1
3447, 2202, 1, 1
3448, 2203, 1, 1
3447, 2204, 1, 1
3447, 2205, 1, 1
3447, 2206, 1, 1
3447, 2207, 1, 1
3447, 2208, 1, 1
3447, 2209, 1, 1
3447, 2210, 1, 1
3447, 2211, 1, 1
3447, 2212, 1, 1
3447, 2213, 1, 1
3447, 2214, 1, 1
3447, 2215, 1, 1
3447, 2216, 1, 1
3447, 2217, 1, 1
3447, 2218, 1, 1
3447, 2219, 1, 1
3447, 2220, 1, 1
3447, 2221, 1, 1
3447, 2222, 1, 1
3447, 2223, 1, 1
3447, 2224, 1, 1
3447, 2225, 1, 1
3447, 2226, 1, 1
3447, 2227, 1, 1
3447, 2228, 1, 1
3447, 2229, 1, 1
3447, 2230, 1, 1
3447, 2231, 1, 1
3447, 2232, 1, 1
3447, 2233, 1, 1
3447, 2234, 1, 1
3447, 2235, 1, 1
3447, 2236, 1, 1
3447, 2237, 1, 1
3447, 2238, 1, 1
3447, 2239, 1, 1
3447, 2240, 1, 1
3447, 2241, 1, 1
3447, 2242, 1, 1
3447, 2243, 1, 1
3447, 2244, 1, 1
3447, 2245, 1, 1
3447, 2246, 1, 1
3447, 2247, 1, 1
3447, 2248, 1, 1
3447, 2249, 1, 1
3447, 2250, 1, 1
3447, 2251, 1, 1
3447, 2252, 1, 1
3447, 2253, 1, 1
3447, 2254, 1, 1
3447, 2255, 1, 1
3447, 2256, 1, 1
3447, 2257, 1, 1
3447, 2258, 1, 1
3447, 2259, 1, 1
3447, 2260, 1, 1
3447, 2261, 1, 1
3447, 2262, 1, 1
3447, 2263, 1, 1
3447, 2264, 1, 1
3447, 2265, 1, 1
3447, 2266, 1, 1
3447, 2267, 1, 1
3447, 2268, 1, 1
3448, 2269, 1, 1
3447, 2270, 1, 1
3447, 2271, 1, 1
3447, 2272, 1, 1
3447, 2273, 1, 1
3447, 2274, 1, 1
3447, 2275, 1, 1
3447, 2276, 1, 1
3447, 2277, 1, 1
3447, 2278, 1, 1
3447, 2279, 1, 1
3447, 2280, 1, 1
3447, 2281, 1, 1
3447, 2282, 1, 1
3447, 2283, 1, 1
3447, 2284, 1, 1
3447, 2285, 1, 1
3447, 2286, 1, 1
3447, 2287, 1, 1
3447, 2288, 1, 1
3447, 2289, 1, 1
3447, 2290, 1, 1
3447, 2291, 1, 1
3447, 2292, 1, 1
3447, 2293, 1, 1
3447, 2294, 1, 1
3447, 2295, 1, 1
3447, 2296, 1, 1
3447, 2297, 1, 1
3447, 2298, 1, 1
3447, 2299, 1, 1
3447, 2300, 1, 1
3447, 2301, 1, 1
3447, 2302, 1, 1
3447, 2303, 1, 1
3447, 2304, 1, 1
3447, 2305, 1, 1
3447, 2306, 1, 1
3447, 2307, 1, 1
3447, 2308, 1, 1
3447, 2309, 1, 1
3447, 2310, 1, 1
3447, 2311, 1, 1
3447, 2312, 1, 1
3447, 2313, 1, 1
3447, 2314, 1, 1
3447, 2315, 1, 1
3447, 2316, 1, 1
3447, 2317, 1, 1
3447, 2318, 1, 1
3447, 2319, 1, 1
3447, 2320, 1, 1
3447, 2321, 1, 1
3447, 2322, 1, 1
3447, 2323, 1, 1
3447, 2324, 1, 1
3447, 2325, 1, 1
3447, 2326, 1, 1
3447, 2327, 1, 1
3447, 2328, 1, 1
3447, 2329, 1, 1
3447, 2330, 1, 1
3447, 2331, 1, 1
3447, 2332, 1, 1
3447, 2333, 1, 1
3447, 2334, 1, 1
3447, 2335, 1, 1
3447, 2336, 1, 1
3447, 2337, 1, 1
3447, 2338, 1, 1
3447, 2339, 1, 1
3447, 2340, 1, 1
3447, 2341, 1, 1
3447, 2342, 1, 1
3447, 2343, 1, 1
3447, 2344, 1, 1
3447, 2345, 1, 1
3447, 2346, 1, 1
3447, 2347, 1, 1
3447, 2348, 1, 1
3447, 2349, 1, 1
3447, 2350, 1, 1
3447, 2351, 1, 1
3447, 2352, 1, 1
3447, 2353, 1, 1
3447, 2354, 1, 1
3447, 2355, 1, 1
3447, 2356, 1, 1
3447, 2357, 1, 1
3447, 2358, 1, 1
3447, 2359, 1, 1
3447, 2360, 1, 1
3447, 2361, 1, 1
