Raw Angle, Time, Match Flag, Started
801, 1377, 1, 0
789, 1378, 1, 0
778, 1379, 1, 0
766, 1380, 1, 0
753, 1381, 1, 0
743, 1382, 1, 0
730, 1383, 1, 0
719, 1384, 1, 0
707, 1385, 1, 0
697, 1386, 1, 0
685, 1387, 1, 0
675, 1388, 1, 0
663, 1389, 1, 0
651, 1390, 1, 0
640, 1391, 1, 0
627, 1392, 1, 0
617, 1393, 1, 0
606, 1394, 1, 0
597, 1395, 1, 0
585, 1396, 1, 0
573, 1397, 1, 0
560, 1398, 1, 0
549, 1399, 1, 0
536, 1400, 1, 0
524, 1401, 1, 0
513, 1402, 1, 0
500, 1403, 1, 0
488, 1404, 1, 0
475, 1405, 1, 0
463, 1406, 1, 0
450, 1407, 1, 0
438, 1408, 1, 0
426, 1409, 1, 0
414, 1410, 1, 0
402, 1411, 1, 0
389, 1412, 1, 0
377, 1413, 1, 0
363, 1414, 1, 0
352, 1415, 1, 0
338, 1416, 1, 0
326, 1417, 1, 0
313, 1418, 1, 0
302, 1419, 1, 0
290, 1420, 1, 0
277, 1421, 1, 0
267, 1422, 1, 0
255, 1423, 1, 0
242, 1424, 1, 0
228, 1425, 1, 0
216, 1426, 1, 0
202, 1427, 1, 0
191, 1428, 1, 0
180, 1429, 1, 0
168, 1430, 1, 0
156, 1431, 1, 0
143, 1432, 1, 0
130, 1433, 1, 0
116, 1434, 1, 0
104, 1435, 1, 0
89, 1436, 1, 0
76, 1437, 1, 0
64, 1438, 1, 0
51, 1439, 1, 0
39, 1440, 1, 0
25, 1441, 1, 0
13, 1442, 1, 0
4094, 1443, 1, 0
4082, 1444, 1, 0
4070, 1445, 1, 0
4057, 1446, 1, 0
4043, 1447, 1, 0
4030, 1448, 1, 0
4017, 1449, 1, 0
4002, 1450, 1, 0
3989, 1451, 1, 0
3976, 1452, 1, 0
3962, 1453, 1, 0
3948, 1454, 1, 0
3936, 1455, 1, 0
3923, 1456, 1, 0
3907, 1457, 1, 0
3895, 1458, 1, 0
3881, 1459, 1, 0
3868, 1460, 1, 0
3854, 1461, 1, 0
3843, 1462, 1, 0
3829, 1463, 1, 0
3816, 1464, 1, 0
3805, 1465, 1, 0
3792, 1466, 1, 0
3780, 1467, 1, 0
3766, 1468, 1, 0
3754, 1469, 1, 0
3740, 1470, 1, 0
3729, 1471, 1, 0
3717, 1472, 1, 0
3705, 1473, 1, 0
3693, 1474, 1, 0
3682, 1475, 1, 0
3670, 1476, 1, 0
3656, 1477, 1, 0
3644, 1478, 1, 0
3632, 1479, 1, 0
3620, 1480, 1, 0
3606, 1481, 1, 0
3594, 1482, 1, 0
3581, 1483, 1, 0
3568, 1484, 1, 0
3556, 1485, 1, 0
3543, 1486, 1, 1
3531, 1487, 1, 1
3529, 1488, 1, 1
3535, 1489, 1, 1
3531, 1490, 1, 1
3529, 1491, 1, 1
3534, 1492, 1, 1
3532, 1493, 1, 1
3529, 1494, 1, 1
3533, 1495, 1, 1
3533, 1496, 1, 1
3530, 1497, 1, 1
3533, 1498, 1, 1
3533, 1499, 1, 1
3531, 1500, 1, 1
3532, 1501, 1, 1
3533, 1502, 1, 1
3531, 1503, 1, 1
3532, 1504, 1, 1
3533, 1505, 1, 1
3532, 1506, 1, 1
3532, 1507, 1, 1
3533, 1508, 1, 1
3532, 1509, 1, 1
3531, 1510, 1, 1
3532, 1511, 1, 1
3532, 1512, 1, 1
3531, 1513, 1, 1
3532, 1514, 1, 1
3532, 1515, 1, 1
3532, 1516, 1, 1
3532, 1517, 1, 1
3532, 1518, 1, 1
3532, 1519, 1, 1
3532, 1520, 1, 1
3532, 1521, 1, 1
3531, 1522, 1, 1
3532, 1523, 1, 1
3532, 1524, 1, 1
3532, 1525, 1, 1
3532, 1526, 1, 1
3532, 1527, 1, 1
3531, 1528, 1, 1
3532, 1529, 1, 1
3532, 1530, 1, 1
3532, 1531, 1, 1
3532, 1532, 1, 1
3532, 1533, 1, 1
3532, 1534, 1, 1
3532, 1535, 1, 1
3532, 1536, 1, 1
3532, 1537, 1, 1
3532, 1538, 1, 1
3532, 1539, 1, 1
3532, 1540, 1, 1
3532, 1541, 1, 1
3532, 1542, 1, 1
3532, 1543, 1, 1
3532, 1544, 1, 1
3532, 1545, 1, 1
3532, 1546, 1, 1
3532, 1547, 1, 1
3532, 1548, 1, 1
3532, 1549, 1, 1
3532, 1550, 1, 1
3532, 1551, 1, 1
3532, 1552, 1, 1
3532, 1553, 1, 1
3532, 1554, 1, 1
3532, 1555, 1, 1
3532, 1556, 1, 1
3532, 1557, 1, 1
3532, 1558, 1, 1
3532, 1559, 1, 1
3532, 1560, 1, 1
3532, 1561, 1, 1
3532, 1562, 1, 1
3532, 1563, 1, 1
3532, 1564, 1, 1
3532, 1565, 1, 1
3532, 1566, 1, 1
3532, 1567, 1, 1
3532, 1568, 1, 1
3532, 1569, 1, 1
3532, 1570, 1, 1
3532, 1571, 1, 1
3532, 1572, 1, 1
3532, 1573, 1, 1
3532, 1574, 1, 1
3532, 1575, 1, 1
3532, 1576, 1, 1
3532, 1577, 1, 1
3532, 1578, 1, 1
3532, 1579, 1, 1
3532, 1580, 1, 1
3532, 1581, 1, 1
3532, 1582, 1, 1
3532, 1583, 1, 1
3532, 1584, 1, 1
3532, 1585, 1, 1
3532, 1586, 1, 1
3532, 1587, 1, 1
3532, 1588, 1, 1
3532, 1589, 1, 1
3532, 1590, 1, 1
3532, 1591, 1, 1
3532, 1592, 1, 1
3532, 1593, 1, 1
3532, 1594, 1, 1
3532, 1595, 1, 1
3532, 1596, 1, 1
3532, 1597, 1, 1
3532, 1598, 1, 1
3532, 1599, 1, 1
3532, 1600, 1, 1
3532, 1601, 1, 1
3532, 1602, 1, 1
3532, 1603, 1, 1
3532, 1604, 1, 1
3532, 1605, 1, 1
3532, 1606, 1, 1
3532, 1607, 1, 1
3532, 1608, 1, 1
3532, 1609, 1, 1
3532, 1610, 1, 1
3532, 1611, 1, 1
3532, 1612, 1, 1
3532, 1613, 1, 1
3532, 1614, 1, 1
3532, 1615, 1, 1
3532, 1616, 1, 1
3532, 1617, 1, 1
3532, 1618, 1, 1
3532, 1619, 1, 1
3532, 1620, 1, 1
3532, 1621, 1, 1
3532, 1622, 1, 1
3532, 1623, 1, 1
3532, 1624, 1, 1
3532, 1625, 1, 1
3532, 1626, 1, 1
3532, 1627, 1, 1
3532, 1628, 1, 1
3532, 1629, 1, 1
3532, 1630, 1, 1
3532, 1631, 1, 1
3532, 1632, 1, 1
3532, 1633, 1, 1
3532, 1634, 1, 1
3532, 1635, 1, 1
3532, 1636, 1, 1
3532, 1637, 1, 1
3532, 1638, 1, 1
3532, 1639, 1, 1
3532, 1640, 1, 1
3532, 1641, 1, 1
3532, 1642, 1, 1
3532, 1643, 1, 1
3532, 1644, 1, 1
3532, 1645, 1, 1
3532, 1646, 1, 1
3532, 1647, 1, 1
3532, 1648, 1, 1
3532, 1649, 1, 1
3532, 1650, 1, 1
3532, 1651, 1, 1
3532, 1652, 1, 1
3532, 1653, 1, 1
3532, 1654, 1, 1
3532, 1655, 1, 1
3532, 1656, 1, 1
3532, 1657, 1, 1
3532, 1658, 1, 1
3532, 1659, 1, 1
3532, 1660, 1, 1
3532, 1661, 1, 1
3532, 1662, 1, 1
3532, 1663, 1, 1
3532, 1664, 1, 1
3532, 1665, 1, 1
3532, 1666, 1, 1
3532, 1667, 1, 1
3532, 1668, 1, 1
3532, 1669, 1, 1
3532, 1670, 1, 1
3532, 1671, 1, 1
3532, 1672, 1, 1
3532, 1673, 1, 1
3532, 1674, 1, 1
3532, 1675, 1, 1
3532, 1676, 1, 1
3532, 1677, 1, 1
3532, 1678, 1, 1
3532, 1679, 1, 1
3532, 1680, 1, 1
3532, 1681, 1, 1
3532, 1682, 1, 1
3532, 1683, 1, 1
3532, 1684, 1, 1
3532, 1685, 1, 1
3532, 1686, 1, 1
3532, 1687, 1, 1
3532, 1688, 1, 1
3532, 1689, 1, 1
3532, 1690, 1, 1
3532, 1691, 1, 1
3532, 1692, 1, 1
3532, 1693, 1, 1
3532, 1694, 1, 1
3532, 1695, 1, 1
3532, 1696, 1, 1
3532, 1697, 1, 1
3532, 1698, 1, 1
3532, 1699, 1, 1
3532, 1700, 1, 1
3532, 1701, 1, 1
3532, 1702, 1, 1
3532, 1703, 1, 1
3532, 1704, 1, 1
3532, 1705, 1, 1
3532, 1706, 1, 1
3532, 1707, 1, 1
3532, 1708, 1, 1
3532, 1709, 1, 1
3532, 1710, 1, 1
3532, 1711, 1, 1
3532, 1712, 1, 1
3532, 1713, 1, 1
3532, 1714, 1, 1
3532, 1715, 1, 1
3532, 1716, 1, 1
3532, 1717, 1, 1
3532, 1718, 1, 1
3532, 1719, 1, 1
3532, 1720, 1, 1
3532, 1721, 1, 1
3532, 1722, 1, 1
3532, 1723, 1, 1
3532, 1724, 1, 1
3532, 1725, 1, 1
3532, 1726, 1, 1
3532, 1727, 1, 1
3532, 1728, 1, 1
3532, 1729, 1, 1
3532, 1730, 1, 1
3532, 1731, 1, 1
3532, 1732, 1, 1
3532, 1733, 1, 1
3532, 1734, 1, 1
3532, 1735, 1, 1
3532, 1736, 1, 1
3532, 1737, 1, 1
3532, 1738, 1, 1
3532, 1739, 1, 1
3532, 1740, 1, 1
3532, 1741, 1, 1
3532, 1742, 1, 1
3532, 1743, 1, 1
3532, 1744, 1, 1
3532, 1745, 1, 1
3532, 1746, 1, 1
3532, 1747, 1, 1
3532, 1748, 1, 1
3532, 1749, 1, 1
3532, 1750, 1, 1
3532, 1751, 1, 1
3532, 1752, 1, 1
3532, 1753, 1, 1
3532, 1754, 1, 1
3532, 1755, 1, 1
3532, 1756, 1, 1
3532, 1757, 1, 1
3532, 1758, 1, 1
3532, 1759, 1, 1
3532, 1760, 1, 1
3532, 1761, 1, 1
3532, 1762, 1, 1
3532, 1763, 1, 1
3532, 1764, 1, 1
3532, 1765, 1, 1
3532, 1766, 1, 1
3532, 1767, 1, 1
3532, 1768, 1, 1
3532, 1769, 1, 1
3532, 1770, 1, 1
3532, 1771, 1, 1
3532, 1772, 1, 1
3532, 1773, 1, 1
3532, 1774, 1, 1
3532, 1775, 1, 1
3532, 1776, 1, 1
3532, 1777, 1, 1
3532, 1778, 1, 1
3532, 1779, 1, 1
3532, 1780, 1, 1
3532, 1781, 1, 1
3532, 1782, 1, 1
3532, 1783, 1, 1
3532, 1784, 1, 1
3532, 1785, 1, 1
3532, 1786, 1, 1
3532, 1787, 1, 1
3532, 1788, 1, 1
3532, 1789, 1, 1
3532, 1790, 1, 1
3532, 1791, 1, 1
3532, 1792, 1, 1
3532, 1793, 1, 1
3532, 1794, 1, 1
3532, 1795, 1, 1
3532, 1796, 1, 1
3532, 1797, 1, 1
3532, 1798, 1, 1
3532, 1799, 1, 1
3532, 1800, 1, 1
3532, 1801, 1, 1
3532, 1802, 1, 1
3532, 1803, 1, 1
3532, 1804, 1, 1
3532, 1805, 1, 1
3532, 1806, 1, 1
3532, 1807, 1, 1
3532, 1808, 1, 1
3532, 1809, 1, 1
3532, 1810, 1, 1
3532, 1811, 1, 1
3532, 1812, 1, 1
3532, 1813, 1, 1
3532, 1814, 1, 1
3532, 1815, 1, 1
3532, 1816, 1, 1
3532, 1817, 1, 1
3532, 1818, 1, 1
3532, 1819, 1, 1
3532, 1820, 1, 1
3532, 1821, 1, 1
3532, 1822, 1, 1
3532, 1823, 1, 1
3532, 1824, 1, 1
3532, 1825, 1, 1
3532, 1826, 1, 1
3532, 1827, 1, 1
3532, 1828, 1, 1
3532, 1829, 1, 1
3532, 1830, 1, 1
3532, 1831, 1, 1
3532, 1832, 1, 1
3532, 1833, 1, 1
3532, 1834, 1, 1
3532, 1835, 1, 1
3532, 1836, 1, 1
3532, 1837, 1, 1
3532, 1838, 1, 1
3532, 1839, 1, 1
3532, 1840, 1, 1
3532, 1841, 1, 1
3532, 1842, 1, 1
3532, 1843, 1, 1
3532, 1844, 1, 1
3532, 1845, 1, 1
3532, 1846, 1, 1
3532, 1847, 1, 1
3532, 1848, 1, 1
3532, 1849, 1, 1
3532, 1850, 1, 1
3532, 1851, 1, 1
3532, 1852, 1, 1
3532, 1853, 1, 1
3532, 1854, 1, 1
3532, 1855, 1, 1
3532, 1856, 1, 1
3532, 1857, 1, 1
3532, 1858, 1, 1
3532, 1859, 1, 1
3532, 1860, 1, 1
3532, 1861, 1, 1
3532, 1862, 1, 1
3532, 1863, 1, 1
3532, 1864, 1, 1
3532, 1865, 1, 1
3532, 1866, 1, 1
3532, 1867, 1, 1
3532, 1868, 1, 1
3532, 1869, 1, 1
3532, 1870, 1, 1
3532, 1871, 1, 1
3532, 1872, 1, 1
3532, 1873, 1, 1
3532, 1874, 1, 1
3532, 1875, 1, 1
3532, 1876, 1, 1
3532, 1877, 1, 1
3532, 1878, 1, 1
3532, 1879, 1, 1
3532, 1880, 1, 1
3532, 1881, 1, 1
3532, 1882, 1, 1
3532, 1883, 1, 1
3532, 1884, 1, 1
3532, 1885, 1, 1
3532, 1886, 1, 1
3532, 1887, 1, 1
3532, 1888, 1, 1
3532, 1889, 1, 1
3532, 1890, 1, 1
3532, 1891, 1, 1
3532, 1892, 1, 1
3532, 1893, 1, 1
3532, 1894, 1, 1
3532, 1895, 1, 1
3532, 1896, 1, 1
3532, 1897, 1, 1
3532, 1898, 1, 1
3532, 1899, 1, 1
3532, 1900, 1, 1
3532, 1901, 1, 1
3532, 1902, 1, 1
3532, 1903, 1, 1
3532, 1904, 1, 1
3532, 1905, 1, 1
3532, 1906, 1, 1
3532, 1907, 1, 1
3532, 1908, 1, 1
3532, 1909, 1, 1
3532, 1910, 1, 1
3532, 1911, 1, 1
3532, 1912, 1, 1
3532, 1913, 1, 1
3532, 1914, 1, 1
3532, 1915, 1, 1
3532, 1916, 1, 1
3532, 1917, 1, 1
3532, 1918, 1, 1
3532, 1919, 1, 1
3532, 1920, 1, 1
3532, 1921, 1, 1
3532, 1922, 1, 1
3532, 1923, 1, 1
3532, 1924, 1, 1
3532, 1925, 1, 1
3532, 1926, 1, 1
3532, 1927, 1, 1
3532, 1928, 1, 1
3532, 1929, 1, 1
3532, 1930, 1, 1
3532, 1931, 1, 1
3532, 1932, 1, 1
3532, 1933, 1, 1
3532, 1934, 1, 1
3532, 1935, 1, 1
3532, 1936, 1, 1
3532, 1937, 1, 1
3532, 1938, 1, 1
3532, 1939, 1, 1
3532, 1940, 1, 1
3532, 1941, 1, 1
3532, 1942, 1, 1
3532, 1943, 1, 1
3532, 1944, 1, 1
3532, 1945, 1, 1
3532, 1946, 1, 1
3532, 1947, 1, 1
3532, 1948, 1, 1
3532, 1949, 1, 1
3532, 1950, 1, 1
3532, 1951, 1, 1
3532, 1952, 1, 1
3532, 1953, 1, 1
3532, 1954, 1, 1
3532, 1955, 1, 1
3532, 1956, 1, 1
3532, 1957, 1, 1
3532, 1958, 1, 1
3532, 1959, 1, 1
3532, 1960, 1, 1
3532, 1961, 1, 1
3532, 1962, 1, 1
3532, 1963, 1, 1
3532, 1964, 1, 1
3532, 1965, 1, 1
3532, 1966, 1, 1
3532, 1967, 1, 1
3532, 1968, 1, 1
3532, 1969, 1, 1
3532, 1970, 1, 1
3532, 1971, 1, 1
3532, 1972, 1, 1
3532, 1973, 1, 1
3532, 1974, 1, 1
3532, 1975, 1, 1
3532, 1976, 1, 1
3532, 1977, 1, 1
3532, 1978, 1, 1
3532, 1979, 1, 1
3532, 1980, 1, 1
3532, 1981, 1, 1
3532, 1982, 1, 1
3532, 1983, 1, 1
3532, 1984, 1, 1
3532, 1985, 1, 1
3532, 1986, 1, 1
3532, 1987, 1, 1
3532, 1988, 1, 1
3532, 1989, 1, 1
3532, 1990, 1, 1
3532, 1991, 1, 1
3532, 1992, 1, 1
3532, 1993, 1, 1
3532, 1994, 1, 1
3532, 1995, 1, 1
3532, 1996, 1, 1
3532, 1997, 1, 1
3532, 1998, 1, 1
3532, 1999, 1, 1
3532, 2000, 1, 1
3532, 2001, 1, 1
3532, 2002, 1, 1
3532, 2003, 1, 1
3532, 2004, 1, 1
3532, 2005, 1, 1
3532, 2006, 1, 1
3532, 2007, 1, 1
3532, 2008, 1, 1
3532, 2009, 1, 1
3532, 2010, 1, 1
3532, 2011, 1, 1
3532, 2012, 1, 1
3532, 2013, 1, 1
3532, 2014, 1, 1
3532, 2015, 1, 1
3532, 2016, 1, 1
3532, 2017, 1, 1
3532, 2018, 1, 1
3532, 2019, 1, 1
3532, 2020, 1, 1
3532, 2021, 1, 1
3532, 2022, 1, 1
3532, 2023, 1, 1
3532, 2024, 1, 1
3532, 2025, 1, 1
3532, 2026, 1, 1
3532, 2027, 1, 1
3532, 2028, 1, 1
3532, 2029, 1, 1
3532, 2030, 1, 1
3532, 2031, 1, 1
3532, 2032, 1, 1
3532, 2033, 1, 1
3532, 2034, 1, 1
3532, 2035, 1, 1
3532, 2036, 1, 1
3532, 2037, 1, 1
3532, 2038, 1, 1
3532, 2039, 1, 1
3532, 2040, 1, 1
3532, 2041, 1, 1
3532, 2042, 1, 1
3532, 2043, 1, 1
3532, 2044, 1, 1
3532, 2045, 1, 1
3532, 2046, 1, 1
3532, 2047, 1, 1
3532, 2048, 1, 1
3532, 2049, 1, 1
3532, 2050, 1, 1
3532, 2051, 1, 1
3532, 2052, 1, 1
3532, 2053, 1, 1
3532, 2054, 1, 1
3532, 2055, 1, 1
3532, 2056, 1, 1
3532, 2057, 1, 1
3532, 2058, 1, 1
3532, 2059, 1, 1
3532, 2060, 1, 1
3532, 2061, 1, 1
3532, 2062, 1, 1
3532, 2063, 1, 1
3532, 2064, 1, 1
3532, 2065, 1, 1
3532, 2066, 1, 1
3532, 2067, 1, 1
3532, 2068, 1, 1
3532, 2069, 1, 1
3532, 2070, 1, 1
3532, 2071, 1, 1
3532, 2072, 1, 1
3532, 2073, 1, 1
3532, 2074, 1, 1
3532, 2075, 1, 1
3532, 2076, 1, 1
3532, 2077, 1, 1
3532, 2078, 1, 1
3532, 2079, 1, 1
3532, 2080, 1, 1
3532, 2081, 1, 1
3532, 2082, 1, 1
3532, 2083, 1, 1
3532, 2084, 1, 1
3532, 2085, 1, 1
3532, 2086, 1, 1
3532, 2087, 1, 1
3532, 2088, 1, 1
3532, 2089, 1, 1
3532, 2090, 1, 1
3532, 2091, 1, 1
3532, 2092, 1, 1
3532, 2093, 1, 1
3532, 2094, 1, 1
3532, 2095, 1, 1
3532, 2096, 1, 1
3532, 2097, 1, 1
3532, 2098, 1, 1
3532, 2099, 1, 1
3532, 2100, 1, 1
3532, 2101, 1, 1
3532, 2102, 1, 1
3532, 2103, 1, 1
3532, 2104, 1, 1
3532, 2105, 1, 1
3532, 2106, 1, 1
3532, 2107, 1, 1
3532, 2108, 1, 1
3532, 2109, 1, 1
3532, 2110, 1, 1
3532, 2111, 1, 1
3532, 2112, 1, 1
3532, 2113, 1, 1
3532, 2114, 1, 1
3532, 2115, 1, 1
3532, 2116, 1, 1
3532, 2117, 1, 1
3532, 2118, 1, 1
3532, 2119, 1, 1
3532, 2120, 1, 1
3532, 2121, 1, 1
3532, 2122, 1, 1
3532, 2123, 1, 1
3532, 2124, 1, 1
3532, 2125, 1, 1
3532, 2126, 1, 1
3532, 2127, 1, 1
3532, 2128, 1, 1
3532, 2129, 1, 1
3532, 2130, 1, 1
3532, 2131, 1, 1
3532, 2132, 1, 1
3532, 2133, 1, 1
3532, 2134, 1, 1
3532, 2135, 1, 1
3532, 2136, 1, 1
3532, 2137, 1, 1
3532, 2138, 1, 1
3532, 2139, 1, 1
3532, 2140, 1, 1
3532, 2141, 1, 1
3532, 2142, 1, 1
3532, 2143, 1, 1
3532, 2144, 1, 1
3532, 2145, 1, 1
3532, 2146, 1, 1
3532, 2147, 1, 1
3532, 2148, 1, 1
3532, 2149, 1, 1
3532, 2150, 1, 1
3532, 2151, 1, 1
3532, 2152, 1, 1
3532, 2153, 1, 1
3532, 2154, 1, 1
3532, 2155, 1, 1
3532, 2156, 1, 1
3532, 2157, 1, 1
3532, 2158, 1, 1
3532, 2159, 1, 1
3532, 2160, 1, 1
3532, 2161, 1, 1
3532, 2162, 1, 1
3532, 2163, 1, 1
3532, 2164, 1, 1
3532, 2165, 1, 1
3532, 2166, 1, 1
3532, 2167, 1, 1
3532, 2168, 1, 1
3532, 2169, 1, 1
3532, 2170, 1, 1
3532, 2171, 1, 1
3532, 2172, 1, 1
3532, 2173, 1, 1
3532, 2174, 1, 1
3532, 2175, 1, 1
3532, 2176, 1, 1
3532, 2177, 1, 1
3532, 2178, 1, 1
3532, 2179, 1, 1
3532, 2180, 1, 1
3532, 2181, 1, 1
3532, 2182, 1, 1
3532, 2183, 1, 1
3532, 2184, 1, 1
3532, 2185, 1, 1
3532, 2186, 1, 1
3532, 2187, 1, 1
3532, 2188, 1, 1
3532, 2189, 1, 1
3532, 2190, 1, 1
3532, 2191, 1, 1
3532, 2192, 1, 1
3532, 2193, 1, 1
3532, 2194, 1, 1
3532, 2195, 1, 1
3532, 2196, 1, 1
3532, 2197, 1, 1
3532, 2198, 1, 1
3532, 2199, 1, 1
3532, 2200, 1, 1
3532, 2201, 1, 1
3532, 2202, 1, 1
3532, 2203, 1, 1
3532, 2204, 1, 1
3532, 2205, 1, 1
3532, 2206, 1, 1
3532, 2207, 1, 1
3532, 2208, 1, 1
3532, 2209, 1, 1
3532, 2210, 1, 1
3532, 2211, 1, 1
3532, 2212, 1, 1
3532, 2213, 1, 1
3532, 2214, 1, 1
3532, 2215, 1, 1
3532, 2216, 1, 1
3532, 2217, 1, 1
3532, 2218, 1, 1
3532, 2219, 1, 1
3532, 2220, 1, 1
3532, 2221, 1, 1
3532, 2222, 1, 1
3532, 2223, 1, 1
3532, 2224, 1, 1
3532, 2225, 1, 1
3532, 2226, 1, 1
3532, 2227, 1, 1
3532, 2228, 1, 1
3532, 2229, 1, 1
3532, 2230, 1, 1
3532, 2231, 1, 1
3532, 2232, 1, 1
3532, 2233, 1, 1
3532, 2234, 1, 1
3532, 2235, 1, 1
3532, 2236, 1, 1
3532, 2237, 1, 1
3532, 2238, 1, 1
3532, 2239, 1, 1
3532, 2240, 1, 1
3532, 2241, 1, 1
3532, 2242, 1, 1
3532, 2243, 1, 1
3532, 2244, 1, 1
3532, 2245, 1, 1
3532, 2246, 1, 1
3532, 2247, 1, 1
3532, 2248, 1, 1
3532, 2249, 1, 1
3532, 2250, 1, 1
3532, 2251, 1, 1
3532, 2252, 1, 1
3532, 2253, 1, 1
3532, 2254, 1, 1
3532, 2255, 1, 1
3532, 2256, 1, 1
3532, 2257, 1, 1
3532, 2258, 1, 1
3532, 2259, 1, 1
3532, 2260, 1, 1
3532, 2261, 1, 1
3532, 2262, 1, 1
3532, 2263, 1, 1
3532, 2264, 1, 1
3532, 2265, 1, 1
3532, 2266, 1, 1
3532, 2267, 1, 1
3532, 2268, 1, 1
3532, 2269, 1, 1
3532, 2270, 1, 1
3532, 2271, 1, 1
3532, 2272, 1, 1
3532, 2273, 1, 1
3532, 2274, 1, 1
3532, 2275, 1, 1
3532, 2276, 1, 1
3532, 2277, 1, 1
3532, 2278, 1, 1
3532, 2279, 1, 1
3532, 2280, 1, 1
3532, 2281, 1, 1
3532, 2282, 1, 1
3532, 2283, 1, 1
3532, 2284, 1, 1
3532, 2285, 1, 1
3532, 2286, 1, 1
3532, 2287, 1, 1
3532, 2288, 1, 1
3532, 2289, 1, 1
3532, 2290, 1, 1
3532, 2291, 1, 1
3532, 2292, 1, 1
3532, 2293, 1, 1
3532, 2294, 1, 1
3532, 2295, 1, 1
3532, 2296, 1, 1
3532, 2297, 1, 1
3532, 2298, 1, 1
3532, 2299, 1, 1
3532, 2300, 1, 1
3532, 2301, 1, 1
3532, 2302, 1, 1
3532, 2303, 1, 1
3532, 2304, 1, 1
3532, 2305, 1, 1
3532, 2306, 1, 1
3532, 2307, 1, 1
3532, 2308, 1, 1
3532, 2309, 1, 1
3532, 2310, 1, 1
3532, 2311, 1, 1
3532, 2312, 1, 1
3532, 2313, 1, 1
3532, 2314, 1, 1
3532, 2315, 1, 1
3532, 2316, 1, 1
3532, 2317, 1, 1
3532, 2318, 1, 1
3532, 2319, 1, 1
3532, 2320, 1, 1
3532, 2321, 1, 1
3532, 2322, 1, 1
3532, 2323, 1, 1
3532, 2324, 1, 1
3532, 2325, 1, 1
3532, 2326, 1, 1
3532, 2327, 1, 1
3532, 2328, 1, 1
3532, 2329, 1, 1
3532, 2330, 1, 1
3532, 2331, 1, 1
3532, 2332, 1, 1
3532, 2333, 1, 1
3532, 2334, 1, 1
3532, 2335, 1, 1
3532, 2336, 1, 1
3532, 2337, 1, 1
3532, 2338, 1, 1
3532, 2339, 1, 1
3532, 2340, 1, 1
3532, 2341, 1, 1
3532, 2342, 1, 1
3532, 2343, 1, 1
3532, 2344, 1, 1
3532, 2345, 1, 1
3532, 2346, 1, 1
3532, 2347, 1, 1
3532, 2348, 1, 1
3532, 2349, 1, 1
3532, 2350, 1, 1
3532, 2351, 1, 1
3532, 2352, 1, 1
3532, 2353, 1, 1
3532, 2354, 1, 1
3532, 2355, 1, 1
3532, 2356, 1, 1
3532, 2357, 1, 1
3532, 2358, 1, 1
3532, 2359, 1, 1
3532, 2360, 1, 1
3532, 2361, 1, 1
3532, 2362, 1, 1
3532, 2363, 1, 1
3532, 2364, 1, 1
