Position, Velocity, Time, Started
394, 5026.18994140625, 297, 1
399, 5026.18994140625, 298, 1
403, 5026.18994140625, 299, 1
408, 5026.18994140625, 300, 1
414, 5026.18994140625, 301, 1
419, 5026.18994140625, 302, 1
429, 5026.18994140625, 304, 1
434, 5026.18994140625, 305, 1
439, 5026.18994140625, 306, 1
443, 5026.18994140625, 307, 1
448, 5026.18994140625, 308, 1
452, 5026.18994140625, 309, 1
458, 5026.18994140625, 310, 1
462, 5026.18994140625, 311, 1
472, 5026.18994140625, 313, 1
476, 5026.18994140625, 314, 1
482, 5026.18994140625, 315, 1
487, 5026.18994140625, 316, 1
492, 5026.18994140625, 317, 1
496, 5026.18994140625, 318, 1
502, 5026.18994140625, 319, 1
507, 5026.18994140625, 320, 1
767, 5026.18994140625, 321, 1
522, 5026.18994140625, 323, 1
527, 5026.18994140625, 324, 1
531, 5026.18994140625, 325, 1
537, 5026.18994140625, 326, 1
542, 5026.18994140625, 327, 1
547, 5026.18994140625, 328, 1
552, 5026.18994140625, 329, 1
557, 5026.18994140625, 330, 1
562, 5026.18994140625, 331, 1
572, 5026.18994140625, 333, 1
577, 5026.18994140625, 334, 1
582, 5026.18994140625, 335, 1
587, 5026.18994140625, 336, 1
591, 5026.18994140625, 337, 1
596, 5026.18994140625, 338, 1
601, 5026.18994140625, 339, 1
606, 5026.18994140625, 340, 1
616, 5026.18994140625, 342, 1
621, 5026.18994140625, 343, 1
626, 5026.18994140625, 344, 1
630, 5026.18994140625, 345, 1
634, 5026.18994140625, 346, 1
639, 5026.18994140625, 347, 1
644, 5026.18994140625, 348, 1
649, 5026.18994140625, 349, 1
659, 5026.18994140625, 351, 1
664, 5026.18994140625, 352, 1
669, 5026.18994140625, 353, 1
674, 5026.18994140625, 354, 1
679, 5026.18994140625, 355, 1
683, 5026.18994140625, 356, 1
688, 5026.18994140625, 357, 1
692, 5026.18994140625, 358, 1
697, 5026.18994140625, 359, 1
707, 5026.18994140625, 361, 1
712, 5026.18994140625, 362, 1
716, 5026.18994140625, 363, 1
721, 5026.18994140625, 364, 1
726, 5026.18994140625, 365, 1
731, 5026.18994140625, 366, 1
736, 5026.18994140625, 367, 1
741, 5026.18994140625, 368, 1
746, 5026.18994140625, 369, 1
756, 5026.18994140625, 371, 1
761, 5026.18994140625, 372, 1
766, 5026.18994140625, 373, 1
771, 5026.18994140625, 374, 1
776, 5026.18994140625, 375, 1
781, 5026.18994140625, 376, 1
786, 5026.18994140625, 377, 1
791, 5026.18994140625, 378, 1
801, 5026.18994140625, 380, 1
805, 5026.18994140625, 381, 1
810, 5026.18994140625, 382, 1
815, 5026.18994140625, 383, 1
819, 5026.18994140625, 384, 1
824, 5026.18994140625, 385, 1
829, 5026.18994140625, 386, 1
834, 5026.18994140625, 387, 1
839, 5026.18994140625, 388, 1
849, 5026.18994140625, 390, 1
854, 5026.18994140625, 391, 1
858, 5026.18994140625, 392, 1
863, 5026.18994140625, 393, 1
867, 5026.18994140625, 394, 1
872, 5026.18994140625, 395, 1
877, 5026.18994140625, 396, 1
882, 5026.18994140625, 397, 1
892, 5026.18994140625, 399, 1
897, 5026.18994140625, 400, 1
901, 5026.18994140625, 401, 1
906, 5026.18994140625, 402, 1
911, 5026.18994140625, 403, 1
916, 5026.18994140625, 404, 1
921, 5026.18994140625, 405, 1
925, 5026.18994140625, 406, 1
930, 5026.18994140625, 407, 1
940, 5026.18994140625, 409, 1
945, 5026.18994140625, 410, 1
950, 5026.18994140625, 411, 1
954, 5026.18994140625, 412, 1
959, 5026.18994140625, 413, 1
964, 5026.18994140625, 414, 1
969, 5026.18994140625, 415, 1
974, 5026.18994140625, 416, 1
979, 5026.18994140625, 417, 1
989, 5026.18994140625, 419, 1
994, 5026.18994140625, 420, 1
999, 5026.18994140625, 421, 1
1003, 5026.18994140625, 422, 1
1008, 5026.18994140625, 423, 1
1012, 5026.18994140625, 424, 1
1017, 5026.18994140625, 425, 1
1022, 5026.18994140625, 426, 1
1032, 5026.18994140625, 428, 1
1037, 5026.18994140625, 429, 1
1041, 5026.18994140625, 430, 1
1046, 5026.18994140625, 431, 1
1050, 5026.18994140625, 432, 1
1055, 5026.18994140625, 433, 1
1060, 5026.18994140625, 434, 1
1064, 5026.18994140625, 435, 1
1070, 5026.18994140625, 436, 1
1074, 5026.18994140625, 437, 1
1084, 5026.18994140625, 439, 1
1089, 5026.18994140625, 440, 1
1094, 5026.18994140625, 441, 1
1098, 5026.18994140625, 442, 1
1104, 5026.18994140625, 443, 1
1108, 5026.18994140625, 444, 1
1114, 5026.18994140625, 445, 1
1118, 5026.18994140625, 446, 1
1129, 5026.18994140625, 448, 1
1134, 5026.18994140625, 449, 1
1139, 5026.18994140625, 450, 1
1144, 5026.18994140625, 451, 1
1149, 5026.18994140625, 452, 1
1154, 5026.18994140625, 453, 1
1159, 5026.18994140625, 454, 1
1163, 5026.18994140625, 455, 1
1173, 5026.18994140625, 457, 1
1177, 5026.18994140625, 458, 1
1182, 5026.18994140625, 459, 1
1187, 5026.18994140625, 460, 1
1191, 5026.18994140625, 461, 1
1196, 5026.18994140625, 462, 1
1201, 5026.18994140625, 463, 1
1206, 5026.18994140625, 464, 1
1211, 5026.18994140625, 465, 1
1221, 5026.18994140625, 467, 1
1226, 5026.18994140625, 468, 1
1231, 5026.18994140625, 469, 1
1235, 5026.18994140625, 470, 1
1240, 5026.18994140625, 471, 1
1245, 5026.18994140625, 472, 1
1250, 5026.18994140625, 473, 1
1255, 5026.18994140625, 474, 1
1259, 5026.18994140625, 475, 1
1270, 5026.18994140625, 477, 1
1275, 5026.18994140625, 478, 1
1279, 5026.18994140625, 479, 1
1285, 5026.18994140625, 480, 1
1289, 5026.18994140625, 481, 1
1294, 5026.18994140625, 482, 1
1298, 5026.18994140625, 483, 1
1303, 5026.18994140625, 484, 1
1313, 5026.18994140625, 486, 1
1318, 5026.18994140625, 487, 1
1323, 5026.18994140625, 488, 1
1327, 5026.18994140625, 489, 1
1332, 5026.18994140625, 490, 1
1337, 5026.18994140625, 491, 1
1342, 5026.18994140625, 492, 1
1347, 5026.18994140625, 493, 1
1352, 5026.18994140625, 494, 1
1362, 5026.18994140625, 496, 1
1367, 5026.18994140625, 497, 1
1372, 5026.18994140625, 498, 1
1377, 5026.18994140625, 499, 1
1382, 5026.18994140625, 500, 1
1387, 5026.18994140625, 501, 1
1392, 5026.18994140625, 502, 1
1397, 5026.18994140625, 503, 1
1402, 5026.18994140625, 504, 1
1412, 5026.18994140625, 506, 1
1417, 5026.18994140625, 507, 1
1421, 5026.18994140625, 508, 1
1425, 5026.18994140625, 509, 1
1430, 5026.18994140625, 510, 1
1435, 5026.18994140625, 511, 1
1440, 5026.18994140625, 512, 1
1445, 5026.18994140625, 513, 1
1455, 5026.18994140625, 515, 1
1460, 5026.18994140625, 516, 1
1465, 5026.18994140625, 517, 1
1470, 5026.18994140625, 518, 1
1474, 5026.18994140625, 519, 1
1479, 5026.18994140625, 520, 1
1484, 5026.18994140625, 521, 1
1489, 5026.18994140625, 522, 1
1494, 5026.18994140625, 523, 1
1504, 5026.18994140625, 525, 1
1509, 5026.18994140625, 526, 1
1514, 5026.18994140625, 527, 1
1518, 5026.18994140625, 528, 1
1524, 5026.18994140625, 529, 1
1529, 5026.18994140625, 530, 1
1533, 5026.18994140625, 531, 1
1538, 5026.18994140625, 532, 1
1548, 5026.18994140625, 534, 1
1552, 5026.18994140625, 535, 1
1557, 5026.18994140625, 536, 1
1562, 5026.18994140625, 537, 1
1567, 5026.18994140625, 538, 1
1572, 5026.18994140625, 539, 1
1577, 5026.18994140625, 540, 1
1582, 5026.18994140625, 541, 1
1592, 5026.18994140625, 543, 1
1597, 5026.18994140625, 544, 1
1601, 5026.18994140625, 545, 1
1607, 5026.18994140625, 546, 1
1612, 5026.18994140625, 547, 1
1616, 5026.18994140625, 548, 1
1621, 5026.18994140625, 549, 1
1626, 5026.18994140625, 550, 1
1630, 5026.18994140625, 551, 1
1640, 5026.18994140625, 553, 1
1645, 5026.18994140625, 554, 1
1649, 5026.18994140625, 555, 1
1654, 5026.18994140625, 556, 1
1658, 5026.18994140625, 557, 1
1663, 5026.18994140625, 558, 1
1667, 5026.18994140625, 559, 1
1671, 5026.18994140625, 560, 1
1681, 5026.18994140625, 562, 1
1686, 5026.18994140625, 563, 1
1690, 5026.18994140625, 564, 1
1695, 5026.18994140625, 565, 1
1699, 5026.18994140625, 566, 1
1704, 5026.18994140625, 567, 1
1709, 5026.18994140625, 568, 1
1714, 5026.18994140625, 569, 1
1719, 5026.18994140625, 570, 1
1724, 5026.18994140625, 571, 1
1733, 5026.18994140625, 573, 1
1738, 5026.18994140625, 574, 1
1743, 5026.18994140625, 575, 1
1748, 5026.18994140625, 576, 1
1753, 5026.18994140625, 577, 1
1757, 5026.18994140625, 578, 1
1763, 5026.18994140625, 579, 1
1768, 5026.18994140625, 580, 1
1778, 5026.18994140625, 582, 1
1783, 5026.18994140625, 583, 1
1788, 5026.18994140625, 584, 1
1793, 5026.18994140625, 585, 1
1798, 5026.18994140625, 586, 1
1803, 5026.18994140625, 587, 1
1808, 5026.18994140625, 588, 1
1813, 5026.18994140625, 589, 1
1818, 5026.18994140625, 590, 1
1827, 5026.18994140625, 592, 1
1832, 5026.18994140625, 593, 1
1837, 5026.18994140625, 594, 1
1842, 5026.18994140625, 595, 1
1846, 5026.18994140625, 596, 1
1851, 5026.18994140625, 597, 1
1856, 5026.18994140625, 598, 1
1861, 5026.18994140625, 599, 1
1871, 5026.18994140625, 601, 1
1876, 5026.18994140625, 602, 1
1881, 5026.18994140625, 603, 1
1886, 5026.18994140625, 604, 1
1891, 5026.18994140625, 605, 1
1896, 5026.18994140625, 606, 1
1901, 5026.18994140625, 607, 1
1906, 5026.18994140625, 608, 1
1911, 5026.18994140625, 609, 1
1921, 5026.18994140625, 611, 1
1926, 5026.18994140625, 612, 1
1930, 5026.18994140625, 613, 1
1936, 5026.18994140625, 614, 1
1940, 5026.18994140625, 615, 1
1944, 5026.18994140625, 616, 1
1949, 5026.18994140625, 617, 1
1954, 5026.18994140625, 618, 1
1964, 5026.18994140625, 620, 1
1969, 5026.18994140625, 621, 1
1974, 5026.18994140625, 622, 1
1978, 5026.18994140625, 623, 1
1983, 5026.18994140625, 624, 1
1988, 5026.18994140625, 625, 1
1993, 5026.18994140625, 626, 1
1998, 5026.18994140625, 627, 1
2003, 5026.18994140625, 628, 1
2013, 5026.18994140625, 630, 1
2018, 5026.18994140625, 631, 1
2023, 5026.18994140625, 632, 1
2027, 5026.18994140625, 633, 1
2032, 5026.18994140625, 634, 1
2037, 5026.18994140625, 635, 1
2042, 5026.18994140625, 636, 1
2046, 5026.18994140625, 637, 1
2056, 5026.18994140625, 639, 1
2061, 5026.18994140625, 640, 1
2066, 5026.18994140625, 641, 1
2071, 5026.18994140625, 642, 1
2076, 5026.18994140625, 643, 1
2080, 5026.18994140625, 644, 1
2085, 5026.18994140625, 645, 1
2090, 5026.18994140625, 646, 1
2094, 5026.18994140625, 647, 1
2104, 5026.18994140625, 649, 1
2109, 5026.18994140625, 650, 1
2113, 5026.18994140625, 651, 1
2118, 5026.18994140625, 652, 1
2123, 5026.18994140625, 653, 1
2128, 5026.18994140625, 654, 1
2133, 5026.18994140625, 655, 1
2138, 5026.18994140625, 656, 1
2143, 5026.18994140625, 657, 1
2152, 5026.18994140625, 659, 1
2157, 5026.18994140625, 660, 1
2162, 5026.18994140625, 661, 1
2166, 5026.18994140625, 662, 1
2171, 5026.18994140625, 663, 1
2176, 5026.18994140625, 664, 1
2181, 5026.18994140625, 665, 1
2186, 5026.18994140625, 666, 1
2196, 5026.18994140625, 668, 1
2201, 5026.18994140625, 669, 1
2206, 5026.18994140625, 670, 1
2210, 5026.18994140625, 671, 1
2215, 5026.18994140625, 672, 1
2220, 5026.18994140625, 673, 1
2225, 5026.18994140625, 674, 1
2230, 5026.18994140625, 675, 1
2235, 5026.18994140625, 676, 1
2245, 5026.18994140625, 678, 1
2250, 5026.18994140625, 679, 1
2255, 5026.18994140625, 680, 1
2260, 5026.18994140625, 681, 1
2264, 5026.18994140625, 682, 1
2269, 5026.18994140625, 683, 1
2274, 5026.18994140625, 684, 1
2279, 5026.18994140625, 685, 1
2289, 5026.18994140625, 687, 1
2293, 5026.18994140625, 688, 1
2298, 5026.18994140625, 689, 1
2303, 5026.18994140625, 690, 1
2307, 5026.18994140625, 691, 1
2312, 5026.18994140625, 692, 1
2317, 5026.18994140625, 693, 1
2322, 5026.18994140625, 694, 1
2327, 5026.18994140625, 695, 1
2331, 5026.18994140625, 696, 1
2340, 5026.18994140625, 698, 1
2344, 5026.18994140625, 699, 1
2349, 5026.18994140625, 700, 1
2354, 5026.18994140625, 701, 1
2359, 5026.18994140625, 702, 1
2364, 5026.18994140625, 703, 1
2369, 5026.18994140625, 704, 1
2374, 5026.18994140625, 705, 1
2384, 5026.18994140625, 707, 1
2389, 5026.18994140625, 708, 1
2393, 5026.18994140625, 709, 1
2398, 5026.18994140625, 710, 1
2403, 5026.18994140625, 711, 1
2408, 5026.18994140625, 712, 1
2412, 5026.18994140625, 713, 1
2417, 5026.18994140625, 714, 1
0, 0.0, 716, 1
0, 0.0, 717, 1
0, 0.0, 718, 1
0, 0.0, 719, 1
0, 0.0, 720, 1
0, 0.0, 721, 1
0, 0.0, 722, 1
0, 0.0, 723, 1
0, 0.0, 724, 1
0, 0.0, 725, 1
0, 0.0, 726, 1
0, 0.0, 728, 1
0, 0.0, 729, 1
0, 0.0, 730, 1
0, 0.0, 731, 1
0, 0.0, 732, 1
0, 0.0, 733, 1
0, 0.0, 734, 1
0, 0.0, 735, 1
0, 0.0, 736, 1
0, 0.0, 738, 1
0, 0.0, 739, 1
0, 0.0, 740, 1
0, 0.0, 741, 1
0, 0.0, 742, 1
0, 0.0, 743, 1
0, 0.0, 744, 1
0, 0.0, 745, 1
0, 0.0, 746, 1
0, 0.0, 747, 1
0, 0.0, 749, 1
0, 0.0, 750, 1
0, 0.0, 751, 1
0, 0.0, 752, 1
0, 0.0, 753, 1
0, 0.0, 754, 1
0, 0.0, 755, 1
0, 0.0, 756, 1
0, 0.0, 757, 1
0, 0.0, 759, 1
0, 0.0, 760, 1
0, 0.0, 761, 1
0, 0.0, 762, 1
0, 0.0, 763, 1
0, 0.0, 764, 1
0, 0.0, 765, 1
0, 0.0, 766, 1
0, 0.0, 767, 1
0, 0.0, 768, 1
0, 0.0, 770, 1
0, 0.0, 771, 1
0, 0.0, 772, 1
0, 0.0, 773, 1
0, 0.0, 774, 1
0, 0.0, 775, 1
0, 0.0, 776, 1
0, 0.0, 777, 1
0, 0.0, 778, 1
0, 0.0, 780, 1
0, 0.0, 781, 1
0, 0.0, 782, 1
0, 0.0, 783, 1
0, 0.0, 784, 1
0, 0.0, 785, 1
0, 0.0, 786, 1
0, 0.0, 787, 1
0, 0.0, 788, 1
0, 0.0, 789, 1
0, 0.0, 791, 1
0, 0.0, 792, 1
0, 0.0, 793, 1
0, 0.0, 794, 1
0, 0.0, 795, 1
0, 0.0, 796, 1
0, 0.0, 797, 1
0, 0.0, 798, 1
0, 0.0, 799, 1
0, 0.0, 801, 1
0, 0.0, 802, 1
0, 0.0, 803, 1
0, 0.0, 804, 1
0, 0.0, 805, 1
0, 0.0, 806, 1
0, 0.0, 807, 1
0, 0.0, 808, 1
0, 0.0, 809, 1
0, 0.0, 810, 1
0, 0.0, 812, 1
0, 0.0, 813, 1
0, 0.0, 814, 1
0, 0.0, 815, 1
0, 0.0, 816, 1
0, 0.0, 817, 1
0, 0.0, 818, 1
0, 0.0, 819, 1
0, 0.0, 820, 1
0, 0.0, 822, 1
0, 0.0, 823, 1
0, 0.0, 824, 1
0, 0.0, 825, 1
0, 0.0, 826, 1
0, 0.0, 827, 1
0, 0.0, 828, 1
0, 0.0, 829, 1
0, 0.0, 830, 1
0, 0.0, 831, 1
0, 0.0, 833, 1
0, 0.0, 834, 1
0, 0.0, 835, 1
0, 0.0, 836, 1
0, 0.0, 837, 1
0, 0.0, 838, 1
0, 0.0, 839, 1
0, 0.0, 840, 1
0, 0.0, 841, 1
0, 0.0, 843, 1
0, 0.0, 844, 1
0, 0.0, 845, 1
0, 0.0, 846, 1
0, 0.0, 847, 1
0, 0.0, 848, 1
0, 0.0, 849, 1
0, 0.0, 850, 1
0, 0.0, 851, 1
0, 0.0, 852, 1
0, 0.0, 854, 1
0, 0.0, 855, 1
0, 0.0, 856, 1
0, 0.0, 857, 1
0, 0.0, 858, 1
0, 0.0, 859, 1
0, 0.0, 860, 1
0, 0.0, 861, 1
0, 0.0, 862, 1
0, 0.0, 864, 1
0, 0.0, 865, 1
0, 0.0, 866, 1
0, 0.0, 867, 1
0, 0.0, 868, 1
0, 0.0, 869, 1
0, 0.0, 870, 1
0, 0.0, 871, 1
0, 0.0, 872, 1
0, 0.0, 873, 1
0, 0.0, 875, 1
0, 0.0, 876, 1
0, 0.0, 877, 1
0, 0.0, 878, 1
0, 0.0, 879, 1
0, 0.0, 880, 1
0, 0.0, 881, 1
0, 0.0, 882, 1
0, 0.0, 883, 1
0, 0.0, 885, 1
0, 0.0, 886, 1
0, 0.0, 887, 1
0, 0.0, 888, 1
0, 0.0, 889, 1
0, 0.0, 890, 1
0, 0.0, 891, 1
0, 0.0, 892, 1
0, 0.0, 893, 1
0, 0.0, 894, 1
0, 0.0, 896, 1
0, 0.0, 897, 1
0, 0.0, 898, 1
0, 0.0, 899, 1
0, 0.0, 900, 1
0, 0.0, 901, 1
0, 0.0, 902, 1
0, 0.0, 903, 1
0, 0.0, 904, 1
0, 0.0, 905, 1
0, 0.0, 907, 1
0, 0.0, 908, 1
0, 0.0, 909, 1
0, 0.0, 910, 1
0, 0.0, 911, 1
0, 0.0, 912, 1
0, 0.0, 913, 1
0, 0.0, 914, 1
0, 0.0, 915, 1
0, 0.0, 917, 1
0, 0.0, 918, 1
0, 0.0, 919, 1
0, 0.0, 920, 1
0, 0.0, 921, 1
0, 0.0, 922, 1
0, 0.0, 923, 1
0, 0.0, 924, 1
0, 0.0, 925, 1
0, 0.0, 926, 1
0, 0.0, 928, 1
0, 0.0, 929, 1
0, 0.0, 930, 1
0, 0.0, 931, 1
0, 0.0, 932, 1
0, 0.0, 933, 1
0, 0.0, 934, 1
0, 0.0, 935, 1
0, 0.0, 936, 1
0, 0.0, 938, 1
0, 0.0, 939, 1
0, 0.0, 940, 1
0, 0.0, 941, 1
0, 0.0, 942, 1
0, 0.0, 943, 1
0, 0.0, 944, 1
0, 0.0, 945, 1
0, 0.0, 946, 1
0, 0.0, 947, 1
0, 0.0, 949, 1
0, 0.0, 950, 1
0, 0.0, 951, 1
0, 0.0, 952, 1
0, 0.0, 953, 1
0, 0.0, 954, 1
0, 0.0, 955, 1
0, 0.0, 956, 1
0, 0.0, 957, 1
0, 0.0, 959, 1
0, 0.0, 960, 1
0, 0.0, 961, 1
0, 0.0, 962, 1
0, 0.0, 963, 1
0, 0.0, 964, 1
0, 0.0, 965, 1
0, 0.0, 966, 1
0, 0.0, 967, 1
0, 0.0, 968, 1
0, 0.0, 970, 1
0, 0.0, 971, 1
0, 0.0, 972, 1
0, 0.0, 973, 1
0, 0.0, 974, 1
0, 0.0, 975, 1
0, 0.0, 976, 1
0, 0.0, 977, 1
0, 0.0, 978, 1
0, 0.0, 980, 1
0, 0.0, 981, 1
0, 0.0, 982, 1
0, 0.0, 983, 1
0, 0.0, 984, 1
0, 0.0, 985, 1
0, 0.0, 986, 1
0, 0.0, 987, 1
0, 0.0, 988, 1
0, 0.0, 989, 1
0, 0.0, 991, 1
0, 0.0, 992, 1
0, 0.0, 993, 1
0, 0.0, 994, 1
0, 0.0, 995, 1
0, 0.0, 996, 1
0, 0.0, 997, 1
0, 0.0, 998, 1
0, 0.0, 999, 1
0, 0.0, 1001, 1
0, 0.0, 1002, 1
0, 0.0, 1003, 1
0, 0.0, 1004, 1
0, 0.0, 1005, 1
0, 0.0, 1006, 1
0, 0.0, 1007, 1
0, 0.0, 1008, 1
0, 0.0, 1009, 1
0, 0.0, 1010, 1
0, 0.0, 1012, 1
0, 0.0, 1013, 1
0, 0.0, 1014, 1
0, 0.0, 1015, 1
0, 0.0, 1016, 1
0, 0.0, 1017, 1
0, 0.0, 1018, 1
0, 0.0, 1019, 1
0, 0.0, 1020, 1
0, 0.0, 1022, 1
0, 0.0, 1023, 1
0, 0.0, 1024, 1
0, 0.0, 1025, 1
0, 0.0, 1026, 1
0, 0.0, 1027, 1
0, 0.0, 1028, 1
0, 0.0, 1029, 1
0, 0.0, 1030, 1
0, 0.0, 1031, 1
0, 0.0, 1033, 1
0, 0.0, 1034, 1
0, 0.0, 1035, 1
0, 0.0, 1036, 1
0, 0.0, 1037, 1
0, 0.0, 1038, 1
0, 0.0, 1039, 1
0, 0.0, 1040, 1
0, 0.0, 1041, 1
0, 0.0, 1043, 1
0, 0.0, 1044, 1
0, 0.0, 1045, 1
0, 0.0, 1046, 1
0, 0.0, 1047, 1
0, 0.0, 1048, 1
0, 0.0, 1049, 1
0, 0.0, 1050, 1
0, 0.0, 1051, 1
0, 0.0, 1052, 1
0, 0.0, 1054, 1
0, 0.0, 1055, 1
0, 0.0, 1056, 1
0, 0.0, 1057, 1
0, 0.0, 1058, 1
0, 0.0, 1059, 1
0, 0.0, 1060, 1
0, 0.0, 1061, 1
0, 0.0, 1062, 1
0, 0.0, 1064, 1
0, 0.0, 1065, 1
0, 0.0, 1066, 1
0, 0.0, 1067, 1
0, 0.0, 1068, 1
0, 0.0, 1069, 1
0, 0.0, 1070, 1
0, 0.0, 1071, 1
0, 0.0, 1072, 1
0, 0.0, 1073, 1
0, 0.0, 1075, 1
0, 0.0, 1076, 1
0, 0.0, 1077, 1
0, 0.0, 1078, 1
0, 0.0, 1079, 1
0, 0.0, 1080, 1
0, 0.0, 1081, 1
0, 0.0, 1082, 1
0, 0.0, 1083, 1
0, 0.0, 1085, 1
0, 0.0, 1086, 1
0, 0.0, 1087, 1
0, 0.0, 1088, 1
0, 0.0, 1089, 1
0, 0.0, 1090, 1
0, 0.0, 1091, 1
0, 0.0, 1092, 1
0, 0.0, 1093, 1
0, 0.0, 1094, 1
0, 0.0, 1096, 1
0, 0.0, 1097, 1
0, 0.0, 1098, 1
0, 0.0, 1099, 1
0, 0.0, 1100, 1
0, 0.0, 1101, 1
0, 0.0, 1102, 1
0, 0.0, 1103, 1
0, 0.0, 1104, 1
0, 0.0, 1106, 1
0, 0.0, 1107, 1
0, 0.0, 1108, 1
0, 0.0, 1109, 1
0, 0.0, 1110, 1
0, 0.0, 1111, 1
0, 0.0, 1112, 1
0, 0.0, 1113, 1
0, 0.0, 1114, 1
0, 0.0, 1115, 1
0, 0.0, 1117, 1
0, 0.0, 1118, 1
0, 0.0, 1119, 1
0, 0.0, 1120, 1
0, 0.0, 1121, 1
0, 0.0, 1122, 1
0, 0.0, 1123, 1
0, 0.0, 1124, 1
0, 0.0, 1125, 1
0, 0.0, 1126, 1
0, 0.0, 1128, 1
0, 0.0, 1129, 1
0, 0.0, 1130, 1
0, 0.0, 1131, 1
0, 0.0, 1132, 1
0, 0.0, 1133, 1
0, 0.0, 1134, 1
0, 0.0, 1135, 1
0, 0.0, 1136, 1
0, 0.0, 1138, 1
0, 0.0, 1139, 1
0, 0.0, 1140, 1
0, 0.0, 1141, 1
0, 0.0, 1142, 1
0, 0.0, 1143, 1
0, 0.0, 1144, 1
0, 0.0, 1145, 1
0, 0.0, 1146, 1
0, 0.0, 1147, 1
0, 0.0, 1149, 1
0, 0.0, 1150, 1
0, 0.0, 1151, 1
0, 0.0, 1152, 1
0, 0.0, 1153, 1
0, 0.0, 1154, 1
0, 0.0, 1155, 1
0, 0.0, 1156, 1
0, 0.0, 1157, 1
0, 0.0, 1159, 1
0, 0.0, 1160, 1
0, 0.0, 1161, 1
0, 0.0, 1162, 1
0, 0.0, 1163, 1
0, 0.0, 1164, 1
0, 0.0, 1165, 1
0, 0.0, 1166, 1
0, 0.0, 1167, 1
0, 0.0, 1168, 1
0, 0.0, 1170, 1
0, 0.0, 1171, 1
0, 0.0, 1172, 1
0, 0.0, 1173, 1
0, 0.0, 1174, 1
0, 0.0, 1175, 1
0, 0.0, 1176, 1
0, 0.0, 1177, 1
0, 0.0, 1178, 1
0, 0.0, 1180, 1
0, 0.0, 1181, 1
0, 0.0, 1182, 1
0, 0.0, 1183, 1
0, 0.0, 1184, 1
0, 0.0, 1185, 1
0, 0.0, 1186, 1
0, 0.0, 1187, 1
0, 0.0, 1188, 1
0, 0.0, 1189, 1
0, 0.0, 1191, 1
0, 0.0, 1192, 1
0, 0.0, 1193, 1
0, 0.0, 1194, 1
0, 0.0, 1195, 1
0, 0.0, 1196, 1
0, 0.0, 1197, 1
0, 0.0, 1198, 1
0, 0.0, 1199, 1
0, 0.0, 1201, 1
0, 0.0, 1202, 1
0, 0.0, 1203, 1
0, 0.0, 1204, 1
0, 0.0, 1205, 1
0, 0.0, 1206, 1
0, 0.0, 1207, 1
0, 0.0, 1208, 1
0, 0.0, 1209, 1
0, 0.0, 1210, 1
