Position, Velocity, Time, Started
766, 5026.18994140625, 1638, 0
771, 5026.18994140625, 1639, 0
776, 5026.18994140625, 1640, 0
781, 5026.18994140625, 1641, 0
786, 5026.18994140625, 1642, 0
791, 5026.18994140625, 1643, 0
796, 5026.18994140625, 1644, 0
806, 5026.18994140625, 1646, 0
811, 5026.18994140625, 1647, 0
816, 5026.18994140625, 1648, 0
821, 5026.18994140625, 1649, 0
826, 5026.18994140625, 1650, 0
831, 5026.18994140625, 1651, 0
836, 5026.18994140625, 1652, 0
841, 5026.18994140625, 1653, 0
851, 5026.18994140625, 1655, 0
856, 5026.18994140625, 1656, 0
860, 5026.18994140625, 1657, 0
865, 5026.18994140625, 1658, 0
870, 5026.18994140625, 1659, 0
875, 5026.18994140625, 1660, 0
879, 5026.18994140625, 1661, 0
884, 5026.18994140625, 1662, 0
889, 5026.18994140625, 1663, 0
899, 5026.18994140625, 1665, 0
904, 5026.18994140625, 1666, 0
908, 5026.18994140625, 1667, 0
913, 5026.18994140625, 1668, 0
918, 5026.18994140625, 1669, 0
923, 5026.18994140625, 1670, 0
928, 5026.18994140625, 1671, 0
933, 5026.18994140625, 1672, 0
938, 5026.18994140625, 1673, 0
948, 5026.18994140625, 1675, 0
952, 5026.18994140625, 1676, 0
957, 5026.18994140625, 1677, 0
962, 5026.18994140625, 1678, 0
966, 5026.18994140625, 1679, 0
971, 5026.18994140625, 1680, 0
976, 5026.18994140625, 1681, 0
981, 5026.18994140625, 1682, 0
991, 5026.18994140625, 1684, 0
996, 5026.18994140625, 1685, 0
1001, 5026.18994140625, 1686, 0
1005, 5026.18994140625, 1687, 0
1010, 5026.18994140625, 1688, 0
1014, 5026.18994140625, 1689, 0
1019, 5026.18994140625, 1690, 0
1024, 5026.18994140625, 1691, 0
1029, 5026.18994140625, 1692, 0
1039, 5026.18994140625, 1694, 0
1044, 5026.18994140625, 1695, 0
1049, 5026.18994140625, 1696, 0
1054, 5026.18994140625, 1697, 0
1059, 5026.18994140625, 1698, 0
1064, 5026.18994140625, 1699, 0
1069, 5026.18994140625, 1700, 0
1074, 5026.18994140625, 1701, 0
1079, 5026.18994140625, 1702, 0
1089, 5026.18994140625, 1704, 0
1093, 5026.18994140625, 1705, 0
1098, 5026.18994140625, 1706, 0
1103, 5026.18994140625, 1707, 0
1108, 5026.18994140625, 1708, 0
1113, 5026.18994140625, 1709, 0
1118, 5026.18994140625, 1710, 0
1123, 5026.18994140625, 1711, 0
1132, 5026.18994140625, 1713, 0
1137, 5026.18994140625, 1714, 0
1142, 5026.18994140625, 1715, 0
1147, 5026.18994140625, 1716, 0
1152, 5026.18994140625, 1717, 0
1157, 5026.18994140625, 1718, 0
1162, 5026.18994140625, 1719, 0
1167, 5026.18994140625, 1720, 0
1172, 5026.18994140625, 1721, 0
1182, 5026.18994140625, 1723, 0
1187, 5026.18994140625, 1724, 0
1192, 5026.18994140625, 1725, 0
1197, 5026.18994140625, 1726, 0
1202, 5026.18994140625, 1727, 0
1206, 5026.18994140625, 1728, 0
1212, 5026.18994140625, 1729, 0
1217, 5026.18994140625, 1730, 0
1222, 5026.18994140625, 1731, 0
1232, 5026.18994140625, 1733, 0
1237, 5026.18994140625, 1734, 0
1242, 5026.18994140625, 1735, 0
1247, 5026.18994140625, 1736, 0
1252, 5026.18994140625, 1737, 0
1257, 5026.18994140625, 1738, 0
1261, 5026.18994140625, 1739, 0
1267, 5026.18994140625, 1740, 0
1271, 5026.18994140625, 1741, 0
1282, 5026.18994140625, 1743, 0
1286, 5026.18994140625, 1744, 0
1291, 5026.18994140625, 1745, 0
1296, 5026.18994140625, 1746, 0
1301, 5026.18994140625, 1747, 0
1306, 5026.18994140625, 1748, 0
1311, 5026.18994140625, 1749, 0
1315, 5026.18994140625, 1750, 0
1325, 5026.18994140625, 1752, 0
1330, 5026.18994140625, 1753, 0
1335, 5026.18994140625, 1754, 0
1340, 5026.18994140625, 1755, 0
1345, 5026.18994140625, 1756, 0
1349, 5026.18994140625, 1757, 0
1355, 5026.18994140625, 1758, 0
1360, 5026.18994140625, 1759, 0
1364, 5026.18994140625, 1760, 0
1375, 5026.18994140625, 1762, 0
1379, 5026.18994140625, 1763, 0
1385, 5026.18994140625, 1764, 0
1390, 5026.18994140625, 1765, 0
1395, 5026.18994140625, 1766, 0
1399, 5026.18994140625, 1767, 0
1405, 5026.18994140625, 1768, 0
1409, 5026.18994140625, 1769, 0
1414, 5026.18994140625, 1770, 0
1424, 5026.18994140625, 1772, 0
1429, 5026.18994140625, 1773, 0
1434, 5026.18994140625, 1774, 0
1439, 5026.18994140625, 1775, 0
1443, 5026.18994140625, 1776, 0
1449, 5026.18994140625, 1777, 0
1454, 5026.18994140625, 1778, 0
1458, 5026.18994140625, 1779, 0
1469, 5026.18994140625, 1781, 0
1474, 5026.18994140625, 1782, 0
1479, 5026.18994140625, 1783, 0
1484, 5026.18994140625, 1784, 0
1489, 5026.18994140625, 1785, 0
1494, 5026.18994140625, 1786, 0
1498, 5026.18994140625, 1787, 0
1503, 5026.18994140625, 1788, 0
1512, 5026.18994140625, 1790, 0
1517, 5026.18994140625, 1791, 0
1522, 5026.18994140625, 1792, 0
1527, 5026.18994140625, 1793, 0
1532, 5026.18994140625, 1794, 0
1537, 5026.18994140625, 1795, 0
1542, 5026.18994140625, 1796, 0
1546, 5026.18994140625, 1797, 0
1551, 5026.18994140625, 1798, 0
1561, 5026.18994140625, 1800, 0
1566, 5026.18994140625, 1801, 0
1571, 5026.18994140625, 1802, 0
1576, 5026.18994140625, 1803, 0
1581, 5026.18994140625, 1804, 0
1586, 5026.18994140625, 1805, 0
1591, 5026.18994140625, 1806, 0
1596, 5026.18994140625, 1807, 0
1601, 5026.18994140625, 1808, 0
1610, 5026.18994140625, 1810, 0
1614, 5026.18994140625, 1811, 0
1619, 5026.18994140625, 1812, 0
1624, 5026.18994140625, 1813, 0
1629, 5026.18994140625, 1814, 0
1633, 5026.18994140625, 1815, 0
1638, 5026.18994140625, 1816, 0
1643, 5026.18994140625, 1817, 0
1647, 5026.18994140625, 1818, 0
1657, 5026.18994140625, 1820, 0
1662, 5026.18994140625, 1821, 0
1667, 5026.18994140625, 1822, 0
1671, 5026.18994140625, 1823, 0
1676, 5026.18994140625, 1824, 0
1681, 5026.18994140625, 1825, 0
1686, 5026.18994140625, 1826, 0
1691, 5026.18994140625, 1827, 0
1701, 5026.18994140625, 1829, 0
1706, 5026.18994140625, 1830, 0
1710, 5026.18994140625, 1831, 0
1715, 5026.18994140625, 1832, 0
1719, 5026.18994140625, 1833, 0
1724, 5026.18994140625, 1834, 0
1729, 5026.18994140625, 1835, 0
1734, 5026.18994140625, 1836, 0
1744, 5026.18994140625, 1838, 0
1749, 5026.18994140625, 1839, 0
1753, 5026.18994140625, 1840, 0
1758, 5026.18994140625, 1841, 0
1763, 5026.18994140625, 1842, 0
1768, 5026.18994140625, 1843, 0
1773, 5026.18994140625, 1844, 0
1778, 5026.18994140625, 1845, 0
1783, 5026.18994140625, 1846, 0
1793, 5026.18994140625, 1848, 0
1798, 5026.18994140625, 1849, 0
1803, 5026.18994140625, 1850, 0
1808, 5026.18994140625, 1851, 0
1813, 5026.18994140625, 1852, 0
1818, 5026.18994140625, 1853, 0
1823, 5026.18994140625, 1854, 0
1828, 5026.18994140625, 1855, 0
1838, 5026.18994140625, 1857, 0
1843, 5026.18994140625, 1858, 0
1848, 5026.18994140625, 1859, 0
1853, 5026.18994140625, 1860, 0
1858, 5026.18994140625, 1861, 0
1862, 5026.18994140625, 1862, 0
1867, 5026.18994140625, 1863, 0
1872, 5026.18994140625, 1864, 0
1877, 5026.18994140625, 1865, 0
1886, 5026.18994140625, 1867, 0
1891, 5026.18994140625, 1868, 0
1896, 5026.18994140625, 1869, 0
1901, 5026.18994140625, 1870, 0
1906, 5026.18994140625, 1871, 0
1911, 5026.18994140625, 1872, 0
1916, 5026.18994140625, 1873, 0
1921, 5026.18994140625, 1874, 0
1926, 5026.18994140625, 1875, 0
1936, 5026.18994140625, 1877, 0
1941, 5026.18994140625, 1878, 0
1946, 5026.18994140625, 1879, 0
1951, 5026.18994140625, 1880, 0
1955, 5026.18994140625, 1881, 0
1960, 5026.18994140625, 1882, 0
1964, 5026.18994140625, 1883, 0
1969, 5026.18994140625, 1884, 0
1979, 5026.18994140625, 1886, 0
1984, 5026.18994140625, 1887, 0
1989, 5026.18994140625, 1888, 0
1994, 5026.18994140625, 1889, 0
1999, 5026.18994140625, 1890, 0
2003, 5026.18994140625, 1891, 0
2008, 5026.18994140625, 1892, 0
2012, 5026.18994140625, 1893, 0
2017, 5026.18994140625, 1894, 0
2027, 5026.18994140625, 1896, 0
2032, 5026.18994140625, 1897, 0
2037, 5026.18994140625, 1898, 0
2042, 5026.18994140625, 1899, 0
2047, 5026.18994140625, 1900, 0
2052, 5026.18994140625, 1901, 0
2057, 5026.18994140625, 1902, 0
2062, 5026.18994140625, 1903, 0
2067, 5026.18994140625, 1904, 0
2077, 5026.18994140625, 1906, 0
2082, 5026.18994140625, 1907, 0
2087, 5026.18994140625, 1908, 0
2092, 5026.18994140625, 1909, 0
2097, 5026.18994140625, 1910, 0
2102, 5026.18994140625, 1911, 0
2107, 5026.18994140625, 1912, 0
2112, 5026.18994140625, 1913, 0
2122, 5026.18994140625, 1915, 0
2127, 5026.18994140625, 1916, 0
2131, 5026.18994140625, 1917, 0
2136, 5026.18994140625, 1918, 0
2141, 5026.18994140625, 1919, 0
2146, 5026.18994140625, 1920, 0
2151, 5026.18994140625, 1921, 0
2156, 5026.18994140625, 1922, 0
2161, 5026.18994140625, 1923, 0
2171, 5026.18994140625, 1925, 0
2175, 5026.18994140625, 1926, 0
2180, 5026.18994140625, 1927, 0
2184, 5026.18994140625, 1928, 0
2189, 5026.18994140625, 1929, 0
2194, 5026.18994140625, 1930, 0
2199, 5026.18994140625, 1931, 0
2204, 5026.18994140625, 1932, 0
2214, 5026.18994140625, 1934, 0
2219, 5026.18994140625, 1935, 0
2224, 5026.18994140625, 1936, 0
2228, 5026.18994140625, 1937, 0
2233, 5026.18994140625, 1938, 0
2238, 5026.18994140625, 1939, 0
2243, 5026.18994140625, 1940, 0
2248, 5026.18994140625, 1941, 0
2253, 5026.18994140625, 1942, 0
2262, 5026.18994140625, 1944, 0
2267, 5026.18994140625, 1945, 0
2272, 5026.18994140625, 1946, 0
2277, 5026.18994140625, 1947, 0
2282, 5026.18994140625, 1948, 0
2287, 5026.18994140625, 1949, 0
2292, 5026.18994140625, 1950, 0
2297, 5026.18994140625, 1951, 0
2306, 5026.18994140625, 1953, 0
2311, 5026.18994140625, 1954, 0
2316, 5026.18994140625, 1955, 0
2321, 5026.18994140625, 1956, 0
2326, 5026.18994140625, 1957, 0
2331, 5026.18994140625, 1958, 0
2336, 5026.18994140625, 1959, 0
2341, 5026.18994140625, 1960, 0
2346, 5026.18994140625, 1961, 0
2356, 5026.18994140625, 1963, 0
2361, 5026.18994140625, 1964, 0
2365, 5026.18994140625, 1965, 0
2370, 5026.18994140625, 1966, 0
2375, 5026.18994140625, 1967, 0
2379, 5026.18994140625, 1968, 0
2384, 5026.18994140625, 1969, 0
2389, 5026.18994140625, 1970, 0
2394, 5026.18994140625, 1971, 0
2404, 5026.18994140625, 1973, 0
2408, 5026.18994140625, 1974, 0
2413, 5026.18994140625, 1975, 0
2418, 5026.18994140625, 1976, 0
2422, 5026.18994140625, 1977, 0
2427, 5026.18994140625, 1978, 0
2432, 5026.18994140625, 1979, 0
2437, 5026.18994140625, 1980, 0
0, 0.0, 1982, 1
0, 0.0, 1983, 1
0, 0.0, 1984, 1
0, 0.0, 1985, 1
0, 0.0, 1986, 1
0, 0.0, 1987, 1
0, 0.0, 1988, 1
0, 0.0, 1989, 1
0, 0.0, 1990, 1
0, 0.0, 1991, 1
0, 0.0, 1992, 1
0, 0.0, 1994, 1
0, 0.0, 1995, 1
0, 0.0, 1996, 1
0, 0.0, 1997, 1
0, 0.0, 1998, 1
0, 0.0, 1999, 1
0, 0.0, 2000, 1
0, 0.0, 2001, 1
0, 0.0, 2002, 1
0, 0.0, 2004, 1
0, 0.0, 2005, 1
0, 0.0, 2006, 1
0, 0.0, 2007, 1
0, 0.0, 2008, 1
0, 0.0, 2009, 1
0, 0.0, 2010, 1
0, 0.0, 2011, 1
0, 0.0, 2012, 1
0, 0.0, 2013, 1
0, 0.0, 2015, 1
0, 0.0, 2016, 1
0, 0.0, 2017, 1
0, 0.0, 2018, 1
0, 0.0, 2019, 1
0, 0.0, 2020, 1
0, 0.0, 2021, 1
0, 0.0, 2022, 1
0, 0.0, 2023, 1
0, 0.0, 2025, 1
0, 0.0, 2026, 1
0, 0.0, 2027, 1
0, 0.0, 2028, 1
0, 0.0, 2029, 1
0, 0.0, 2030, 1
0, 0.0, 2031, 1
0, 0.0, 2032, 1
0, 0.0, 2033, 1
0, 0.0, 2034, 1
0, 0.0, 2036, 1
0, 0.0, 2037, 1
0, 0.0, 2038, 1
0, 0.0, 2039, 1
0, 0.0, 2040, 1
0, 0.0, 2041, 1
0, 0.0, 2042, 1
0, 0.0, 2043, 1
0, 0.0, 2044, 1
0, 0.0, 2046, 1
0, 0.0, 2047, 1
0, 0.0, 2048, 1
0, 0.0, 2049, 1
0, 0.0, 2050, 1
0, 0.0, 2051, 1
0, 0.0, 2052, 1
0, 0.0, 2053, 1
0, 0.0, 2054, 1
0, 0.0, 2055, 1
0, 0.0, 2057, 1
0, 0.0, 2058, 1
0, 0.0, 2059, 1
0, 0.0, 2060, 1
0, 0.0, 2061, 1
0, 0.0, 2062, 1
0, 0.0, 2063, 1
0, 0.0, 2064, 1
0, 0.0, 2065, 1
0, 0.0, 2067, 1
0, 0.0, 2068, 1
0, 0.0, 2069, 1
0, 0.0, 2070, 1
0, 0.0, 2071, 1
0, 0.0, 2072, 1
0, 0.0, 2073, 1
0, 0.0, 2074, 1
0, 0.0, 2075, 1
0, 0.0, 2076, 1
0, 0.0, 2078, 1
0, 0.0, 2079, 1
0, 0.0, 2080, 1
0, 0.0, 2081, 1
0, 0.0, 2082, 1
0, 0.0, 2083, 1
0, 0.0, 2084, 1
0, 0.0, 2085, 1
0, 0.0, 2086, 1
0, 0.0, 2088, 1
0, 0.0, 2089, 1
0, 0.0, 2090, 1
0, 0.0, 2091, 1
0, 0.0, 2092, 1
0, 0.0, 2093, 1
0, 0.0, 2094, 1
0, 0.0, 2095, 1
0, 0.0, 2096, 1
0, 0.0, 2097, 1
0, 0.0, 2099, 1
0, 0.0, 2100, 1
0, 0.0, 2101, 1
0, 0.0, 2102, 1
0, 0.0, 2103, 1
0, 0.0, 2104, 1
0, 0.0, 2105, 1
0, 0.0, 2106, 1
0, 0.0, 2107, 1
0, 0.0, 2109, 1
0, 0.0, 2110, 1
0, 0.0, 2111, 1
0, 0.0, 2112, 1
0, 0.0, 2113, 1
0, 0.0, 2114, 1
0, 0.0, 2115, 1
0, 0.0, 2116, 1
0, 0.0, 2117, 1
0, 0.0, 2118, 1
0, 0.0, 2120, 1
0, 0.0, 2121, 1
0, 0.0, 2122, 1
0, 0.0, 2123, 1
0, 0.0, 2124, 1
0, 0.0, 2125, 1
0, 0.0, 2126, 1
0, 0.0, 2127, 1
0, 0.0, 2128, 1
0, 0.0, 2129, 1
0, 0.0, 2131, 1
0, 0.0, 2132, 1
0, 0.0, 2133, 1
0, 0.0, 2134, 1
0, 0.0, 2135, 1
0, 0.0, 2136, 1
0, 0.0, 2137, 1
0, 0.0, 2138, 1
0, 0.0, 2139, 1
0, 0.0, 2141, 1
0, 0.0, 2142, 1
0, 0.0, 2143, 1
0, 0.0, 2144, 1
0, 0.0, 2145, 1
0, 0.0, 2146, 1
0, 0.0, 2147, 1
0, 0.0, 2148, 1
0, 0.0, 2149, 1
0, 0.0, 2150, 1
0, 0.0, 2152, 1
0, 0.0, 2153, 1
0, 0.0, 2154, 1
0, 0.0, 2155, 1
0, 0.0, 2156, 1
0, 0.0, 2157, 1
0, 0.0, 2158, 1
0, 0.0, 2159, 1
0, 0.0, 2160, 1
0, 0.0, 2162, 1
0, 0.0, 2163, 1
0, 0.0, 2164, 1
0, 0.0, 2165, 1
0, 0.0, 2166, 1
0, 0.0, 2167, 1
0, 0.0, 2168, 1
0, 0.0, 2169, 1
0, 0.0, 2170, 1
0, 0.0, 2171, 1
0, 0.0, 2173, 1
0, 0.0, 2174, 1
0, 0.0, 2175, 1
0, 0.0, 2176, 1
0, 0.0, 2177, 1
0, 0.0, 2178, 1
0, 0.0, 2179, 1
0, 0.0, 2180, 1
0, 0.0, 2181, 1
0, 0.0, 2183, 1
0, 0.0, 2184, 1
0, 0.0, 2185, 1
0, 0.0, 2186, 1
0, 0.0, 2187, 1
0, 0.0, 2188, 1
0, 0.0, 2189, 1
0, 0.0, 2190, 1
0, 0.0, 2191, 1
0, 0.0, 2192, 1
0, 0.0, 2194, 1
0, 0.0, 2195, 1
0, 0.0, 2196, 1
0, 0.0, 2197, 1
0, 0.0, 2198, 1
0, 0.0, 2199, 1
0, 0.0, 2200, 1
0, 0.0, 2201, 1
0, 0.0, 2202, 1
0, 0.0, 2204, 1
0, 0.0, 2205, 1
0, 0.0, 2206, 1
0, 0.0, 2207, 1
0, 0.0, 2208, 1
0, 0.0, 2209, 1
0, 0.0, 2210, 1
0, 0.0, 2211, 1
0, 0.0, 2212, 1
0, 0.0, 2213, 1
0, 0.0, 2215, 1
0, 0.0, 2216, 1
0, 0.0, 2217, 1
0, 0.0, 2218, 1
0, 0.0, 2219, 1
0, 0.0, 2220, 1
0, 0.0, 2221, 1
0, 0.0, 2222, 1
0, 0.0, 2223, 1
0, 0.0, 2225, 1
0, 0.0, 2226, 1
0, 0.0, 2227, 1
0, 0.0, 2228, 1
0, 0.0, 2229, 1
0, 0.0, 2230, 1
0, 0.0, 2231, 1
0, 0.0, 2232, 1
0, 0.0, 2233, 1
0, 0.0, 2234, 1
0, 0.0, 2236, 1
0, 0.0, 2237, 1
0, 0.0, 2238, 1
0, 0.0, 2239, 1
0, 0.0, 2240, 1
0, 0.0, 2241, 1
0, 0.0, 2242, 1
0, 0.0, 2243, 1
0, 0.0, 2244, 1
0, 0.0, 2246, 1
0, 0.0, 2247, 1
0, 0.0, 2248, 1
0, 0.0, 2249, 1
0, 0.0, 2250, 1
0, 0.0, 2251, 1
0, 0.0, 2252, 1
0, 0.0, 2253, 1
0, 0.0, 2254, 1
0, 0.0, 2255, 1
0, 0.0, 2257, 1
0, 0.0, 2258, 1
0, 0.0, 2259, 1
0, 0.0, 2260, 1
0, 0.0, 2261, 1
0, 0.0, 2262, 1
0, 0.0, 2263, 1
0, 0.0, 2264, 1
0, 0.0, 2265, 1
0, 0.0, 2267, 1
0, 0.0, 2268, 1
0, 0.0, 2269, 1
0, 0.0, 2270, 1
0, 0.0, 2271, 1
0, 0.0, 2272, 1
0, 0.0, 2273, 1
0, 0.0, 2274, 1
0, 0.0, 2275, 1
0, 0.0, 2276, 1
0, 0.0, 2278, 1
0, 0.0, 2279, 1
0, 0.0, 2280, 1
0, 0.0, 2281, 1
0, 0.0, 2282, 1
0, 0.0, 2283, 1
0, 0.0, 2284, 1
0, 0.0, 2285, 1
0, 0.0, 2286, 1
0, 0.0, 2288, 1
0, 0.0, 2289, 1
0, 0.0, 2290, 1
0, 0.0, 2291, 1
0, 0.0, 2292, 1
0, 0.0, 2293, 1
0, 0.0, 2294, 1
0, 0.0, 2295, 1
0, 0.0, 2296, 1
0, 0.0, 2297, 1
0, 0.0, 2299, 1
0, 0.0, 2300, 1
0, 0.0, 2301, 1
0, 0.0, 2302, 1
0, 0.0, 2303, 1
0, 0.0, 2304, 1
0, 0.0, 2305, 1
0, 0.0, 2306, 1
0, 0.0, 2307, 1
0, 0.0, 2309, 1
0, 0.0, 2310, 1
0, 0.0, 2311, 1
0, 0.0, 2312, 1
0, 0.0, 2313, 1
0, 0.0, 2314, 1
0, 0.0, 2315, 1
0, 0.0, 2316, 1
0, 0.0, 2317, 1
0, 0.0, 2318, 1
0, 0.0, 2320, 1
0, 0.0, 2321, 1
0, 0.0, 2322, 1
0, 0.0, 2323, 1
0, 0.0, 2324, 1
0, 0.0, 2325, 1
0, 0.0, 2326, 1
0, 0.0, 2327, 1
0, 0.0, 2328, 1
0, 0.0, 2330, 1
0, 0.0, 2331, 1
0, 0.0, 2332, 1
0, 0.0, 2333, 1
0, 0.0, 2334, 1
0, 0.0, 2335, 1
0, 0.0, 2336, 1
0, 0.0, 2337, 1
0, 0.0, 2338, 1
0, 0.0, 2339, 1
0, 0.0, 2341, 1
0, 0.0, 2342, 1
0, 0.0, 2343, 1
0, 0.0, 2344, 1
0, 0.0, 2345, 1
0, 0.0, 2346, 1
0, 0.0, 2347, 1
0, 0.0, 2348, 1
0, 0.0, 2349, 1
0, 0.0, 2350, 1
0, 0.0, 2352, 1
0, 0.0, 2353, 1
0, 0.0, 2354, 1
0, 0.0, 2355, 1
0, 0.0, 2356, 1
0, 0.0, 2357, 1
0, 0.0, 2358, 1
0, 0.0, 2359, 1
0, 0.0, 2360, 1
0, 0.0, 2362, 1
0, 0.0, 2363, 1
0, 0.0, 2364, 1
0, 0.0, 2365, 1
0, 0.0, 2366, 1
0, 0.0, 2367, 1
0, 0.0, 2368, 1
0, 0.0, 2369, 1
0, 0.0, 2370, 1
0, 0.0, 2371, 1
0, 0.0, 2373, 1
0, 0.0, 2374, 1
0, 0.0, 2375, 1
0, 0.0, 2376, 1
0, 0.0, 2377, 1
0, 0.0, 2378, 1
0, 0.0, 2379, 1
0, 0.0, 2380, 1
0, 0.0, 2381, 1
0, 0.0, 2383, 1
0, 0.0, 2384, 1
0, 0.0, 2385, 1
0, 0.0, 2386, 1
0, 0.0, 2387, 1
0, 0.0, 2388, 1
0, 0.0, 2389, 1
0, 0.0, 2390, 1
0, 0.0, 2391, 1
0, 0.0, 2392, 1
0, 0.0, 2394, 1
0, 0.0, 2395, 1
0, 0.0, 2396, 1
0, 0.0, 2397, 1
0, 0.0, 2398, 1
0, 0.0, 2399, 1
0, 0.0, 2400, 1
0, 0.0, 2401, 1
0, 0.0, 2402, 1
0, 0.0, 2404, 1
0, 0.0, 2405, 1
0, 0.0, 2406, 1
0, 0.0, 2407, 1
0, 0.0, 2408, 1
0, 0.0, 2409, 1
0, 0.0, 2410, 1
0, 0.0, 2411, 1
0, 0.0, 2412, 1
0, 0.0, 2413, 1
0, 0.0, 2415, 1
0, 0.0, 2416, 1
0, 0.0, 2417, 1
0, 0.0, 2418, 1
0, 0.0, 2419, 1
